a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-87816,2021-06-25,2021-07-23,['1'],Réfection d'enrobés des agences pour les besoins de l'exploitation de la RDTA,fns,cmp2006,appeloffre,initial,R.D.T. Ain,01000,Bourg en Bresse,,['Terrassement'],[341],non,non
21-86142,2021-06-25,2021-08-23,['1'],Prestation d'assistance et de conseil au recrutement pour les besoins du Département de l'Ain,joue,directive24,attribution,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,"[('2021-06-18', 'LIGHT CONSULTANT', (136000.0, 'EUR'), 'Assistance et conseil au recrutement de cadres dans différents domaines')]",['Prestations de services'],[274],non,non
21-87381,2021-06-25,2021-08-06,"['1', '69']","Service de transport des oeuvres d'arts présentées dans le cadre d'une exposition itinérante "" Amour, guerre et beauté : Des ducs de Bourgogne aux Habsbourg """,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse cedex,,['Transport'],[347],non,non
21-85964,2021-06-25,2021-08-31,"['1', '71', '69']",Maitrise d'oeuvre travaux assainissement,joue,directive24,appeloffre,initial,CC Val de Saône Centre,01090,MONTCEAUX,,"['Assainissement', 'Canalisations', ""Maîtrise d'oeuvre"", 'Ouvrage hydraulique', ""Station d'épuration (travaux)""]","[18, 48, 197, 255, 328]",non,non
21-87699,2021-06-25,2021-07-25,['1'],Travaux de renaturation et de génie écologique sur la RD1005 et le secteur de la Poterie - LOT 1 Travaux de renaturation - LOT 2 Génie écologique,fns,cmp2006,appeloffre,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY VOLTAIRE,,"['Assainissement', 'Espaces verts', 'Mur de soutènement', 'Réseaux divers', 'Sondage', 'Terrassement', 'Sondage (travaux)']","[18, 116, 233, 306, 323, 341, 478]",non,non
21-86363,2021-06-25,2021-08-17,"['1', '69']",Accord cadre de prestation de nettoyage des bâtiments communaux,joue,directive24,appeloffre,initial,Mairie,01330,Villars-les-dombes,,['Nettoyage de locaux'],[239],oui,non
21-87821,2021-06-25,2021-08-01,['1'],Marché public de maîtrise d'oeuvre pour la construction d'une crèche à Neuville-les-Dames.,fns,cmp2006,attribution,initial,CC DE LA DOMBES,01400,Châtillon-sur-Chalaronne,"[('2021-05-27', 'ARCHITECTURES BARILLOT SARL', (82095.0, 'EUR'), None), ('2021-05-27', 'ARCHITECTURES BARILLOT SARL', (82095.0, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
21-85962,2021-06-25,2021-07-23,"['1', '69', '38', '71']",concours sur esq+ marché de maîtrise d'oeuvre portant sur la construction d'un complexe cinématographique 5 salles à saint maurice de beynost,joue,directive24,attribution,initial,Cté de Cnes de Miribel et du Plateau,01700,MIRIBEL,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
21-87731,2021-06-25,2021-07-26,['2'],Prestations relatives à la location et à l'entretien de vêtements de travail-.,fns,cmp2006,appeloffre,initial,Valor'Aisne,02000,LAON,,['Prestations de services'],[274],non,non
21-86074,2021-06-25,2021-07-12,['2'],Restauration pour personnes âgées,joue,autre,rectificatif,rectificatif,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,"['Repas, traiteur']",[304],non,non
21-86319,2021-06-25,2021-09-20,['2'],Construction d'un pôle sportif au quartier Europe à Saint-Quentin,joue,directive24,attribution,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,"['Charpente', 'Gros oeuvre', 'Isolation', 'Revêtements de sols', 'Voirie']","[57, 144, 169, 308, 365]",oui,oui
