BOAMP_AVIS_NUM,D_08_01_Attribution_Totalementinfructueux,D_08_02_Attribution_Sanssuite,D_08_03_Attribution_Attribuecomportelotinfructueux,D_08_04_Attribution_Attribueparlotsmarches,D_08_05_01_Attribution_Valeurtotale_Value,D_08_05_02_Attribution_Valeurtotale_Devise,D_08_06_01_Attribution_Offrebasse_Value,D_08_06_02_Attribution_Offrebasse_Devise,D_08_07_01_Attribution_Offreelevee_Value,D_08_07_02_Attribution_Offreelevee_Devise,D_08_08_Attribution_Datedecision,D_08_09_01_Attribution_Decision_Attribue,D_08_09_02_Attribution_Decision_Infructueux,D_08_09_03_Attribution_Decision_Sanssuite,D_08_09_04_Attribution_Decision_Nummarche,D_08_09_05_Attribution_Decision_Numlot,D_08_09_06_Attribution_Decision_Intitule,D_08_09_07_Attribution_Decision_Description,D_08_09_08_Attribution_Decision_Autresinformations,D_08_09_09_Attribution_Decision_Publicationjoue,D_08_09_10_01_Attribution_Decision_Titulaireandrenseignement_Denomination,D_08_09_10_02_Attribution_Decision_Titulaireandrenseignement_Codeidentnational,D_08_09_10_03_Attribution_Decision_Titulaireandrenseignement_Correspondant,D_08_09_10_04_Attribution_Decision_Titulaireandrenseignement_Adresse,D_08_09_10_05_Attribution_Decision_Titulaireandrenseignement_Cp,D_08_09_10_06_Attribution_Decision_Titulaireandrenseignement_Ville,D_08_09_10_07_Attribution_Decision_Titulaireandrenseignement_Codenuts,D_08_09_10_08_Attribution_Decision_Titulaireandrenseignement_Pays,D_08_09_10_09_Attribution_Decision_Titulaireandrenseignement_Tel,D_08_09_10_10_Attribution_Decision_Titulaireandrenseignement_Poste,D_08_09_10_11_Attribution_Decision_Titulaireandrenseignement_Fax,D_08_09_10_12_Attribution_Decision_Titulaireandrenseignement_Mel,D_08_09_10_13_Attribution_Decision_Titulaireandrenseignement_Url,D_08_09_10_14_Attribution_Decision_Titulaireandrenseignement_Pmeoui,D_08_09_10_15_Attribution_Decision_Titulaireandrenseignement_Pmenon,D_08_09_10_16_Attribution_Decision_Titulaireandrenseignement_Dateattribution,D_08_09_10_17_Attribution_Decision_Titulaireandrenseignement_Nboffrerecu,D_08_09_10_18_Attribution_Decision_Titulaireandrenseignement_Nboffrerecupme,D_08_09_10_19_Attribution_Decision_Titulaireandrenseignement_Nboffrerecuue,D_08_09_10_20_Attribution_Decision_Titulaireandrenseignement_Nboffrerecunonue,D_08_09_10_21_Attribution_Decision_Titulaireandrenseignement_Nboffrerecuelect,D_08_09_10_22_Attribution_Decision_Titulaireandrenseignement_Groupementeconomique,D_08_09_10_23_Attribution_Decision_Titulaireandrenseignement_Montantindefini,D_08_09_10_24_01_Attribution_Decision_Titulaireandrenseignement_Estimationinitiale_Value,D_08_09_10_24_02_Attribution_Decision_Titulaireandrenseignement_Estimationinitiale_Devise,D_08_09_10_25_01_Attribution_Decision_Titulaireandrenseignement_Montant_Value,D_08_09_10_25_02_Attribution_Decision_Titulaireandrenseignement_Montant_Devise,D_08_09_10_26_01_Attribution_Decision_Titulaireandrenseignement_Montantmini_Value,D_08_09_10_26_02_Attribution_Decision_Titulaireandrenseignement_Montantmini_Devise,D_08_09_10_27_01_Attribution_Decision_Titulaireandrenseignement_Montantmaxi_Value,D_08_09_10_27_02_Attribution_Decision_Titulaireandrenseignement_Montantmaxi_Devise,D_08_09_10_28_Attribution_Decision_Titulaireandrenseignement_Nbannee,D_08_09_10_29_Attribution_Decision_Titulaireandrenseignement_Nbmois,D_08_09_10_30_Attribution_Decision_Titulaireandrenseignement_Trancheconditionnelle,D_08_09_10_31_Attribution_Decision_Titulaireandrenseignement_Trancheferme,D_08_09_10_32_01_Attribution_Decision_Titulaireandrenseignement_Offrebasse_Value,D_08_09_10_32_02_Attribution_Decision_Titulaireandrenseignement_Offrebasse_Devise,D_08_09_10_33_01_Attribution_Decision_Titulaireandrenseignement_Offreelevee_Value,D_08_09_10_33_02_Attribution_Decision_Titulaireandrenseignement_Offreelevee_Devise,D_08_09_10_34_01_Attribution_Decision_Titulaireandrenseignement_Redevancevaleur_Value,D_08_09_10_34_02_Attribution_Decision_Titulaireandrenseignement_Redevancevaleur_Devise,D_08_09_10_35_01_Attribution_Decision_Titulaireandrenseignement_Avantagevaleur_Value,D_08_09_10_35_02_Attribution_Decision_Titulaireandrenseignement_Avantagevaleur_Devise,D_08_09_10_36_Attribution_Decision_Titulaireandrenseignement_Infovaleur,D_08_09_10_37_01_01_Attribution_Decision_Titulaireandrenseignement_Soustraitanceoui_Valeur_Value,D_08_09_10_37_01_02_Attribution_Decision_Titulaireandrenseignement_Soustraitanceoui_Valeur_Devise,D_08_09_10_37_02_Attribution_Decision_Titulaireandrenseignement_Soustraitanceoui_Proportion,D_08_09_10_37_03_Attribution_Decision_Titulaireandrenseignement_Soustraitanceoui_Inconnue,D_08_09_10_37_04_Attribution_Decision_Titulaireandrenseignement_Soustraitanceoui_Description,D_08_09_10_37_05_Attribution_Decision_Titulaireandrenseignement_Soustraitanceoui_Sstraitprocconc,D_08_09_10_37_06_Attribution_Decision_Titulaireandrenseignement_Soustraitanceoui_Partsstraitprocconc,D_08_09_10_38_Attribution_Decision_Titulaireandrenseignement_Soustraitancenon,D_08_09_10_39_01_Attribution_Decision_Titulaireandrenseignement_Prixachatopportunite_Value,D_08_09_10_39_02_Attribution_Decision_Titulaireandrenseignement_Prixachatopportunite_Devise,D_08_09_10_40_Attribution_Decision_Titulaireandrenseignement_Nbmarcheattribue,D_08_09_10_41_Attribution_Decision_Titulaireandrenseignement_Paysorigine,D_08_09_10_42_Attribution_Decision_Titulaireandrenseignement_Variantesoui,D_08_09_10_43_Attribution_Decision_Titulaireandrenseignement_Variantesnon,D_08_09_10_44_Attribution_Decision_Titulaireandrenseignement_Offrebassenonretenueoui,D_08_09_10_45_Attribution_Decision_Titulaireandrenseignement_Offrebassenonretenuenon,D_08_09_10_46_Attribution_Decision_Titulaireandrenseignement_Concoursnbparticipant,D_08_09_10_47_Attribution_Decision_Titulaireandrenseignement_Concoursnbparticipantetr,D_08_09_10_48_01_Attribution_Decision_Titulaireandrenseignement_Concoursprime_Value,D_08_09_10_48_02_Attribution_Decision_Titulaireandrenseignement_Concoursprime_Devise,D_08_09_10_49_Attribution_Decision_Titulaireandrenseignement_Coutopportunite,D_08_10_Attribution_Justificationpasconcurrence
19-192847,False,False,False,True,,None,,None,,None,,True,False,False,19D0060,5,Risques statutaires du personnel,None,None,False,GRAS SAVOYE BERGER SIMON,39918244300040,None,5 ENTREE SERPENOISE,57000,METZ,FRF33,None,None,None,None,None,None,False,True,2019-12-23 00:00:00,5,0,0,0,5,False,False,,None,1098540.7,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192848,False,False,False,True,,None,,None,,None,,True,False,False,MAR000015618,None,LOT UNIQUE : Prestations de réservation de nuitées d'hôtels pour l'INSET de Dunkerque (INSET) du CNFPT via la mise à disposition d'une plateforme de réservation en ligne,None,None,False,BBA - BUSINESS BOOKING AGENCY,None,None,54 rue des Entrepôts,93400,Saint Ouen,FR106,None,(+33) 1-49-21-55-90,None,(+33) 1-49-21-55-99,reservation@groupe-bba.com,None,True,False,2019-09-16 00:00:00,5,3,,,5,False,False,,None,2964780.0,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19296,01,"Acquisition de matériels, d'accessoires et de pièces détachées de supports d'éclairage public compatibles avec la marque GHM",None,None,False,GHM,None,None,RUe Antoine Durenne,52220,SOMMEVOIRE,FR,None,None,None,None,None,None,False,True,2019-10-16 00:00:00,1,,,,,False,False,,None,333333.36,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,False,True,False,None,02,"Acquisition de matériels, d'accessoires et de pièces détachées de supports d'éclairage public compatibles avec la marque PETITJEAN",None,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19297,03,"Acquisition de matériels, d'accessoires et de pièces détachées de supports d'éclairage public compatibles avec la marque VALMONT",None,None,False,VALMONT FRANCE,None,None,Les Martoulets BP 1,03110,CHARMEIL,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,166666.68,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19298,04,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque PHILIPS",None,None,False,FIMEC,None,None,Rue Devant Beheuil,57140,NORROY LE VENEUR,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,100000.0,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19299,05,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque ROHL",None,None,False,ROHL,None,None,"1, RUe de Bruxelles BP 50048",67151,ERSTEIN,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,33333.32,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,False,True,False,None,06,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque IGUZZINI",None,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19300,07,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque COMATELEC",None,None,False,COMATELEC,None,None,Zone industrielle,18400,SAINT FLORENT SUR CHER,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,333333.36,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19301,08,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque ECLATEC",None,None,False,ECLATEC,None,None,"41, Rue la Fayette",54320,MAXEVILLE,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,333333.36,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19302,09,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque MEYER",None,None,False,FIMEC,None,None,Rue Devant Beheuil,57140,NORROY LE VENEUR,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,33333.32,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19303,10,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque INDAL CHRYSALIS",None,None,False,CHRYSALIS,None,None,"168, Rue de la Fonderie",54670,CUSTINES,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,66666.64,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19304,11,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque ZUMTOBEL",None,None,False,ZG LIGHTING FRANCE,None,None,"10, Rue d'Uzes",75002,PARIS 2,FR,None,None,None,None,None,None,False,True,2019-10-17 00:00:00,1,,,,,False,False,,None,33333.32,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19305,12,"Acquisition de matériels, d'accessoires et de pièces détachées de luminaires et de supports d'éclairage public compatibles avec la marque LED to Lite",None,None,False,FIMEC,None,None,Rue Devant Beheuil,57140,NORROY LE VENEUR,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,33333.32,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19306,13,"Acquisition de matériels, d'accessoires et de pièces détachées et de ballast électronique pour luminaire d'éclairage public, compatibles avec la marque SOGEXI",None,None,False,FIMEC,None,None,Rue Devant Beheuil,57140,NORROY LE VENEUR,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,33333.32,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19307,14,Fourniture d'enveloppes d'armoire d'éclairage public compatibles avec la gamme de la marque GROLLEAU,None,None,False,SAS GROLLEAU,None,None,Rue du Moulin de la Buie,49310,MONTILLIERS,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,133333.36,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19308,15,Fourniture de panneaux de commande et de comptage pour armoire d'éclairage public,None,None,False,TEEI CLOWEZ,None,None,"422, Rue Georges Charpak",54710,LUDRES,FR,None,None,None,None,None,None,False,True,2019-10-17 00:00:00,1,,,,,False,False,,None,133333.32,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19309,16,Fourniture d'horloges astronomiques,None,None,False,ELEC API,None,None,"40, Rue du Général Leclerc",54140,JARVILLE LA MALGRANGE,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,33333.32,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19310,17,Prestations de traitement des métaux et de protection par peinture thermolaquée de matériels d'éclairage public.,None,None,False,EPROLOR,None,None,"3, Route de Bayon",54410,LANEUVEVILLE DEVANT NANCY,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,66666.64,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192849,False,False,False,True,,None,,None,,None,,True,False,False,2019/19311,18,Prestations pour la fabrication ou la rénovation des matériels d'éclairage public du secteur sauvegardé de la vieille ville et du patrimoine XVIIIème de Nancy.,None,None,False,LES MÉTALLIERS LORRAINS,None,None,"13, Rue Alfred Krug",54000,NANCY,FR,None,None,None,None,None,None,False,True,2019-10-15 00:00:00,1,,,,,False,False,,None,266666.68,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192850,False,False,False,True,,None,,None,,None,,True,False,False,None,None,None,Alimentation en eau potable - 252°LOTCommune de CLAIRVAUX D'AVEYRONRenouvellement des réseaux d'eau potable défectueux Ø60 acier des secteurs de Sarrus - Blanzac et Le Cros - Moulenq,None,False,S.R.T.P. ALBINET,None,None,rue du vieux bourg,12220,montbazens,None,None,None,None,None,None,None,False,False,2019-12-15 00:00:00,,,,,,False,False,,None,344002.78,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192851,False,False,False,True,,None,,None,,None,2019-11-30 00:00:00,True,False,False,None,1,None,Production de vidéo en direct,None,False,EV CORP,None,None,8 Boulevard de la Libération,92300,Saint denis,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,38344.66,EUR,,None,,None,,,None,None,37768.83,EUR,48827.0,EUR,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192851,False,False,False,True,,None,,None,,None,2019-11-30 00:00:00,True,False,False,None,2,None,Eclairage,None,False,EV Corp,None,None,8 Boulevard de la Libération,92300,Saint denis,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,7052.84,EUR,,None,,None,,,None,None,4326.0,EUR,7052.84,EUR,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192851,False,False,False,True,,None,,None,,None,2019-11-30 00:00:00,True,False,False,None,3,None,Chaine du son,None,False,EV Corp,None,None,8 boulevard de la Libération,92300,Saint denis,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,10061.21,EUR,,None,,None,,,None,None,7513.24,EUR,11431.51,EUR,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192851,False,False,False,True,,None,,None,,None,2019-11-30 00:00:00,True,False,False,None,4,None,Caméra & accessoires vidéo,None,False,EV Corp,None,None,8 Boulevard de la Libération,92300,Saint denis,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,9050.36,EUR,,None,,None,,,None,None,8343.0,EUR,17960.0,EUR,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192852,False,False,False,False,,None,,None,,None,,True,False,False,MP19020,None,SERVICES DASSURANCES STATUTAIRES POUR  LA COMMUNE DE DOMONT ,None,None,False,GRAS SAVOYE,None,None, 33/34 Quai de Dion-Bouton,92814,Puteaux Cedex,FR,None,None,None,None,None,None,False,True,2019-12-19 00:00:00,2,,,,,True,False,,None,278988.28,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192852,False,False,False,False,,None,,None,,None,,True,False,False,MP19020,None,SERVICES DASSURANCES STATUTAIRES POUR  LA COMMUNE DE DOMONT ,None,None,False,AXA France Vie,None,None,313 terrasses de l'Arche,92727,Nanterre,FR,None,None,None,None,None,None,False,True,2019-12-19 00:00:00,2,,,,,True,False,,None,278988.28,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192853,False,False,False,True,,None,,None,,None,,True,False,False,420006,1,Dommages aux biens,None,None,False,SHAM,None,None,"18, rue Édouard Rochet Cedex 8",69372,LYON,FR,None,(+33) 4-72-75-50-25,None,(+33) 4-72-78-50-20,shamapac@sham.fr,None,False,True,2019-12-29 00:00:00,4,,,,,False,False,322400.0,EUR,322400.0,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192853,False,False,False,True,,None,,None,,None,,True,False,False,420007,2,Prestations statutaires,None,None,False,YVELIN,None,None,"12J, Centre d'Affaires Antipolis Cedex 7 BP 50819",35708,RENNES,FR,None,None,None,None,None,None,False,True,2019-12-26 00:00:00,4,,,,,False,False,517200.0,EUR,517200.0,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192854,False,False,False,False,,None,,None,,None,,True,False,False,1900025001,1,scie a format,None,None,False,JORLIN ET FILS,None,None,None,45140,INGRE,FR,None,None,None,None,None,None,False,True,2019-10-22 00:00:00,6,,,,,False,False,,None,28467.88,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192854,False,False,False,False,,None,,None,,None,,True,False,False,1900026001,2,ponceuses à bandes,None,None,False,TIBEM,None,None,None,None,RIOM,FR,None,None,None,None,None,None,False,True,2019-10-22 00:00:00,6,,,,,False,False,,None,24019.0,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192854,False,False,False,False,,None,,None,,None,,False,True,False,None,3,plaqueuse de chants courbes,None,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192859,False,False,False,True,,None,,None,,None,,True,False,False,2019-74,1,Fourniture de projecteurs pour la Nef du Musée d'Orsay,None,None,False,Claréo,None,None,11 b rue Christophe Colomb,75008,Paris,FR1,None,None,None,None,None,None,False,True,2019-07-09 00:00:00,7,,,,,False,False,,None,44074.92,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192859,False,False,False,True,,None,,None,,None,,True,False,False,2019-75,2,Fourniture de projecteurs pour la nef du Musée,None,None,False,FAGERHULT,None,None,105 avenue Jean jaures,69600,Oullins,FR,None,None,None,None,None,None,False,True,2019-07-09 00:00:00,7,,,,,False,False,,None,26455.0,EUR,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,True,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192863,False,False,True,False,,None,,None,,None,,False,False,True,None,1,None,VRD - ESPACES VERTS,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192863,False,False,True,False,,None,,None,,None,,False,False,True,None,2,None,GROS OEUVRE,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192863,False,False,True,False,,None,,None,,None,,False,False,True,None,3,None,CHARPENTE BOIS - MURS A OSSATURES BOIS - BARDAGES,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192863,False,False,True,False,,None,,None,,None,,True,False,False,None,4,None,ETANCHEITE - COUVERTURE - Marché no : 4019010-04,None,False,CORBET,None,None,401 rue Barthélemy Thimonnier,50180,Agneaux,None,None,None,None,None,None,None,False,False,2019-09-26 00:00:00,4,,,,,False,False,,None,,None,164914.55,EUR,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192863,False,False,True,False,,None,,None,,None,,False,False,True,None,5,None,MENUISERIES EXTERIEURES MIXTE ALUMINIUM/BOIS ET ACIER - SERRURERIE,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
19-192863,False,False,True,False,,None,,None,,None,,False,False,True,None,6,None,MENUISERIES INTERIEURES BOIS - MOBILIERS,None,False,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,,,,,,,False,False,,None,,None,,None,,None,,,None,None,,None,,None,,None,,None,None,,None,None,None,None,None,None,False,,None,None,None,None,None,None,None,None,None,,None,None,None
