a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-49074,2021-04-15,2021-05-14,['1'],MAINTENANCE PREVENTIVE ET CURATIVE DES SYSTEMES DE SECURITE INCENDIE ET DE DESENFUMAGE POUR LE GROUPEMENT HOSPITALIER DE TERRITOIRE (GHT) BRESSE HAUT BUGEY,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Prestations de services'],[274],non,non
21-49445,2021-04-15,2021-05-14,['1'],externalisation du service informatique de la commune de gex,joue,directive24,appeloffre,initial,Mairie de Gex,01170,Gex,,"['Informatique (matériel)', 'Informatique (prestations de services)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[162, 163, 453, 454]",non,non
21-50761,2021-04-15,2021-05-12,['1'],marchés relatifs à l'exécution des travaux de création d'une maison de santé pluridisciplinaire à gex.,fns,cmp2006,appeloffre,initial,Mairie de Gex,01170,Gex,,"['Bâtiment', 'Carrelage', 'Démolition', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Métallerie', 'Plancher technique', 'Serrurerie', 'Terrassement', 'Voirie et réseaux divers']","[33, 53, 87, 105, 195, 222, 223, 267, 321, 341, 366]",non,non
21-49420,2021-04-15,2021-07-11,['1'],"Evacuation, transport et traitement des boues des stations d'épuration",joue,directive24,attribution,initial,COM DE COMMUNES DU PAYS BELLEGARDIEN,01200,Valserhone,"[('2021-04-13', 'Suez Organique', (600000, 'EUR'), None)]","[""Station d'épuration (travaux)"", 'Déchets non ménagers (prestations)']","[328, 404]",non,non
21-49447,2021-04-15,2021-05-21,['1'],Le présent marché a pour objet l'acquisition d'un porteur et d'une benne à ordures ménagères équipée d'un lève-conteneurs et d'un système de pesée embarquée.,joue,directive24,appeloffre,initial,COM. COM. BRESSE & SAONE,01380,BAGE LE CHATEL,,['Véhicules (acquisition)'],[475],non,non
21-50340,2021-04-15,2021-05-07,['2'],"Crèche "" Les Lutins "" : Remplacement des dalles de faux-plafonds, éclairage et climatisation/ventilation.",fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Climatisation', 'Cloison, faux plafond', 'Electricité (travaux)', 'Ventilation']","[62, 63, 105, 360]",non,non
21-50492,2021-04-15,2021-06-24,['2'],Aménagement de la rue du Maréchal de Lattre de Tassigny,fns,cmp2006,attribution,initial,MAIRIE DE CHAUNY,02300,CHAUNY,"[('2021-04-15', 'EIFFAGE ROUTE NORD EST - AISNE MONTESCOURT LIZEROLLES', (496660.75, 'EUR'), None), ('2021-04-15', 'SOC ETUDE TRAVAUX INDUSTRIELS', (125020.1, 'EUR'), None)]","[""Ouvrage d'infrastructure""]",[253],non,non
21-50423,2021-04-15,2021-05-06,['2'],Etude pré-opérationnelle d'aménagement du quartier gare-.,mapa,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Etude'],[118],non,non
21-50391,2021-04-15,2021-07-13,['3'],Numéro de la consultation : MARCHE 21ST03 - ACQUISITION DE MATERIEL DE RECONNAISSANCE EN MILIEU HOSTILE (dossards ARI et bouteilles air respirable et leurs équipements de protection),fns,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,YZEURE,,['Equipements spécialisés'],[115],non,non
21-50677,2021-04-15,2021-06-15,['4'],REALISATION DU SCHEMA DIRECTEUR DE LUTTE CONTRE LES INONDATIONS ET DE RESTAURATION ECOLOGIQUE DES COURS D'EAU DITS 'ORPHELINS' EN GESTION PROPRE DLVA,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,"['Etude', 'Rivières/ruisseaux']","[118, 310]",non,non
21-50699,2021-04-15,2021-05-28,['4'],CONSTRUCTION D'UNE NOUVELLE STATION D'EPURATION VILLAGE,mapa,cmp2006,appeloffre,initial,Mairie de Mane,04300,MANE,,"['Assainissement', ""Station d'épuration (travaux)""]","[18, 328]",non,non
21-50443,2021-04-15,2021-05-06,['4'],Numéro de la consultation : 20SGB009 TRAVAUX D'AMENAGEMENT ET DE RENOVATION IMMEUBLE DSD,fns,cmp2006,appeloffre,rectificatif,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Charpente', 'Cloison, faux plafond', 'Menuiserie', 'Peinture (travaux)', 'Voirie et réseaux divers']","[57, 63, 222, 264, 366]",non,non
21-49163,2021-04-15,2021-05-17,['4'],"Maintenance des systèmes réseaux, de téléphonie et appel malade, de l'ensemble des sites du Ght 04",joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,['Télécommunications'],[338],non,non
21-49090,2021-04-15,2021-06-09,['6'],"ACHATS DE MOTEURS, NEUFS OU ECHANGES STANDARDS, POUR LES AUTOBUS DE LA REGIE LIGNE D'AZUR",joue,directive25,attribution,initial,Régie Ligne d'Azur,06100,NICE,"[('2021-03-22', 'SAS SOMI', (585400, 'EUR'), 'Moteurs Cursor 8, Cursor 9, Tector 6 et Tector 7 neufs ou échanges standards,pour autobus de marque IVECO'), ('2021-03-22', 'SARL DICSIT MAINTENANCE', (182938, 'EUR'), 'Moteurs, neufs ou échanges standards, pour autobus et minibus de marqueMercedes Benz')]",['Equipements spécialisés'],[115],non,non
21-49075,2021-04-15,2021-05-12,['6'],PRESTATIONS DE MISE A JOUR ET CREATION DE PLANS DU RESEAU LIGNES D'AZUR,joue,directive25,attribution,initial,Régie Ligne d'Azur,06100,NICE,"[('2021-03-22', 'LATITUDE CARTAGENE', (658633, 'EUR'), ""PRESTATIONS DE MISE A JOUR ET CREATIONS DE PLANS DU RESEAU LIGNES D'AZUR"")]",['Prestations de services'],[274],non,non
21-50659,2021-04-15,2021-05-10,['6'],MAPA 2021--033- Déménagement école maternelle les Pins,mapa,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Démolition'],[87],non,non
21-44084,2021-04-15,2021-06-30,['6'],"FOURNITURE, INSTALLATION, ENTRETIEN ET EXPLOITATION DE MOBILIERS URBAINS PUBLICITAIRES ET NON PUBLICITAIRES SUR LE DOMAINE PUBLIC",joue,directive23,appeloffre,initial,Ville de Mandelieu La Napoule,06120,MANDELIEU-LA NAPOULE,,"['Abris', 'Mobilier', 'Mobilier urbain', 'Publicité, Communication']","[1, 230, 231, 285]",non,oui
21-50900,2021-04-15,2021-05-03,['6'],"Côte d'Azur habitat est propriétaire d'un terrain situé 84 boulevard Pape Jean XXIII à Nice, sur lequel se trouve un bâtiment à usage de gymnase dénommé "" Francis Giordan "". Compte tenu du m",fns,cmp2006,appeloffre,rectificatif,Côte d'Azur Habitat,06200,Nice,,['Démolition'],[87],non,non
21-49266,2021-04-15,2021-05-17,['6'],Entretien des espaces verts et des espaces forestiers sur le territoire de Mougins,joue,directive24,appeloffre,initial,Mairie de Mougins,06250,MOUGINS,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,non
21-49360,2021-04-15,2021-05-13,['6'],"FOURNITURE EN LOCATION, POSE ET DEPOSE D'ILLUMINATIONS DE NOEL",joue,directive24,appeloffre,initial,Commune d'Eze,06360,EZE,,['Illumination'],[170],non,non
21-50358,2021-04-15,2021-05-12,['6'],Acquisition une image aérienne nocturne.,fns,cmp2006,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
21-50560,2021-04-15,2021-05-11,['6'],Traitement par anoxie pour la restauration du mobilier,fns,cmp2006,appeloffre,initial,COMMUNE DE NICE,06593,Nice cedex 4,,['Prestations de services'],[274],non,non
21-45885,2021-04-15,2021-05-13,['10'],complexe sportif de foicy - transformation des terrains de football en stabilisé en gazon synthétique,joue,directive24,intentionconclure,initial,MAIRIE DE TROYES,10026,Troyes cedex,,"['Arrosage', 'Clôture', 'Equipement sportif', 'Terrassement', 'Terrain de sport', 'Aire de jeux']","[13, 64, 113, 341, 342, 400]",non,non
21-49069,2021-04-15,2021-06-03,['10'],délégation des services publics d'eau potable et d'assainissement collectif,joue,directive23,appeloffre,initial,Ville de Romilly-sur-Seine,10105,romilly-sur-seine,,"['Alimentation en eau potable', 'Assainissement', ""Station d'épuration (exploitation)"", 'Délégation de service public']","[6, 18, 335, 406]",non,non
21-50824,2021-04-15,2021-06-14,['10'],AMELIORATION DES BÂTIMENTS DE LA CRECHE 'LA CAPUCINE' ET DE LA HALTE GARDERIE 'LA RIBAMBELLE',fns,cmp2006,appeloffre,initial,Ville de La Chapelle Saint Luc,10602,LA CHAPELLE SAINT-LUC CEDEX,,"['Cloison, faux plafond', 'Menuiserie', 'Peinture (travaux)', 'Revêtements de sols']","[63, 222, 264, 308]",non,non
21-49026,2021-04-15,2021-05-13,['11'],marché de services destiné à la gestion particulière des espaces paysagers intercommunaux- 3 lots,joue,directive24,attribution,initial,CARCASSONNE AGGLO,11000,Carcassonne,,['Espaces verts'],[116],non,non
21-50371,2021-04-15,2021-06-15,['12'],Route Départementale no 920 réfection de la couche de roulement - PR 40.000 à 43.585canton de lot et truyere - commune d'entraygues-sur-truyere,fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2021-04-12', 'SAS GREGORY', (214532, 'EUR'), None)]",['Voirie'],[365],non,non
21-50296,2021-04-15,2021-06-15,['12'],"RD no911 ChausseesRectification et aménagement de la chaussée - secteur de "" bois de tries ""du PR 27+650 au PR 30+000 - canton de raspes et levezou - commune de vezins de levezouChaussees",fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2021-04-12', 'SAS SEVIGNE', (914199, 'EUR'), None)]",['Voirie'],[365],non,non
21-49299,2021-04-15,2021-04-26,['12'],maintenance et réparations des installations électriques des bâtiments dans le cadre d'un groupement de commandes coordonné par le conseil départemental de l'aveyron. (rectificatif),joue,autre,rectificatif,rectificatif,Conseil Départemental de l AVEYRON,12450,FLAVIN,,"['Groupe électrogène', 'Maintenance', 'Matériel électrique', 'Panneaux', 'Onduleur', 'Photovoltaïque']","[143, 196, 203, 261, 465, 476]",non,non
21-49189,2021-04-15,2021-05-17,['13'],Achat de signalétiques de collectes pour les sites de l'EFS PACA-Corse,joue,directive24,appeloffre,initial,Etablissement Français du Sang,13005,Marseille,,"['Imprimés', 'Objet publicitaire']","[161, 464]",non,oui
