a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-74346,2020-06-11,2020-07-10,['1'],inventaire et état des lieux des zones d'activités de compétence communautaire,mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,Bourg en bresse,,['Etude'],[118],non,non
20-71283,2020-06-11,2020-07-03,['1'],Reconstruction d'une passerelle bois/métal sur les piles existantes au parc des baudières,mapa,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,['Passerelle'],[286],non,non
20-74906,2020-06-11,2020-07-10,['2'],Travaux portant sur la mise en conformité de 4 ascenseurs.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Ascenseur'],[17],non,non
20-75312,2020-06-11,2020-09-08,['2'],ACCORD CADRE ETUDES D'INGÉNIERIE EN VOIRE ET BÂTIMENT,fns,cmp2006,attribution,initial,CA DU SAINT QUENTINOIS,02108,Saint-Quentin,,['Ingénierie'],[455],non,non
20-75273,2020-06-11,2020-07-10,['2'],"Transformation d'un ancien logement en salles de réunion à l'espace Simone Veil à Soissons (02200) - Lot 8 : Peintures , Lot 9 : Revêtements de sols souples et Lot 10 : Elévateur PMR",fns,cmp2006,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,"['Ascenseur', 'Peinture (travaux)', 'Revêtements de sols']","[17, 264, 308]",non,non
20-75209,2020-06-11,2020-07-03,['2'],Aménagement d'une aire de mise à l'eau d'embarcation-.,mapa,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"[""Tous corps d'état""]",[345],non,non
20-73852,2020-06-11,2020-08-07,['2'],"Services de télécommunications pour GrandSoissons Agglomération : Fourniture, mise en place, installation et maintenance",joue,directive24,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"['Télécommunications', 'Matériel de téléphonie']","[338, 339]",non,oui
20-73772,2020-06-11,2020-09-06,['3'],Exécution des services à réservation du réseau de transport interurbain de l'Allier,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Transport'],[347],non,non
20-73902,2020-06-11,2020-08-12,"['3', '18', '63']","Fourniture, livraison, installation et mise en service d'un tunnel de lavage vaisselle et accessoires connexes au Cercle mixte de l'école de gendarmerie de Montluçon",joue,directive24,appeloffre,initial,CERCLE MIXTE ECOLE GENDARMERIE MONTLUC,03100,Montluçon,,['Equipements spécialisés'],[115],non,non
20-74957,2020-06-11,2020-06-30,['3'],Numéro de la consultation : 20-GHTA-0130 Etude d'un programme de réhabilitation de l'EHPAD - USLD de COURTAIS,mapa,cmp2006,appeloffre,initial,CENTRE HOSPITALIER DE MONTLUCON,03100,Montluçon,,['Etude'],[118],non,non
