a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-81876,2020-06-27,2020-07-27,"['1', '42', '69', '71', '73', '74']",Accord-cadre de maîtrise d'oeuvre relatif à la réalisation de travaux d'éclairage public,joue,directive24,appeloffre,initial,SI D ENERGIE ET DE E COMMUNIC DE L AIN,01006,Bourg-en-bresse cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-81863,2020-06-27,2020-07-31,['1'],Fourniture de carburants et autres services pour véhicules,joue,directive24,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,"['Carburant, hydrocarbure']",[52],non,oui
20-81544,2020-06-27,2020-07-31,['1'],accord-cadre relatif à l'exécution des prestations d'entretien des espaces verts des sites communautaires,joue,directive24,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Espaces verts'],[116],non,non
20-81847,2020-06-27,2020-07-27,['1'],Mission de coordination de sécurité et protection de la santé (CSPS),joue,directive24,appeloffre,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY VOLTAIRE,,['Prestations de services'],[274],non,non
20-81717,2020-06-27,2020-07-23,['6'],19N0630 - Etablissement des dossiers et du rapport de sécurité pour le tunnel André MALRAUX et Cap Estel,joue,autre,rectificatif,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Ingénierie'],[455],non,non
20-76124,2020-06-27,2020-07-20,['8'],travaux d'extension de la maison de santé pluri professionnelle universitaire à signy le petit,fns,cmp2006,appeloffre,initial,COMMUNAUTE DE COM ARDENNES THIERACHE,08260,Maubert Fontaine,,"['Bâtiment', 'Charpente', 'Couverture', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Voirie et réseaux divers']","[33, 57, 74, 105, 144, 222, 270, 308, 309, 366]",non,non
20-81370,2020-06-27,2020-09-22,['9'],Achats d'objets promotionnels pour le Conseil Départemental de l'Ariège,joue,directive24,attribution,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,,['Objet publicitaire'],[464],non,non
20-81603,2020-06-27,2020-08-25,"['13', '83', '84']",Fourniture et Maintenance d'ascenseurs enterrés pour bacs roulants (2 lots),joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2019-08-20', 'SAS ECOLLECT', (1761129.6, 'EUR'), ""Fourniture et maintenance d'ascenseurs enterrés pour bacs roulants"")]","['Conteneur, poubelles', 'Prestations de services']","[71, 274]",non,non
20-81790,2020-06-27,2020-08-29,"['13', '83', '84']","Réparations, remplacement et création des Points d'Eau Incendie de la Métropole Aix-Marseille-Provence",joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"[""Matériel de secours et d'incendie""]",[217],non,non
20-81367,2020-06-27,2020-07-27,['13'],Contrat De Maintenance Des Chaudieres Individuelles A Production D'Eau Chaude Et Des Chauffe-Bains Individuels,joue,directive24,appeloffre,initial,SEMPA,13200,Arles,,['Chauffage (matériel)'],[60],non,non
20-81780,2020-06-27,2020-07-19,"['13', '30']",Assistance et maintenance de l'infrastructure du réseau radio Tetra du SYMADREM,joue,directive24,appeloffre,initial,SYMADREM (syndicat aménagement digues),13200,Arles,,"['Assistance technique', 'Maintenance']","[19, 196]",non,non
20-81523,2020-06-27,2020-07-27,['13'],Audits et missions d'accompagnement pour la Ville de Marseille - 3 lots,joue,directive24,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Audit'],[21],non,oui
20-81713,2020-06-27,2020-08-11,"['13', '30', '34', '38', '48', '83', '84']","Assistance technique, administrative et juridique relative aux procédures administratives et foncières dans le cadre des opérations sous maîtrise d?ouvrage de la DIR Méditerranée",joue,directive24,appeloffre,initial,DIRMED,13331,Marseille cedex 03,,['Assistance juridique'],[434],non,non
20-81490,2020-06-27,2020-07-30,['13'],"Fourniture de chèques cadeaux, culturels, sportifs aux agents du ministère de l'intérieur",joue,directive24,appeloffre,initial,PREFET REGION PROVENCE ALPES COTE AZUR,13382,Marseille cedex 06,,"['Prestations de services', 'Chèque cadeau']","[274, 436]",non,non
20-81827,2020-06-27,2020-08-17,['13'],Appel à manifestation d'intérêt : 'Fonds d'Innovation Régional pour les Services Touristiques' First,joue,directive24,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,['Prestations de services'],[274],non,non
20-81831,2020-06-27,2020-07-27,['13'],Fourniture de fromages et produits laitiers et mise en oeuvre d'animations pédagogiques,joue,directive24,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,['Denrées alimentaires'],[88],non,oui
20-81405,2020-06-27,2020-08-31,"['13', '6', '84', '83']",PRESTATIONS D'ACCUEIL PHYSIQUE ET TELEPHONIQUE,joue,directive24,attribution,initial,Institut d'Etudes Politiques Aix-en-Pr,13625,Aix-en-provence cedex 01,"[('2020-06-19', 'ONET ACCUEIL', (262279, 'EUR'), ""PRESTATIONS D'ACCUEIL PHYSIQUE ET TELEPHONIQUE"")]",['Prestations de services'],[274],non,non
20-81756,2020-06-27,2020-08-26,['13'],Accord-cadre à bons de commandes mono-attributaire de services pour la surveillance et le contrôle des accès des bâtiments communaux et espaces publics - La Ciotat (13600),joue,directive24,attribution,initial,Commune de La Ciotat,13708,La ciotat cedex,"[('2020-06-23', 'Société EGS', (300000, 'EUR'), 'Accord-cadre à bons de commandes mono-attributaire de Services de surveillance et de contrôle des accès des bâtiments communaux et des espaces publics')]",['Gardiennage'],[138],non,non
20-81668,2020-06-27,2020-07-27,['13'],"Fourniture Et Pose De Jeux Pour Enfants, Terrains Multi-Sports, Parcours De Santé Et Ou Sportifs Pour La Ville D'Istres",joue,directive24,appeloffre,initial,COMMUNE D ISTRES,13808,Istres,,['Aire de jeux'],[400],non,non
20-81735,2020-06-27,2020-07-25,['14'],2019ESR126 - Signalisation verticale sur le domaine départemental du Calvados,joue,directive24,attribution,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,"[('2020-02-13', 'LACROIX CITYSAINT HERBLAIN', (632990, 'EUR'), 'Ce lot comprend la fourniture, le transport et la pose du matériel.'), ('2020-02-13', 'LACROIX CITY SAINT HERBLAIN', (125033, 'EUR'), 'Ce lot comprend la fourniture et le transport du matériel')]",['Signalisation'],[322],non,non
20-81807,2020-06-27,2020-07-25,['14'],2019ACA206 - AMENAGEMENT D'UN GIRATOIRE A LANGRUNE SUR MER,joue,directive24,attribution,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,"[('2020-02-13', 'EUROVIA BASSE NORMANDIE - Agence de Caen', (288666, 'EUR'), ""Travaux d'aménagement d'un giratoire au carrefour formé par les RD7 / RD7A sur le territoire de la commune de LANGRUNE SUR MER."")]",['Voirie'],[365],non,non
20-81763,2020-06-27,2020-07-24,['14'],Reconstruction du laboratoire crismat de l'ensicaen à caen (rectificatif),joue,autre,rectificatif,rectificatif,Communauté Urbaine Caen la mer,14050,CAEN,,"['Bâtiment', 'Laboratoire (matériel)']","[33, 188]",non,non
20-81350,2020-06-27,2020-07-27,"['14', '27', '35', '50', '61', '76']",Etudes de déplacements et de circulations,joue,directive24,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
20-81010,2020-06-27,2020-08-03,['17'],"contrat d'exploitation sur des installations de chauffage, de rafraîchissement, d'eau chaude sanitaire, de ventilation et équipements annexes, contrat de type p2 pour 16 sites départementaux",joue,directive24,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,,"['Chauffage (exploitation, entretien)']",[59],non,non
20-80471,2020-06-27,2020-07-30,['17'],travaux de réfection de l'étanchéité de toitures terrasses dans un bâtiment et deux collèges départementaux,joue,directive24,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,,['Etanchéité'],[117],non,non
20-72347,2020-06-27,2020-08-10,['17'],remplacement des panneaux polycarbonate du hangar dodin du musée aéronautique de rochefort,joue,directive24,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,"[('2020-06-04', 'SAPAC', (337196.37, 'EUR'), 'Remplacement  des panneaux polycarbonate du hangar Dodin du musée aéronautique de Rochefort')]",['Bardage'],[30],non,non
20-81524,2020-06-27,2020-08-26,"['17', '16', '33', '86']",Fourniture de documentaires adultes et jeunes,joue,directive24,attribution,initial,Commune de Saintes,17100,Saintes,"[('2020-06-23', 'SARL Librairie Saliba', (51667, 'EUR'), 'Fourniture de documentaires adultes et jeunes')]",['Livres'],[184],non,non
20-81676,2020-06-27,2020-07-30,['20A'],Extension de la solution de Wifi Public du territoire de la Capa,joue,directive24,appeloffre,initial,COMMUNAUTE D AGGLO DU PAYS AJACCIEN,20000,Ajaccio,,['Abonnement'],[2],non,non
20-80947,2020-06-27,2020-07-27,"['20A', '20B']",aéroport d'ajaccio napoléon bonaparte désignation d'une assistance à maitrise d'ouvrage pour l'intégration d'un nouveau système de tri bagages départ avec eds standard 3,joue,directive25,appeloffre,initial,CCIACS,20293,Bastia Cedex,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
20-81416,2020-06-27,2020-09-30,"['21', '25', '58', '39', '70', '71', '89', '90']",PP_BFC_2020,joue,directive24,appeloffre,initial,Préfecture région Bourgogne,21041,Dijon cedex,,['Maintenance'],[196],oui,oui
20-81805,2020-06-27,2020-08-28,['25'],Construction d'une maison d'accueil spécialisée à Montbéliard,joue,directive24,appeloffre,initial,ADAPEI du Doubs,25020,Besançon cedex,,"['Carrelage', 'Charpente', 'Chauffage (travaux)', 'Couverture', 'Cuisine (équipement)', 'Electricité (travaux)', 'Equipement hydraulique', 'Equipements spécialisés', 'Espaces verts', 'Etanchéité', 'Gros oeuvre', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Revêtements de sols', 'Sanitaire', 'Serrurerie', ""Tous corps d'état"", 'Voirie et réseaux divers']","[53, 57, 61, 74, 77, 105, 111, 115, 116, 117, 144, 169, 222, 264, 269, 308, 319, 321, 345, 366]",oui,non
20-80744,2020-06-27,2020-08-22,"['21', '25']","fourniture, livraison, installation et mise en service d'équipements et de mobiliers de sciences à destination des eple de la région bourgogne franche-comté",joue,directive24,appeloffre,initial,REGION BOURGOGNE FRANCHE COMTE,25031,BESANCON CEDEX,,"['Laboratoire (matériel)', 'Matériel didactique', 'Mobilier']","[188, 202, 230]",non,non
20-81450,2020-06-27,2020-09-22,"['26', '7']","Fourniture, Prestations Associees Et Maintenance Des Equipements Reseaux",joue,directive24,attribution,initial,GPT HOSPITALIER PORTES DE PROVENCE,26216,Montelimar,"[('2020-06-03', 'Cpro Telecom', (190000, 'EUR'), None)]","['Câblage', 'Informatique (maintenance serveurs et réseaux)', 'Onduleur']","[47, 454, 465]",non,non
20-81770,2020-06-27,2020-08-04,['26'],Maintenance Et Exploitation Des Installations De Chauffage Et D'Eau Chaude Sanitaire,joue,directive24,appeloffre,initial,GPT HOSPITALIER PORTES DE PROVENCE,26216,Montelimar,,"['Chauffage (exploitation, entretien)']",[59],non,non
20-78680,2020-06-27,2020-08-21,['27'],mission d'assistance à maîtrise d'ouvrage du schéma directeur d'assainissement et ses travaux sur l'ensemble des communes de la ccpavr,joue,directive24,appeloffre,initial,CC DE PONT AUDEMER VAL DE RISLE,27504,Pont-Audemer Cedex,,"['Assainissement', 'Etude', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[18, 118, 433, 455]",non,non
20-81470,2020-06-27,2020-07-27,['29'],Achat de denrées alimentaires produites et livrées dans des conditions visant à réduire les impacts environnementaux de la consommation alimentaire,joue,directive24,appeloffre,initial,COMMUNE DE PONT L ABBE,29129,Pont-l'abbé,,"['Denrées alimentaires', ""Produits de l'agriculture""]","[88, 276]",non,oui
20-81505,2020-06-27,2020-07-27,['29'],L'accord-cadre a pour objet le développement d'outils de validation et d'exploitation des modèles océanographiques.Une fiche expliquant le contexte de l'achat est à télécharger.,joue,directive81,appeloffre,initial,SHOM,29200,Brest,,['Ingénierie'],[455],oui,non
