a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-95466,2020-07-27,2020-10-04,"['1', '38', '69', '42']",Fourniture d'outils numériques à vocation touristique,fns,cmp2006,appeloffre,rectificatif,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,"['Vidéo, cinéma']",[362],non,non
20-95351,2020-07-27,2020-08-25,['3'],RD990 - PR 1+200 A 3+200 - Création d' une troisième voie - Montée du ' bois de la vallée ' à Droiturier (03120),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Voirie'],[365],non,non
20-95145,2020-07-27,2020-09-15,['6'],Tous corps d'état - Lot 1 : Peinture,fns,cmp2006,appeloffre,initial,CPAM Nice,06100,Nice,,['Peinture (travaux)'],[264],oui,oui
20-95334,2020-07-27,2020-08-26,['6'],Travaux de construction d'un centre d'incendie et de secours et d'un poste de commandement sur la commune de Saint-Martin-du-Var,fns,cmp2006,appeloffre,rectificatif,SDIS (06),06270,Villeneuve Loubet,,['Bâtiment'],[33],non,non
20-95454,2020-07-27,2020-09-27,['7'],"achat de produits d'entretien, articles de droguerie et consommables jetables pour les besoins de la commune et du centre communal d'action sociale de privas.",fns,cmp2006,attribution,initial,MAIRIE DE PRIVAS,07006,Privas cedex,,"['Articles à usage unique', 'Hygiène (articles)', ""Produits d'entretien""]","[15, 153, 278]",non,non
20-95526,2020-07-27,2020-09-08,['8'],FOURNITURE DE MATERIELS DE REGULATION DES CARREFOURS A FEUX ANNEES 2021 A 2023-.,fns,cmp2006,appeloffre,initial,COMMUNE DE CHARLEVILLE MEZIERES,08000,CHARLEVILLE-MEZ.,,['Pièces détachées'],[266],non,non
20-95580,2020-07-27,2020-09-09,['8'],"Travaux de métallerie, de réparation de clôtures et implantation de clôtures-.",fns,cmp2006,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,"[""Tous corps d'état""]",[345],non,non
20-95463,2020-07-27,2020-08-31,"['8', '51']",Création d'un ouvrage de traitement des eaux usées domestiques - Foyer Vie Acy Romance,fns,cmp2006,appeloffre,initial,EDPAMS JACQUES SOURDILLE,08240,Belleville et chatillon-sur-bar,,['Assainissement'],[18],non,non
20-95323,2020-07-27,2020-09-17,['8'],Gestion du parc de copieurs-.,fns,cmp2006,appeloffre,initial,CC du Pays rethélois,08300,RETHEL,,['Matériel de bureau'],[207],non,oui
20-95360,2020-07-27,2020-08-21,['10'],Accord-cadre mono-attributaire à bons de commande relatif à la fourniture et à la livraison de colis de noël et de boites de chocolats pour les ainés de la ville de Troyes-.,mapa,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Colis', 'Denrées alimentaires']","[65, 88]",oui,oui
