a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-54069,2021-04-24,2021-05-25,['1'],"FOURNITURE DE SACS A DECHETS EN PLASTIQUE POUR LE GROUPEMENT DE COMMANDES ENTRETIEN, HYGIENE ET ARTICLES HOTELIERS DE LA REGION AUVERGNE-RHONE-ALPES",joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,"['Plastique', 'Sacs']","[268, 318]",non,non
21-53942,2021-04-24,2021-05-25,['6'],"FOURNITURE DE MOBILIER DE BUREAU ET MOBILIER SCOLAIRE Lot 1:Bureaux et caissons,tables de réunion,armoires Lot 2:Fauteuils de bureau,chaises et sièges Lot 3:Mobiliers divers Lot 4:Mobilier scolai",joue,directive24,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,['Mobilier'],[230],non,non
21-10237,2021-04-24,2021-06-22,['6'],intitulé : balayage de la chaussée et curage des ouvrages de la voirie et des dépendances gérées par le département des alpes-maritimes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Nettoyage urbain'],[240],non,oui
21-22560,2021-04-24,2021-06-22,['6'],"acquisition d'engins, accessoires et outillage pour l'entretien routier et forestier",joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,['Matériel de travaux publics'],[220],non,non
21-53869,2021-04-24,2021-05-26,"['6', '83', '13', '4', '5']","Fourniture, livraison, déchargement de matériaux de voirie de type revêtements de trottoirs pour la Commune de Beausoleil",joue,directive24,appeloffre,initial,Commune de Beausoleil,06240,Beausoleil,,['Matériel de travaux publics'],[220],non,non
21-53979,2021-04-24,2021-05-25,"['6', '83']","Entretien et maintenance des appareils élévateurs : ascenseurs, monte-charges et plateformes élévatrices",joue,directive24,appeloffre,initial,CROUS NICE-TOULON,06300,Nice,,['Ascenseur'],[17],non,non
21-54122,2021-04-24,2021-05-27,['6'],21N0041 - Collecte des conteneurs fixes en points d'apports volontaires pour les flux emballages ménagers et ordures ménagères résiduelles,joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"['Conteneur, poubelles']",[71],oui,oui
21-54136,2021-04-24,2021-05-22,['6'],21V0212 - LAIT ISSU DE L'AGRICULTURE BIOLOGIQUE,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Restauration collective', ""Produits de l'agriculture""]","[66, 276]",non,non
21-53902,2021-04-24,2021-05-25,['7'],"Accord cadre à bons de commande relatif aux prestations de mise en oeuvre, de maintenance de solutions WIFI dont l'authentification",joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Maintenance'],[196],non,non
21-54305,2021-04-24,2021-07-01,['8'],Basilique de Mézières Etude de diagnostic et MOE pour sa restauration,joue,directive24,attribution,initial,COMMUNE DE CHARLEVILLE MEZIERES,08000,CHARLEVILLE-MéZIèRES,"[('2021-04-08', 'GISSINGER ET TELLIER ARCHITECTES', (650000.0, 'EUR'), 'Lot unique')]","[""Maîtrise d'oeuvre""]",[197],non,non
