a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-192922,2019-12-30,2020-01-30,['1'],"Concession du service Public d'eau potable ayant pour objet l'exploitation du service public de production, de stockage et de distribution de l'eau potable",dsp,autre,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,"[('2019-12-24', 'VEOLIA EAU - Territoire Haute-Savoie, Ain, Jura', (3747537.92, 'EUR'), ""Concession du service Public d'eau potable ayant pour objet l'exploitation du service public de production, de stockage et de distribution de l'eau potable"")]",['Alimentation en eau potable'],[6],non,non
19-192903,2019-12-30,2020-01-24,['1'],Formalités douanières de transit dans le cadre du déroutage des déchets du SIDEFAGE durant les travaux de remplacement du traitement des fumées de l'Unité de Valorisation Energétique des déchets,fns,cmp2006,appeloffre,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,BELLEGARDE SUR VALSERINE,,"['Prestations de services', 'Transport']","[274, 347]",non,non
19-190147,2019-12-30,2020-02-07,['2'],"Ecole élémentaire et maternelle Ile de France : Travaux de couverture, d'étanchéité et de désamiantage.",fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Couverture', 'Echafaudage', 'Etanchéité', 'Menuiserie', 'Amiante (désamiantage)']","[74, 101, 117, 222, 479]",non,non
19-192743,2019-12-30,2020-01-23,['2'],MISE EN OEUVRE ET MAINTENANCE D UN PORTAIL WEB DE DEMANDES DE STAGES,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Formation'],[410],non,non
19-192774,2019-12-30,2020-01-24,['2'],PRESTATIONS DE DÉNEIGEMENT ET DE SALAGE DANS LES ZONES D'ACTIVITÉ DE LA COMMUNAUTÉ D'AGGLOMÉRATION DU SAINT-QUENTINOIS,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,"['Déneigement', 'Sel de déneigement']","[98, 320]",non,non
19-192720,2019-12-30,2020-02-04,['6'],CONFORTEMENT DU TALUS AVAL DU CHEMIN DES CHASSEURS ALPINS A GRASSE,mapa,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Mur de soutènement', 'Voirie']","[233, 365]",non,oui
19-192757,2019-12-30,2020-02-04,['6'],CONFORTEMENT ET RECONSTRUCTION DU MUR AVAL DU CHEMIN DES PRES A GRASSE,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06131,Grasse Cedex,,"['Mur de soutènement', 'Voirie']","[233, 365]",non,oui
19-192705,2019-12-30,2020-02-03,['6'],Acquisition de livres scolaires,mapa,cmp2006,appeloffre,initial,Ville de Vence,06140,Vence,,['Livres'],[184],non,non
19-192631,2019-12-30,2020-03-01,['10'],Réfection des cheneaux aux archives départementales (10),fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2019-12-30', 'SARL RICHARD MICHEL', (42061.15, 'EUR'), None)]",['Couverture'],[74],non,non
19-192824,2019-12-30,2020-01-15,['10'],Conception et réalisation d'un magazine touristique pour Troyes Champagne Métropole-.,fns,cmp2006,appeloffre,rectificatif,Troyes Champagne Métropole,10000,TROYES,,['Prestations de services'],[274],non,non
19-192148,2019-12-30,2020-01-23,['10'],achat de fournitures administratives,mapa,cmp2006,appeloffre,initial,Ville de Nogent-sur-Seine,10400,Nogent-sur-Seine cedex,,"['Articles de bureau et articles scolaires', 'Consommables informatiques', 'Papeterie']","[16, 68, 262]",non,non
19-192850,2019-12-30,2020-02-28,['12'],alimentation en eau potable - 252°lotcommune de clairvaux d'aveyronrenouvellement des réseaux d'eau potable défectueux ø60 acier des secteurs de sarrus - blanzac et le cros - moulenq,fns,cmp2006,attribution,initial,SYND MIXTE ADDUCTION EAU POTABLE MONTB,12220,montbazens,"[('2019-12-16', 'S.R.T.P. ALBINET', (344002.78, 'EUR'), None)]","['Alimentation en eau potable', 'Canalisations', 'Equipement hydraulique', 'Terrassement']","[6, 48, 111, 341]",non,non
19-192855,2019-12-30,2020-01-31,['13'],"Le présent marché, passé en procédure adaptée, concerne le nettoyage de l'ensemble des équipements sportifs transférés de la Mairie du 5e Secteur.",fns,cmp2006,appeloffre,rectificatif,Ville de Marseille,13275,Marseille cedex 09,,['Nettoyage de locaux'],[239],non,non
19-192836,2019-12-30,2020-01-15,['13'],pose de baffles sur structure metallique autour du groupe de climatisation extérieur au centre des finances publiques de marseille sadi-carnot (13002),mapa,cmp2006,appeloffre,initial,DGFIP,13357,MARSEILLE,,['Climatisation'],[62],non,non
19-192764,2019-12-30,2020-02-07,['13'],Travaux de réagencement et mise en conformité de deux maisons de passage à niveau sur la commune d'Entrevaux,fns,cmp2006,appeloffre,rectificatif,Région Provence Alpes Côte d'Azur,13481,Marseille,,"['Chauffage (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)', 'Ventilation']","[61, 144, 222, 270, 360]",non,non
19-192768,2019-12-30,2020-03-28,['13'],FOURNITURE ET LIVRAISON DE LEGUMES ET FRUITS DE 4EME ET 5EME GAMMES CONVENTIONNELS,fns,cmp2006,attribution,initial,EPARCA,13637,ARLES,,['Denrées alimentaires'],[88],non,oui
19-192825,2019-12-30,2020-01-29,['13'],APPEL A MANIFESTATION D'INTERET POUR LA REALISATION D'INSTALLATIONS PHOTOVOLTAÎQUES,mapa,cmp2006,appeloffre,initial,Ville de Cabries,13828,Cabriès,,['Assistance technique'],[19],non,non
19-192758,2019-12-30,2020-02-04,['14'],Fourniture de luminaires peints pour éclairage routier 2020,fns,cmp2006,appeloffre,initial,SYND.DEPT D'ENERGIES DU CALVADOS,14077,CAEN CEDEX 5,,['Eclairage public'],[102],non,non
19-192777,2019-12-30,2020-02-04,['14'],Fourniture de panneaux à messages variables simple ou double face posés sur des mâts indépendants 2020,fns,cmp2006,appeloffre,initial,SYND.DEPT D'ENERGIES DU CALVADOS,14077,CAEN CEDEX 5,,['Panneaux'],[261],non,non
19-192782,2019-12-30,2020-01-29,['14'],LISIEUX - Quartier Hauteville - Prestations de déménagements de logements à usage d'habitation du patrimoine de PARTELIOS HABITAT dans le cadre du Nouveau Programme National de Renouvellement Urb,fns,cmp2006,appeloffre,initial,PARTELIOS HABITAT,14280,Saint Contest,,['Déménagement'],[86],non,non
19-192692,2019-12-30,2020-02-21,['16'],concession restaurant-traiteur,fns,cmp2006,appeloffre,rectificatif,Cité intern. de la Bd et de l'Image,16023,Angoulême,,['Prestations de services'],[274],non,non
19-192827,2019-12-30,2020-01-31,['20A'],Fourniture et livraison de gaz et de fioul domestique dans les bâtiments communaux,fns,cmp2006,appeloffre,initial,Commune de Porto-Vecchio,20537,Porto-vecchio cedex,,['Gaz divers'],[139],non,non
19-192752,2019-12-30,2020-01-29,"['27', '61', '76', '28']","réhabilitation 50 logements collectifs à rugles (27250) - le petit hanoy - pour les lots no05-menuiseries ext pvc-fermetures, no06-menuiseries alu-métallerie et no07-menuiseries int-faux-plafonds",fns,cmp2006,appeloffre,initial,Le Logement Familial de l'Eure,27005,Evreux,,['Bâtiment'],[33],oui,oui
19-192740,2019-12-30,2020-01-27,"['27', '60', '76', '78', '95']",réhabilitation du centre social,fns,cmp2006,appeloffre,initial,Ville de Gisors,27140,Gisors,,"['Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Espaces verts', 'Gros oeuvre', 'Menuiserie', 'Métallerie', 'Nettoyage de locaux', 'Peinture (travaux)', 'Plomberie (travaux)', 'Ravalement', 'Revêtements de sols', 'Terrassement', 'Vitrerie', 'Voirie']","[57, 61, 63, 116, 144, 222, 223, 239, 264, 270, 299, 308, 341, 363, 365]",non,non
