,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-109882,2020-09-07,2020-12-05,['1'],Remplacement des tabliers des ponts bascules des quais de transfert de Groissiat et de Saint Pierre en Faucigny - 2 lots,fns,cmp2006,attribution,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,BELLEGARDE SUR VALSERINE,"[('2020-06-29', 'PRECIA MOLEN', (33834, 'EUR'), None), ('2020-06-29', 'ARPEGE MASTERK', (22462, 'EUR'), None)]",['Déchetterie (travaux)'],[96],non,non
1,20-109932,2020-09-07,2020-09-30,['3'],"Acquisition de fournitures de bureau,fournitures informatiques, ramettes papier et enveloppes pour le département de l'Allier",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Matériel de bureau'],[207],non,non
2,20-109600,2020-09-07,2020-10-12,['4'],FOURNITURE ET ACHEMINEMENT D ELECTRICITE POUR LA CCAPV,fns,cmp2006,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Matériel électrique'],[203],non,non
3,20-107610,2020-09-07,2020-10-19,['4'],gestion des centres d'accueil de loisirs sans hébergement,fns,cmp2006,appeloffre,initial,Commune de Valensole,04210,Valensole,,['Prestations de services'],[274],non,non
4,20-109594,2020-09-07,2020-11-02,['6'],CHU de Nice - Tous sites - Remplacement de cinq onduleurs,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Electricité (travaux)'],[105],non,non
5,20-87435,2020-09-07,2020-09-29,['6'],nouveau revêtement en bois de la cour du collège jean franco,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Revêtements de sols'],[308],non,oui
6,20-109785,2020-09-07,2020-10-07,['6'],"Logiciel de gestion des déclarations de travaux (DT), des déclarations d'intention de commencement de travaux (DICT), et des avis de travaux urgents (ATU).",fns,cmp2006,appeloffre,rectificatif,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Logiciel'],[186],non,non
7,20-109505,2020-09-07,2020-10-04,['6'],AMÉNAGEMENT DES TOILETTES PUBLIQUES DE LA GUERCHE - ISOLA VILLAGE,mapa,cmp2006,appeloffre,initial,COMMUNE D ISOLA,06420,Isola,,"['Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Plomberie (travaux)', 'Revêtements de sols']","[105, 195, 222, 270, 308]",non,non
8,20-109905,2020-09-07,2020-11-07,['10'],implantation d'un parc de location de vélos,fns,cmp2006,attribution,initial,Troyes Champagne Métropole,10000,Troyes,,"['Carrelage', 'Chauffage (travaux)', 'Electricité (travaux)', 'Menuiserie', 'Mobilier urbain', 'Peinture (travaux)', 'Plâtrerie', 'Serrurerie', 'Ventilation']","[53, 61, 105, 222, 231, 264, 269, 321, 360]",non,non
9,20-109851,2020-09-07,2020-11-07,['10'],implantation local d'exploitation gare routière,fns,cmp2006,attribution,initial,Troyes Champagne Métropole,10000,Troyes,,"['Carrelage', 'Chauffage (travaux)', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Ventilation']","[53, 61, 105, 222, 264, 269, 270, 360]",non,non
10,20-109864,2020-09-07,2020-10-06,['11'],Collecte par vidage des colonnes et transports des produits recyclables des ménages.,fns,cmp2006,appeloffre,initial,SMICTOM DE L'OUEST AUDOIS,11400,Fendeille,,['Collecte sélective'],[82],non,non
