,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-20154,2020-02-08,2020-03-12,['3'],CONTRAT DE CONCESSION GESTION DU MARCHÉ HEBDOMADAIRE,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Délégation de service public'],[406],non,non
1,20-19137,2020-02-08,2020-02-14,['5'],"Exécution d'un service public de transport routier non-urbain collectif : navettes touristiques sur le Queyras pour les saisons d'hiver 2019-2020, 2020-2021 et 2021-2022 et d'été 2020,",joue,directive24,attribution,initial,Commune d'Abries-Ristolas,05460,Abries-Ristolas,"[('2019-12-11', 'AUTOCARS AUDIER', (3998, 'EUR'), 'Intervillage HIVER vallée du HAUT GUIL'), ('2019-12-11', 'PETIT MATHIEU TRANSPORTS', (8120, 'EUR'), 'Intervillage HIVER vallée des AIGUES'), ('2019-12-11', 'PETIT MATHIEU TRANSPORTS', (8120, 'EUR'), ""Intervillage HIVER vallée de l'IZOARD""), ('2019-12-11', 'SARL FLAM', (3954, 'EUR'), 'Intervillage HIVER vallée du CRISTILLAN'), ('2019-12-11', 'AUTOCARS AUDIER', (41553, 'EUR'), 'Intravillage HIVER Haut Guil'), ('2019-12-11', 'PETIT MATHIEU TRANSPORTS', (29205, 'EUR'), 'Intravillage HIVER Aigues'), ('2019-12-11', 'PETIT MATHIEU TRANSPORTS', (25245, 'EUR'), 'Intravillage HIVER Izoard'), ('2019-12-11', 'SARL FLAM', (57272, 'EUR'), 'Intravillage HIVER CRISTILLAN'), ('2019-12-11', 'PETIT MATHIEU TRANSPORTS', (21384, 'EUR'), 'Intravillage HIVER SAINT-VERAN'), ('2019-12-11', 'AUTOCARD AUDIER', (31179, 'EUR'), 'Intervillage ESTIVALE vallée du HAUT GUIL'), ('2019-12-11', 'PETIT MATHIEU TRANSPORTS', (17727, 'EUR'), 'Intervillage ESTIVALE vallée des AIGUES'), ('2019-12-11', 'PETIT MATHIEU TRANSPORTS', (17727, 'EUR'), ""Intervillage ESTIVALE vallée de l'IZOARD""), ('2019-12-11', 'SARL FLAM', (10363, 'EUR'), 'Intervillage ESTIVALE vallée du CRISTILLAN')]",['Transport'],[347],non,non
2,20-18949,2020-02-08,2020-05-05,['6'],Fourniture Et Pose De Mobilier Urbain Et De Securite,joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2020-01-29', 'Sasu Rn7', (2000000, 'EUR'), 'Mobilier urbain'), ('2020-01-30', 'Miditracage', (200000, 'EUR'), 'Glissières de sécurité')]",['Mobilier urbain'],[231],non,oui
3,20-18769,2020-02-08,2020-03-09,['6'],Prestations d'entretien d'espaces verts d'accompagnement Complexe Sportif Montfleury,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Espaces verts', 'Prestations de services']","[116, 274]",oui,oui
4,20-19128,2020-02-08,2020-03-09,['9'],"Fourniture de colonnes, contrôle d'accès, badges et prestations associées",joue,directive24,appeloffre,initial,Cté de Communes Pays de Mirepoix,09500,Mirepoix,,"['Conteneur, poubelles', 'Matériel électronique']","[71, 204]",non,non
5,20-19159,2020-02-08,2020-03-20,['10'],DIAGNOSTIC PREALABLE DANS LE CADRE DES TRAVAUX ET DU DEPLOIEMENT EN PHASE OPERATIONNELLE DES SCHEMAS DIRECTEURS D'ALIMENTATION EN EAU POTABLE-.,joue,directive24,appeloffre,initial,Régie du SDDEA,10000,TROYES,,['Prestations de services'],[274],non,non
6,20-18860,2020-02-08,2020-05-01,['13'],FOURNITURE DE MATERIELS ELECTRIQUES POUR LA MAINTENANCE DES BATIMENTS ET DES ATELIERS DE LA RTM,joue,directive25,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,"[('2020-01-16', 'COAXEL', (50997.9, 'EUR'), 'Tableaux, prises et interrupteurs'), ('2020-01-16', 'COAXEL', (15434.99, 'EUR'), 'Raccords et embouts'), ('2020-01-16', 'COAXEL', (31500.44, 'EUR'), 'Tubes, goulottes, attaches et colliers'), ('2020-01-16', 'COAXEL', (89844.37, 'EUR'), 'Fusibles, cartes fusibles et pièces associèes'), ('2020-01-17', 'ALLBATTERIES', (41852.95, 'EUR'), 'Piles, accumulateurs et batteries'), ('2020-01-16', 'COAXEL', (16158.89, 'EUR'), 'Gaines et manchons'), ('2020-01-17', 'COAXEL', (9239.25, 'EUR'), 'Chauffages et climatiseurs mobiles et pièces associées'), ('2020-01-16', 'COAXEL', (11356.42, 'EUR'), 'Accessoires électriques et connectiques embarqués sur le matériel roulant')]",['Matériel électrique'],[203],non,non
7,20-18853,2020-02-08,2020-04-15,['13'],Prestations de nettoyage d'extérieurs et de zones de maintenance pour la RTM,joue,directive25,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,"[('2019-12-23', 'ONET SERVICES', (605943, 'EUR'), 'Nettoyage de zones publiques'), ('2019-12-23', 'ONET SERVICE', (420526, 'EUR'), 'Nettoyage de zones de maintenance'), ('2019-12-23', 'ONET SERVICES', (334710, 'EUR'), ""Nettoyage d'espaces extérieurs"")]","['Nettoyage de locaux', 'Nettoyage urbain']","[239, 240]",non,non
8,20-18875,2020-02-08,2020-03-10,['13'],PRESTATIONS D'IMPRESSION D'AFFICHES GRAND FORMAT,joue,directive24,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Impression'],[160],non,non
9,20-18956,2020-02-08,2020-04-03,['13'],Réalisation de contrôles après travaux de suppression du risque d'intoxication au plomb des peintures dans les logements et/ou parties communes,joue,directive24,appeloffre,initial,DDTM13,13332,Marseille cedex 02,,['Etude'],[118],non,non
