a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-63909,2021-05-11,2021-06-07,['2'],Travaux de rénovation des blocs sanitaires au C.P.I.E à Merlieux et Fouquerolles-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
21-64109,2021-05-11,2021-05-28,['2'],Maintenance des portes et barrières automatiques du GHT Aisne-Nord Haute-Somme,fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Maintenance'],[196],non,non
21-63612,2021-05-11,2021-06-03,['3'],Travaux de renforcement de la digue de l'étang de Saloup sur la route départementale no 145 au PR 9+980,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Digue'],[91],non,non
21-55614,2021-05-11,2021-06-04,"['3', '63']",etude de définition du projet global de valorisation du site des hurlevents,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03200,Vichy,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-64027,2021-05-11,2021-06-11,['3'],Construction d'un bâtiment sanitaires et social,fns,cmp2006,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,['Bâtiment'],[33],non,oui
21-63930,2021-05-11,2021-06-11,['3'],ACCORD CADRE A BONS DE COMMANDE POUR LA FOURNITURE ET LA LIVRAISON DE DENREES ALIMENTAIRES POUR LES BESOINS DE LA RESTAURATION COLLECTIVE DE LA COMMUNE DE COMMENTRY,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,"['Restauration collective', 'Denrées alimentaires', ""Produits de l'agriculture""]","[66, 88, 276]",non,non
21-63809,2021-05-11,2021-06-03,['4'],Travaux de construction d'un terrain multisports et aménagement d'une aire de détente paysagère,fns,cmp2006,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,"['Equipement sportif', 'Aire de jeux']","[113, 400]",non,non
21-63787,2021-05-11,2021-05-25,"['4', '84']",Il s'agit de la restauration du pont du Moulin qui présente depuis plusieurs années des désordres architecturaux qu'il convient de réparer dans les plus bref délais,fns,cmp2006,appeloffre,initial,COMMUNE DE THORAME-HAUTE,04170,Thorame haute,,['Maçonnerie'],[195],non,non
21-64077,2021-05-11,2021-06-08,['4'],Maitrise d'oeuvre pour la construction d'un groupe scolaire élémentaire de 5 nouvelles classes - École de cycle,fns,cmp2006,appeloffre,initial,Commune de Villeneuve,04180,Villeneuve,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-63925,2021-05-11,2021-06-10,['5'],Route Départementale no1091 PR 16+750 au 17 travaux de protection contre les congères et les avalanches commune de Villar d'Arêne,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"['Protection, chutes de pierres']",[288],non,non
21-63631,2021-05-11,2021-08-08,['6'],"Acquisition d'équipements pour les amphi Healthy destinés à la vulgarisation de la recherche et l'enseignement à distance, et prestations de services associées",fns,cmp2006,attribution,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,"[('2021-05-10', 'IMMERSION SA', (49499.99, 'EUR'), None)]","['Informatique (matériel)', 'Logiciel']","[162, 186]",non,non
21-63721,2021-05-11,2021-06-10,"['6', '4', '83']",MISSION DE COORDINATION SECURITE ET PROTECTION DE LA SANTE DANS LE CADRE DES TRAVAUX DE RECONSTRUCTION CONSECUTIFS A LA TEMPETE ALEX,fns,cmp2006,appeloffre,initial,SYND MIXTE INONDATIONS AMENAGEMENT GES,06204,NICE Cedex 3,,['Prestations de services'],[274],non,non
21-63876,2021-05-11,2021-05-20,['6'],"ENTRETIEN, SECURISATION DES BIENS ET PETITS TRAVAUX SUR LE PERIMETRE DE L'OPERATION D'INTERET NATIONAL (OIN) ECO-VALLEE",fns,cmp2006,appeloffre,rectificatif,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,"['Clôture', 'Réseaux divers', 'Signalisation', 'Voirie et réseaux divers']","[64, 306, 322, 366]",non,non
