a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-132919,2020-10-31,2020-11-10,['1'],Délégation de service public pour l'exploitation du réseau des transports de Haut-Bugey Agglomération,joue,directive23,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,"[('2020-10-28', 'Keolis', (15881000, 'EUR'), 'Exploitation du réseau des transports de Haut-Bugey')]",['Prestations de services'],[274],non,oui
20-132937,2020-10-31,2020-11-30,['1'],Assurances Risques Statutaires du personnel de la commune de Valserhône,joue,directive24,appeloffre,initial,Commune de Valserhone,01206,Valserhône cedex,,['Assurance'],[20],non,non
20-132930,2020-10-31,2020-12-03,['3'],Fourniture et livraison de matériaux de carrière pour le compte du Département de l'Allier,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Voirie'],[365],non,non
20-133379,2020-10-31,2021-01-26,['3'],Marché d'Accompagnement à la Remobilisation et au Savoir-être,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-08-05', 'Aformac', (162500, 'EUR'), 'Tsd Moulins Nord Allier'), ('2020-08-05', 'Aformac', (162500, 'EUR'), 'Tsd Montluçon Ouest Allier'), ('2020-08-05', 'Aformac', (162500, 'EUR'), 'Tsd Vichy Sud Allier')]",['Prestations de services'],[274],non,non
20-133366,2020-10-31,2021-01-26,['3'],Projet Urbain Des Berges Du Cher - Amenagement Sur L'Eau : Gradins Et Pontons,joue,directive24,attribution,initial,Ville de Montluçon,03106,Montlucon,"[('2020-10-17', 'Eiffage Genie Civil', (1150606.39, 'EUR'), 'Construction de pontons fixes'), ('2020-10-16', 'sarl hansen', (539653, 'EUR'), 'Construction des gradins'), ('2020-10-16', 'Dynamique Environnement', (110750, 'EUR'), ""Construction d'une passerelle de promenade bois""), ('2020-10-16', 'Atlantic Marine', (249000, 'EUR'), 'Fourniture et mise en oeuvre de pontons flottants'), ('2020-10-16', 'Idverde', (34312.5, 'EUR'), 'Aménagement paysagers des berges du Cher')]","['Espaces verts', 'Fondations spéciales', 'Ouvrage métallique', 'Terrassement']","[116, 129, 254, 341]",non,non
20-133314,2020-10-31,2020-12-01,['3'],Accord-cadre de fournitures de gasoil et de sans plomb 95 station-service automatisée,joue,directive24,appeloffre,initial,COMMUNE DE BUXIERES LES MINES,03440,Buxières-Les-Mines,,"['Carburant, hydrocarbure']",[52],non,non
20-133112,2020-10-31,2021-01-26,['5'],"Hébergement, Maintenance Et Infogérance Du Système D'Archivage électronique Des Hautes-Alpes",joue,directive24,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,"[('2020-10-28', 'Libriciel', (69826, 'EUR'), 'Hebergement Du Sae05'), ('2020-10-28', 'Libriciel', (162143, 'EUR'), 'Integration, Maintenance Et Infogerance Du Sae05')]","['Informatique (prestations de services)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[163, 453, 454]",non,oui
20-133055,2020-10-31,2020-12-07,['6'],"Marché de performance énergétique comprenant P1, P2 et P3",joue,autre,rectificatif,rectificatif,Commune de Vallauris Golfe-Juan,06220,Vallauris,,"['Chauffage (exploitation, entretien)', 'Chauffage (matériel)', 'Climatisation', 'Electricité, gaz (fourniture)']","[59, 60, 62, 443]",non,non
20-133003,2020-10-31,2020-11-30,['6'],Prestations de nettoyage dans divers bâtiments communaux Lot no04 : Nettoyage du Stade nautique,joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
20-133231,2020-10-31,2020-11-29,['7'],SERVICES DE TÉLÉCOMMUNICATIONS - 2 lots,joue,directive24,modification,modification,Arche Agglo,07305,Tournon sur rhône cedex,"[('2020-03-05', ""C'PRO NETWORKS"", (245502.36, 'EUR'), 'Lot 2 : interconnexion des sites, accès internet et téléphonie fixe')]",['Télécommunications'],[338],non,non
