a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-89111,2020-07-12,2020-08-13,['1'],Mission d'assistance technique à maîtrise d'ouvrage pour la construction du nouveau collège et du gymnase d'Ornex en Marché Global de Performance,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
20-89206,2020-07-12,2020-08-21,['1'],"Conduite, maintenance et dépannage des installations de chauffage de plusieurs bâtiments du Département de l'Ain",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Chauffage (exploitation, entretien)']",[59],non,non
20-88932,2020-07-12,2020-09-08,['1'],PRESTATIONS DE SERVICE D'ASSURANCE POUR LE GROUPEMENT HOSPITALIER DE TERRITOIRE BRESSE HAUT BUGEY,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Assurance'],[20],non,non
20-88208,2020-07-12,2020-09-03,['1'],"mise en place de trois conventions de participation ""prévoyance"" et la mise en place d'une convention de participation ""complémentaire santé""",joue,directive24,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Assurance'],[20],non,non
20-89437,2020-07-12,2020-08-17,"['2', '51', '60', '77']","Marché de prestations pour la réalisation d'enquête, de distribution et remise en état de bacs à déchets-.",joue,directive24,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Prestations de services'],[274],oui,non
20-88853,2020-07-12,2020-08-31,['3'],MARCHÉ D'EXPLOITATION ET DE MAINTENANCE DES INSTALLATIONS DE CHAUFFAGE ET D'ECS AVEC GARANTIE TOTALE DES ENSEMBLES IMMOBILIERS PLESSIS - DIDEROT - RIG TOULON - CLARINETTES - BERNAGE - RUE DE,joue,directive24,attribution,initial,EVOLEA,03000,MOULINS,"[('2020-07-03', 'DALKIA', (1295273, 'EUR'), None)]","['Chauffage (exploitation, entretien)']",[59],non,non
20-89146,2020-07-12,2020-09-10,['3'],"Exécution de transports scolaires.Les prestations consistent à assurer, à titre principal, à l'attention des élèves, la desserte d'établissements d'enseignement.",joue,directive24,attribution,initial,Communauté d'agglomération de Moulins,03000,MOULINS,"[('2020-06-23', 'PRET A PARTIR STIA', (29836, 'EUR'), 'Secteur RPI Gannay sur Loire - Paray le Frésil - La Chapelle aux Chasses'), ('2020-06-23', 'EUROP VOYAGES 03', (537059, 'EUR'), 'Secteur de Lurcy-Lévis'), ('2020-06-23', 'KEOLIS SUD ALLIER', (636759, 'EUR'), 'Secteur de Chevagnes - Lusigny')]","['Prestations de services', 'Transport']","[274, 347]",non,non
20-89023,2020-07-12,2020-08-12,['6'],FOURNITURE DE CARTES CARBURANT ET SERVICES ASSOCIES,joue,directive24,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Carburant, hydrocarbure', 'Carte magnétique, carte à puce']","[52, 403]",non,non
20-89033,2020-07-12,2020-08-08,['6'],ASSISTANCE ET MAINTIEN EN CONDITION OPERATIONNELLE DES INFRASTRUCTURES DE RADIOCOMMUNICATION,joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,NICE,,['Maintenance'],[196],non,non
20-88962,2020-07-12,2020-07-30,['6'],AOO 2020-048 FOURNITURE DE MATERIELS ET PRODUITS D'ENTRETIEN (4 lots),joue,directive24,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,"[""Produits d'entretien""]",[278],non,non
