,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-112279,2020-09-14,2020-10-21,['1'],réalisation d'un schéma directeur des énergies sur le territoire de l'agglomération du pays de gex et intégration d'une oap 'énergie-climat' dans le pluih,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Etude'],[118],non,non
1,20-112512,2020-09-14,2020-10-06,['2'],Réfection des réseaux de chauffage et de production d'eau chaude sanitaire décentralisée à l'Etablissement Départemental de l'Enfance et de la Famille de Laon-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
2,20-112520,2020-09-14,2020-10-13,['5'],Mise à jour de l'ensemble des données de l'observatoire du territoire mis en oeuvre à l'échelle du périmètre de l'agglomération de 'Gap-Tallard-Durance',mapa,cmp2006,appeloffre,initial,Communauté d'agglomérat. du gapençais,05007,GAP,,['Etude'],[118],non,non
3,20-112399,2020-09-14,2020-10-14,"['5', '4']",prestations de service d'assurances diverses,fns,cmp2006,appeloffre,initial,Commune d'Embrun,05200,Embrun,,['Assurance'],[20],non,non
4,20-112459,2020-09-14,2020-10-12,['6'],"CONCEPTION,FABRICATION ET LIVRAISON DE CHARS CARNAVALESQUES ET LA FOURNITURE DE PLATEAUX POUR LA FÊTE DU MIMOSA DU 17 AU 24 FÉVRIER 2021",mapa,cmp2006,appeloffre,initial,OFFICE DE TOURISME ET DES CONGRES,06210,Mandelieu-La Napoule,,"['Acier', 'Ferronnerie', 'Ouvrage métallique']","[3, 126, 254]",non,non
5,20-112350,2020-09-14,2020-11-14,['6'],19N0799 - Bilan professionnel pour agents bénéficiaires de l'obligation d'emploi des travailleurs handicapés ou en situation d'inaptitude totale ou partielle à leurs fonctions.Accord-c,fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2020-09-07', 'ADC RESSOURCES HUMAINES', (20500, 'EUR'), None)]",['Maintenance'],[196],non,non
6,20-112413,2020-09-14,2020-11-14,['6'],N°20N0022 - Formation d'agent administratif au profit d'agents reconnus travailleurs handicapés.,fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2020-09-08', 'ASSOCIATION REFLETS', (14805, 'EUR'), None)]",['Formation'],[410],non,non
7,20-112303,2020-09-14,2020-10-05,['6'],Numéro de la consultation : 20200775 Installation d'une patinoire à glace éphémère sur les allées de la liberté - Cannes,fns,cmp2006,appeloffre,initial,COMMUNE DE CANNES,06406,CANNES,,"['Equipement sportif', 'Location (matériels)']","[113, 185]",non,non
8,20-112377,2020-09-14,2020-10-06,['6'],travaux d'aménagement de création de trottoir et d'élargissement de voirie sur le chemin des roques,fns,cmp2006,appeloffre,initial,Ville de la Roquette-sur-Siagne,06550,La Roquette sur Siagne,,"[""Ouvrage d'art"", 'Réseaux divers', 'Terrassement', 'Voirie']","[252, 306, 341, 365]",non,non
9,20-112440,2020-09-14,2020-10-05,['6'],"travaux de réparation d'affouillements en pied de quai, à réaliser au Port VAUBAN, à Antibes",fns,cmp2006,appeloffre,initial,SAS VAUBAN 21,06600,ANTIBES,,['Travaux sous-marins'],[351],non,non
