a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-968,2021-01-07,2021-02-08,"['1', '69']",FOURNITURE DE COMBUSTIBLES ET DE SOLUTION AQUEUSE D'UREE ADDITIVEE,joue,directive24,appeloffre,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en bresse cedex,,"['Abris', 'Produits chimiques', 'Combustible']","[1, 275, 438]",non,non
21-882,2021-01-07,2021-02-08,"['1', '69']",TRANSPORT DE DECHETS,joue,directive24,appeloffre,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en Bresse Cedex,,"['Abris', 'Transport']","[1, 347]",non,non
21-2509,2021-01-07,2021-02-05,"['1', '69', '71', '39', '73', '74', '38']","remplacement de la verrière du hall du bâtiment a de la ddt de l'ain, site bourgmayer",fns,cmp2006,appeloffre,initial,DDT AIN,01012,Bourg en bresse,,['Menuiserie'],[222],non,non
21-2231,2021-01-07,2021-04-06,['1'],Prestations de services d'assurances pour le SIDEFAGE - 4 lotsPériode 2021-2024,fns,cmp2006,attribution,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,VALSERHONE,"[('2020-12-18', 'SMACL', (4974.95, 'EUR'), None), ('2020-12-18', 'GROUPAMA_RHONE_ALPES_AUVERGNE', (13823, 'EUR'), None), ('2020-12-18', 'SMACL', (2146.05, 'EUR'), None), ('2020-12-18', 'SMACL', (646, 'EUR'), None)]",['Assurance'],[20],non,non
21-1346,2021-01-07,2021-03-06,"['1', '69']",gestion de l'aire d'accueil des gens du voyage,joue,directive24,attribution,initial,C-C-DOMBES-SAONE-VALLEE,01600,Trévoux,"[('2020-12-18', 'Gestion\x92Aire SAS', (62928, 'EUR'), 'Gestion de l\x92aire d\x92accueil des gens du voyage')]","[""Aire d'accueil""]",[430],non,non
21-1258,2021-01-07,2021-03-15,['2'],"Le présent marché porte sur la conception, réalisation ainsi que la maintenance d'un village d'entreprises à TERGNIER (02)",joue,directive24,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,"['Bâtiment', 'Gros oeuvre', ""Maîtrise d'oeuvre"", ""Tous corps d'état""]","[33, 144, 197, 345]",non,non
21-2736,2021-01-07,2021-02-19,['2'],Achat et installation d'un aqua parc de structures gonflables sur la plage d'Axo'Plage à Monampteuil-.,fns,cmp2006,appeloffre,initial,SYND MIXTE PLAN EAU VALLEES AILETTE BI,02860,CHAMOUILLE,,['Plastique'],[268],non,non
21-2480,2021-01-07,2021-02-05,['4'],Travaux de réhabilitation et de sécurisation des ouvrages Maginot - Forts de Roche la Croix et Saint Ours Haut.,fns,cmp2006,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,"['Etanchéité', 'Génie civil']","[117, 141]",non,non
21-1402,2021-01-07,2021-04-04,['4'],Etude Et Suivi De Travaux D'Entretien Des Batiments Departementaux - Annees 2021 A 2025,joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,"[('2020-12-30', 'Sud Etudes Engineering S.A', (149891, 'EUR'), 'Maison Technique de Digne Les Bains'), ('2020-12-30', 'Sud Etudes Engineering S.A', (149891, 'EUR'), 'Maison Technique de Forcalquier'), ('2020-12-30', 'Sud Etudes Engineering S.A', (149891, 'EUR'), 'Maison Technique de Sisteron'), ('2020-12-30', 'Sud Etudes Engineering S.A', (149891, 'EUR'), 'Bâtiments centraux et études transversales')]",['Etude'],[118],non,oui
21-2296,2021-01-07,2021-02-05,['5'],RD1075 - Travaux de modernisation du pont de Channe et de ses accès (Montrond),fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"[""Ouvrage d'art""]",[252],oui,oui
21-852,2021-01-07,2021-04-04,"['5', '4', '6', '13', '38', '83', '84']",Démolition et reconstruction de la Maison des Solidarités de Guillestre en pôle de services à la population,joue,directive24,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,"[""Maîtrise d'oeuvre""]",[197],non,non
