,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-68986,2021-05-23,2021-08-17,"['1', '69']",LOA D'UNE CHARGEUSE AVEC MAINTENANCE FULL SERVICE,joue,directive24,attribution,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en bresse cedex,"[('2021-05-17', 'TECMAT SERVICE', (208360, 'EUR'), ""LOA D'UNE CHARGEUSE AVEC MAINTENANCE FULL SERVICE"")]","['Equipements spécialisés', 'Location (matériels)']","[115, 185]",non,non
1,21-69317,2021-05-23,2021-06-21,['1'],Fourniture de repas préparés en liaison froide,joue,directive24,appeloffre,initial,COMMUNE D OYONNAX,01100,Oyonnax,,"['Denrées alimentaires', 'Repas, traiteur']","[88, 304]",non,non
2,21-69305,2021-05-23,2021-09-02,['1'],Prestations de service d'assurances diverses,joue,directive24,appeloffre,initial,COMMUNE DE NANTUA,01130,Nantua,,"['Abris', 'Assurance']","[1, 20]",non,non
3,21-68623,2021-05-23,2021-07-17,['1'],Transfert des emballages et journaux magazines,joue,directive24,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,"[('2021-05-03', 'PAPREC GRAND EST', (378854.4, 'EUR'), 'Transfert des emballages et journaux magazines')]",['Prestations de services'],[274],non,non
4,21-68815,2021-05-23,2021-06-21,['1'],Mission d'assistance à maîtrise d'ouvrage - Opération Coeur de Ville - Commune de Gex,joue,directive24,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,['Ingénierie'],[455],non,non
5,21-69240,2021-05-23,2021-06-22,['1'],Mission de maîtrise d'oeuvre - Programmes annuels de travaux sur le réseau d'eau potable,joue,directive25,appeloffre,initial,SEP Bresse Dombes Saône,01390,CIVRIEUX,,['Alimentation en eau potable'],[6],non,non
6,21-68828,2021-05-23,2021-06-25,['1'],Fourniture de repas en liaison froide pour les besoins de la commune de Miribel- 2 lots,joue,directive24,appeloffre,initial,Mairie de Miribel,01705,Miribel Cedex,,['Restauration collective'],[66],oui,oui
7,21-69029,2021-05-23,2021-06-24,['2'],Impression façonnage et livraison du magazine 'AISNE'mag'-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Reprographie'],[305],non,non
8,21-66123,2021-05-23,2021-07-21,['2'],tonte et entretien des espaces verts de la ville de villers-cotterets,joue,directive24,attribution,initial,Ville de Villers-Cotterêts,02603,Villers-Cotterêts,"[('2021-05-04', 'ID VERDE SASU', (233825.76, 'EUR'), 'Tontes classiques et occasionnelles des espaces verts'), ('2021-05-04', 'ID VERDE SASU', (80567.41, 'EUR'), 'Entretien et tontes Mulching des espaces verts'), ('2021-05-04', 'TECHNIGAZON', (14417.08, 'EUR'), 'Fauchage tardif')]",['Espaces verts'],[116],non,non
9,21-68765,2021-05-23,2021-06-21,['3'],Réalisation d'une étude relative à l'élaboration d'un Plan Local d'Urbanisme intercommunal,joue,directive24,appeloffre,initial,Com. Com. Entr'Allier Besbre et Loire,03150,Varennes-Sur-Allier,,['Ingénierie'],[455],non,non
10,21-68925,2021-05-23,2021-06-21,['3'],"Fourniture, installation et maintenance de matériels de blanchisserie",joue,directive24,attribution,initial,GCS Nièvre-Allier,03400,Yzeure,,['Blanchisserie (matériel)'],[37],non,non
