a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-74686,2021-06-02,2021-06-24,"['39', '1', '25']",Construction d'un groupe scolaire à BOIS D'AMONT (39220) - Lot 02 - Reconsultation,fns,cmp2006,appeloffre,initial,SEMCODA,01000,Bourg-en-Bresse,,"['Bâtiment', 'Fondations spéciales']","[33, 129]",non,non
21-73067,2021-06-02,2021-07-05,['1'],Enlèvement et traitement des résidus d'épuration des fumées d'incinération des ordures ménagères (Refiom) de l'Usine de Valorisation Energétique (U.V.E.) de Valserhône,joue,directive24,appeloffre,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,Valserhone,,['Déchets non ménagers (prestations)'],[404],non,non
21-72937,2021-06-02,2021-08-09,['2'],MAINTENANCE CURATIVE ET PREVENTIVE DES EQUIPEMENTS DE CUISINE DES BATIMENTS DU CONSEIL DEPARTEMENTAL DE L'AISNE,joue,directive24,attribution,initial,DEPARTEMENT DE L'AISNE,02000,Laon,"[('2021-05-31', 'CUISINE SERVICE', (73439.0, 'EUR'), 'Maintenance curative et préventive des équipements de cuisine des bâtiments du secteur Nord'), ('2021-05-31', 'CUISINE SERVICE', (48695.0, 'EUR'), 'Maintenance curative et préventive des équipements de cuisine des bâtiments du secteur Centre'), ('2021-05-31', '3 C NORD PICARDIE', (67094.0, 'EUR'), 'Maintenance curative et préventive des équipements de cuisine des bâtiments du secteur Sud')]",['Prestations de services'],[274],non,non
21-73104,2021-06-02,2021-07-05,['3'],Travaux d'aménagement du deuxième pont sur l'Allier à Moulins et ses aménagements annexes - Lot no4 : Création d'un bras mort,joue,directive24,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Terrassement', ""Travaux dans l'eau""]","[341, 349]",non,non
21-74031,2021-06-02,2021-07-02,['3'],fourniture de 2 bennes de collecte d'ordures ménagères,fns,cmp2006,appeloffre,initial,SYND MIXTE INTERCOMMUNAL COLLECTE TRAI,03410,Domérat,,['Benne'],[34],non,non
21-72730,2021-06-02,2021-07-31,['4'],Entretien Des Abords Des Voiries Communautaires Des Zones D'Activites Et Industrielles,joue,directive24,attribution,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,"[('2021-05-10', 'François SCHWARTZ', (340000, 'EUR'), 'Secteur de Manosque'), ('2021-05-10', 'François SCHWARTZ', (60000, 'EUR'), 'Secteur de Vinon-sur-Verdon - Valensole - Roumoules'), ('2021-05-10', 'ATP Environnement', (160000, 'EUR'), 'Secteur Villeneuve - Oraison - La Brillane et Volx'), ('2021-05-10', 'ATP Environnement', (40000, 'EUR'), 'Secteur Sainte Tulle et Corbières')]",['Espaces verts'],[116],non,non
21-72600,2021-06-02,2021-07-12,"['5', '4', '83']",DISPOSITIFS MEDICAUX D'ABORD DIGESTIF RESPIRATOIRE ET UROGENITAL,joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Matériel médical'],[212],non,non
21-74180,2021-06-02,2021-06-28,['5'],Mission de maîtrise d'oeuvre pour la réhabilitation des filtres de l'usine de production d'eau potable de la ville de Gap,mapa,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-74610,2021-06-02,2021-06-30,['5'],TRAVAUX ET FOURNITURE DU CABLAGE DU RESEAU INFORMATIQUE ET TELEPHONIQUE DU DEPARTEMENT DES HAUTES-ALPES,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Câblage'],[47],non,non
21-72688,2021-06-02,2021-08-28,['5'],"Accord cadre pour des prestations géologiques, géotechniques et risques naturels",joue,directive24,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,"[('2021-05-26', 'Erg', (114495, 'EUR'), None)]","['Contrôle technique', 'Falaise', 'Ingénierie']","[72, 125, 455]",non,oui
21-74442,2021-06-02,2021-07-13,['5'],Etude comparative des scénarios d'alimentation en eau potable de la ville de Gap,mapa,cmp2006,appeloffre,initial,SIENAD,05260,SAINT-LÉGER-LES-MÉLÈZES,,"['Alimentation en eau potable', 'Etude']","[6, 118]",non,non
21-73007,2021-06-02,2021-08-02,['6'],CHU de Nice - 28 Boulevard Riquier - Travaux de relocalisation de l'odontologie,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Gros oeuvre'],[144],non,non
21-72724,2021-06-02,2021-06-30,['6'],GROUPEMENT DE COMMANDEACCORD-CADRE DE FOURNITURE ET ACHEMINEMENT D'ELECTRICITE ET DE GAZ NATUREL ET SERVICES ASSOCIES,joue,directive24,attribution,initial,COMMUNE DE GRASSE,06130,Grasse,"[('2019-10-14', 'ELECTRICITE DE FRANCE SA', (1, 'EUR'), 'STADE ACCORD-CADREEnsemble des Points de Livraison alimentés en gaz naturel des COLLECTIVITES, quelle que soit leur Consommation Annuelle de Référence'), ('2019-10-14', 'SAS GAZ DE BORDEAUX', (1, 'EUR'), 'STADE ACCORD-CADREEnsemble des Points de Livraison alimentés en gaz naturel des COLLECTIVITES, quelle que soit leur Consommation Annuelle de Référence'), ('2019-10-14', 'TOTAL DIRECT ENERGIE', (1, 'EUR'), 'STADE ACCORD-CADREEnsemble des Points de Livraison alimentés en gaz naturel des COLLECTIVITES, quelle que soit leur Consommation Annuelle de Référence'), ('2019-10-14', 'ENI GAZ AND POWER', (1, 'EUR'), 'STADE ACCORD-CADREEnsemble des Points de Livraison alimentés en gaz naturel des COLLECTIVITES, quelle que soit leur Consommation Annuelle de Référence'), ('2019-10-14', 'ELECTRICITE DE FRANCE', (1, 'EUR'), 'STADE ACCORD CADREPoints de Livraison alimentés en électricité des COLLECTIVITES, quelle que soit leur puissance souscrite'), ('2019-10-14', 'TOTAL DIRECT ENERGIE', (1, 'EUR'), 'STADE ACCORD CADRE Points de Livraison alimentés en électricité des COLLECTIVITES, quelle que soit leur puissance souscrite')]","['Electricité, gaz (fourniture)']",[443],non,non
21-72632,2021-06-02,2021-06-30,['6'],FOURNITURE DE PRODUITS SANITAIRES,joue,directive24,attribution,initial,COMMUNE DE GRASSE,06130,GRASSE,,"['Consommables médicaux', 'Hygiène (articles)', 'Produits pharmaceutiques']","[69, 153, 280]",non,non
21-72717,2021-06-02,2021-06-30,['6'],SERVICES POSTAUX POUR LA VILLE DE GRASSE (6 LOTS),joue,directive24,attribution,initial,COMMUNE DE GRASSE,06130,Grasse,"[('2019-07-24', 'LA POSTE SA', (1, 'EUR'), ""Tout type d'envoi en France jusqu'à 3000g""), ('2019-07-24', 'LA POSTE SA', (1, 'EUR'), ""Tout type d'envoi vers l'Union Européenne et Suisse (Zone 1) jusqu'à 3000g""), ('2019-07-24', 'LA POSTE SA', (1, 'EUR'), ""Tout type d'envoi vers le reste du monde (Zone 2) jusqu'à 3000g""), ('2019-07-24', 'LA POSTE SA', (1, 'EUR'), ""Envoi de courriers de marketing direct jusqu'à 350g""), ('2019-07-24', 'MAILEVA', (1, 'EUR'), 'Service publipostage'), ('2019-07-24', 'LA POSTE SA', (1, 'EUR'), 'Envoi par transporteur')]",['Prestations de services'],[274],non,oui
