a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-3129,2020-01-11,2020-02-10,['1'],accord cadre relatif à la fourniture et à la livraison d'engins mobiles de compaction pour les déchèteries.,joue,directive24,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"['Déchetterie (exploitation)', 'Véhicules (acquisition)']","[405, 475]",non,non
20-3487,2020-01-11,2020-04-07,['5'],Marché de déneigement de la voirie et divers,joue,directive24,attribution,initial,COMMUNE D ORCIERES,05170,Orcières,,['Déneigement'],[98],non,non
19-181234,2020-01-11,2020-02-11,['6'],marché à bon de commande de travaux de plomberie et de cvc pour l'entretien et la réparation des bâtiments départementaux (hors collèges),joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"['Chauffage (travaux)', 'Climatisation', 'Plomberie (travaux)']","[61, 62, 270]",non,oui
20-3154,2020-01-11,2020-04-07,['6'],"Accord-cadre de services de télécommunications - Groupement de commandes Commune, Ccas et Office du Tourisme de Vallauris Golfe-Juan",joue,directive24,attribution,initial,Commune de Vallauris Golfe-Juan,06220,Vallauris,"[('2019-12-11', 'Sfr', (41811, 'EUR'), ""Services de téléphonie fixe - Services d'accès à internet à débits non garantis""), ('2019-12-11', 'Sfr', (16874, 'EUR'), 'Services de téléphonie mobile'), ('2019-12-11', 'Orange Aerm', (14724, 'EUR'), ""Services de transport de données intersites et d'accès à internet à débits garantis"")]",['Télécommunications'],[338],non,non
20-3511,2020-01-11,2020-02-08,['6'],PRESTATIONS D'ASSURANCE,joue,directive24,attribution,initial,SDIS (06),06270,Villeneuve Loubet,"[('2019-12-03', 'CABINET RABIER SIMONE', (72830, 'EUR'), 'Assurance Dommages aux biens et risques divers'), ('2019-12-02', 'SMACL ASSURANCES', (2299755, 'EUR'), 'Assurance Flotte de véhicules et risques annexes'), ('2019-12-02', 'CABINET RABIER SIMONE', (142460, 'EUR'), 'Assurance de responsabilité civile'), ('2019-12-02', 'SOFAXIS', (7152462, 'EUR'), 'Assurance Risques Statutaires (SPP-PATS)'), ('2019-12-02', 'SOFAXIS', (565896, 'EUR'), 'Assurance protection sociale'), ('2019-12-02', 'CABINET RABIER SIMONE', (255138, 'EUR'), 'Assurance protection juridique')]",['Assurance'],[20],non,non
20-3040,2020-01-11,2020-02-19,['6'],Location de matériels de travaux publics sur le secteur en régie du service eau et assainissement de la carf,joue,directive24,appeloffre,initial,C.A. de la Riviera Française,06500,Menton,,"['Location (matériels)', 'Véhicules (location)']","[185, 474]",non,non
20-3371,2020-01-11,2020-02-08,['6'],FOURNITURE ET LIVRAISON DE DENRÉES ALIMENTAIRES,joue,directive24,attribution,initial,COMMUNE DE PEYMEINADE,06531,Peymeinade Cedex,,"['Boisson', 'Denrées alimentaires', 'Surgelés']","[39, 88, 330]",non,non
20-3467,2020-01-11,2020-02-17,['6'],ACQUISITION ET MAINTENANCE DE MATÉRIELS DE REPROGRAPHIE ET DE SYSTÈMES D'IMPRESSION POUR LES BESOINS DU SICTIAM ET DE SES ADHÉRENTS- 2 LOTS (Avis report de la date limite de remise des offres).,joue,autre,rectificatif,rectificatif,SICTIAM,06905,Sophia Antipolis Cedex,,"['Consommables informatiques', 'Impression', ""Matériel d'imprimerie"", 'Reliure', 'Reprographie']","[68, 160, 211, 302, 305]",non,oui
20-3291,2020-01-11,2020-02-17,['8'],"Fourniture, pose et dépose d'éléments signalétiques, thématiques et d'aménagement des sentiers de randonnée-.",joue,directive24,appeloffre,initial,COMMUNAUTE COMMUNES ARGONNE ARDENNAISE,08400,VOUZIERS,,['Equipement industriel'],[112],non,non
20-3473,2020-01-11,2020-02-10,['9'],"Accord-cadre à bons de commande pour la fourniture et le montage de pneumatiques pour les véhicules légers, utilitaires et 4x4 de moins de 3,5 T. de P.T.A.C. du S.M.D.E.A - 2020 à",joue,directive25,appeloffre,initial,SMDEA,09000,Saint Paul De Jarrat,,['Pneumatiques'],[271],non,oui
