a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-74732,2020-06-10,2020-07-03,['1'],Diagnostic et étude d'opportunité pour des actions de mise en réseau des acteurs touristiques de la région lémanique franco-suisse,fns,cmp2006,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,['Etude'],[118],non,non
20-74651,2020-06-10,2020-07-09,['1'],"Fourniture, installation, mise en service et maintenance de climatiseurs au Centre Hospitalier du Haut Bugey",fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Climatisation'],[62],non,non
20-74212,2020-06-10,2020-07-03,"['2', '8', '51', '80', '77']","A partir d'un état des lieux, détermination des objectifs , des actions et des moyens pour atteindre une gestion équilibrée des milieux aquatiques et humides de l'aisne navigable et des ses",fns,cmp2006,appeloffre,initial,Syndicat bassinversant aisne navigable,02000,Chivy les etouvelles,,"['Etude', 'Rivières/ruisseaux']","[118, 310]",non,non
20-73555,2020-06-10,2020-07-17,"['2', '8', '51', '59', '60', '62', '80']",Fourniture Tarification Incitative-.,joue,directive24,appeloffre,initial,COM DE COMMUNES PORTES THIERACHE,02360,ROZOY-SUR-SERRE,,"['Collecte sélective', 'Equipement industriel', 'Ordures ménagères (prestations)', 'Déchets non ménagers (prestations)']","[82, 112, 249, 404]",non,non
20-74347,2020-06-10,2020-08-10,['2'],Fourniture de cinq véhicules pour la ville de villers-cotterêts,fns,cmp2006,attribution,initial,Ville de Villers-Cotterêts,02603,VILLERS-COTTERETS,,['Véhicules (acquisition)'],[475],non,non
20-73357,2020-06-10,2020-06-19,['2'],Nettoyage et entretien des locaux et des vitres de GrandSoissons Agglomération,joue,autre,rectificatif,rectificatif,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Nettoyage de locaux'],[239],oui,oui
20-74637,2020-06-10,2020-09-07,['3'],Etude d'un programme de réhabilitation de l'EHPAD - USLD de COURTAIS,mapa,cmp2006,attribution,initial,CENTRE HOSPITALIER DE MONTLUCON,03100,Montluçon,[],['Etude'],[118],non,non
20-74409,2020-06-10,2020-07-03,"['4', '5', '84', '13']","Le présent marché consiste en la restauration partielle de l'église Notre-Dame-Du-Bourguet située à Forcalquier.Il s'agit de la restauration des parties hautes, clocher- premier niveau, de",fns,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,['Bâtiment'],[33],non,non
20-73399,2020-06-10,2020-07-16,['4'],Fourniture et livraison de chèques accompagnement personnalisé,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Prestations de services'],[274],non,non
20-73060,2020-06-10,2020-09-05,['5'],Fourniture d'électricité rendu site et services associés à cette fourniture,joue,directive24,attribution,initial,Ville de Gap,05007,Gap,"[('2020-04-07', 'Edfsa', (1, 'EUR'), None), ('2020-04-07', ""Edsb L'Agence"", (1, 'EUR'), None), ('2020-04-07', 'Total Direct Energie', (1, 'EUR'), None), ('2020-04-07', 'Engie', (1, 'EUR'), None), ('2020-04-07', 'Hydroption', (1, 'EUR'), None)]","['Electricité, gaz (fourniture)']",[443],non,non
