a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-70006,2020-05-29,2020-06-29,['1'],Fourniture d'une solution d'hyper convergence pour les besoins de l'exploitation de la RDTA,mapa,cmp2006,appeloffre,initial,R.D.T. Ain,01000,Bourg en Bresse,,"['Informatique (matériel)', 'Informatique (prestations de services)']","[162, 163]",non,non
20-68679,2020-05-29,2020-06-06,"['1', '38', '39', '42', '43', '69', '71', '73', '74']",Fourniture des agrès de gymnastique du nouveau complexe sportif de la 3cm,joue,autre,rectificatif,rectificatif,Communauté de communes de la Côtière,01120,Montluel,,"['Equipement sportif', 'Terrain de sport']","[113, 342]",non,non
20-70084,2020-05-29,2020-06-29,['2'],Travaux de restauration des mécanismes de la scène du Théâtre Jean Vilar à Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Charpente', 'Matériel scénique']","[57, 216]",non,non
20-70132,2020-05-29,2020-06-17,['3'],Mission de contrôle technique pour la réalisation de divers projets - 2021/2024,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,['Contrôle technique'],[72],non,non
20-69889,2020-05-29,2020-06-17,['3'],Mission de contrôle technique pour la réalisation de divers projets - 2021/2024,fns,cmp2006,appeloffre,initial,Ville de Moulins,03016,Moulins cedex,,['Contrôle technique'],[72],non,non
20-68851,2020-05-29,2020-07-21,['6'],Location et transport de sanitaires autonomes,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06000,Nice,,"['Sanitaire', 'Automate']","[319, 402]",non,oui
20-70036,2020-05-29,2020-08-03,['6'],CHU de Nice - Hôpital Pasteur et Archet - Travaux de mise en oeuvre d'armoires de secours en fluides médicaux,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Bâtiment'],[33],non,non
20-68833,2020-05-29,2020-06-29,['6'],"FOURNITURE DE PAIN, VIENNOISERIE 2020",joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Denrées alimentaires'],[88],non,non
20-69037,2020-05-29,2020-08-24,['6'],Prestations de surveillance en sécurité incendieIgh Campus Pasteur - Ufr Médecine,joue,directive24,attribution,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,"[('2020-01-23', 'Neopax', (1309689, 'EUR'), None)]","['Gardiennage', 'Prestations de services', 'Surveillance']","[138, 274, 331]",oui,non
20-69191,2020-05-29,2020-08-25,['6'],"Fourniture et livraison d'articles de bureau, d'articles et de matériels pour la correspondance,de papier d'impression et divers",joue,directive24,attribution,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,"[('2020-03-12', 'Fiducial Bureautique', (289412, 'EUR'), 'Articles de bureau'), ('2020-03-12', 'Empreinte Oceane', (14650, 'EUR'), 'Tampons encreurs et accessoires'), ('2020-03-12', 'Pierotti Imprimerie', (18263, 'EUR'), 'Enveloppes avec et sans impression'), ('2020-03-12', 'Papeteries du Dauphiné', (470521, 'EUR'), 'Papier pour impression')]","['Articles de bureau et articles scolaires', 'Papeterie']","[16, 262]",non,oui
20-69143,2020-05-29,2020-06-27,['6'],AOO 2019-034 / Achat d'espaces publicitaires (2 lots),joue,directive24,attribution,initial,COMMUNE LE CANNET,06110,LE CANNET,,"['Prestations de services', 'Publicité, Communication']","[274, 285]",non,non
20-53656,2020-05-29,2020-06-22,['6'],"conception, impression, fourniture et pose de signalétique d'information destinée à promouvoir l'offre locale de randonnées",fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Panneaux'],[261],non,oui
20-68908,2020-05-29,2020-06-29,"['6', '83', '13', '75']",Mission d'Assistance à Maîtrise d'Ouvrage architecte urbaniste conseil coordonnateur concernant le projet de rénovation urbaine 'La Nouvelle Frayère' (ANRU) sur la Commune de Canne,joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
