,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-145326,2019-09-25,2019-10-24,['1'],RD 975 / 121 - Création d'un carrefour à feux,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Signalisation'],[322],non,non
1,19-145445,2019-09-25,2019-11-28,"['1', '71', '69']",Travaux de réalisation d'un bassin restitution-stockage à Montmerle-sur-Saône,fns,cmp2006,appeloffre,initial,CC Val de Saône Centre,01090,MONTCEAUX,,"['Assainissement', 'Génie civil', 'Ouvrage hydraulique']","[18, 141, 255]",non,non
2,19-144484,2019-09-25,2019-10-29,['1'],Travaux de viabilisation des lots P04 et P05 du secteur de la Poterie à Ferney-Voltaire,joue,directive24,appeloffre,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY VOLTAIRE,,"['Espaces verts', 'Voirie et réseaux divers']","[116, 366]",non,non
3,19-144093,2019-09-25,2019-11-04,['1'],Services d'assurances pour le groupement de commande de la commune de Belley et son CCAS,joue,directive24,appeloffre,initial,COMMUNE DE BELLEY,01300,Belley,,"['Assurance', 'Prestations de services']","[20, 274]",non,non
4,19-145273,2019-09-25,2019-11-04,['2'],Aménagement d'un carrefour giratoire entre la RD925 proche du PR49+430 et l'accès à la ZAC du point du jour - Commune de Villeneuve sur Aisne-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Ouvrage d'infrastructure""]",[253],non,non
5,19-144448,2019-09-25,2019-10-01,"['2', '59']",La passation des contrats d'assurance pour les besoins de la ville d'Hirson et du CCAS de la ville d'HIRSON. ASSURANCE RISQUES STATUTAIRES DU PERSONNEL,joue,directive24,appeloffre,initial,Commune d'Hirson,02500,Hirson,,['Assurance'],[20],non,non
6,19-143904,2019-09-25,2019-11-01,['5'],PREVOYANCE.,joue,directive24,attribution,initial,CDG 05,05000,GAP,,['Assurance'],[20],non,non
7,19-145632,2019-09-25,2019-11-04,['6'],FORMATIONS DIVERSES POUR LE PERSONNEL DU CHU DE NICE,fns,cmp2006,appeloffre,rectificatif,C.H.U. de Nice,06003,Nice cedex 1,,['Formation'],[410],non,non
8,19-144411,2019-09-25,2019-10-23,"['6', '4']",Fourniture de matériels de signalisation ferroviaire et prestations de maintenance des systèmes de signalisation,joue,directive25,attribution,initial,REGIE REGIONALE DES TRANSPORTS DE PACA,06007,Nice cedex 1,,"['Matériel ferroviaire', 'Transport']","[206, 347]",non,non
9,19-145795,2019-09-25,2019-10-25,['6'],REVISION ET RENOVATION DU BARDAGE DU BATIMENT DE L'INSPE DE LA SEYNE S/MER,mapa,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,['Etude'],[118],non,non
10,19-145794,2019-09-25,2019-10-17,['6'],RENOVATION DES WC DU BATIMENT PRINCIPAL NIVEAU 03 DE L'IUT FABRON,mapa,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,['Matériaux de construction'],[198],non,non
11,19-145605,2019-09-25,2019-10-21,['6'],Extension du réseau de vidéoprotection de la commune de Roquebrune Cap Martin,fns,cmp2006,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Télésurveillance'],[415],non,non
12,19-143994,2019-09-25,2019-10-24,['6'],"gestion des voies, contrôle des epi et contrôle principal",joue,autre,rectificatif,rectificatif,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,['Equipement sportif'],[113],non,non
13,19-144477,2019-09-25,2019-10-25,['6'],ACCORD-CADRE A MARCHE(S) SUBSEQUENT(S)POUR LA FOURNITURE EN ELECTRICITE,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu Cedex,,"['Gaz divers', 'Electricité, gaz (fourniture)']","[139, 443]",non,oui
14,19-141320,2019-09-25,2019-10-23,['6'],acquisition de fournitures de bureau pour l'ensemble des services municipaux de la ville de mougins,joue,directive24,attribution,initial,Ville de Mougins,06251,Mougins cedex,"[(datetime.datetime(2019, 8, 20, 0, 0), 'Office Dépôt France', (192000, 'EUR'), 'Petites fournitures de bureau, agendas, calendriers'), (datetime.datetime(2019, 8, 20, 0, 0), 'Papeterie du Dauphiné', (120000, 'EUR'), 'Papier et papier recyclé'), (datetime.datetime(2019, 8, 20, 0, 0), 'Office Dépôt France', (38400, 'EUR'), 'Enveloppes et pochettes'), (datetime.datetime(2019, 8, 20, 0, 0), ""L'entreprise adaptée L'EA"", (60000, 'EUR'), 'Petites fournitures de bureau')]","['Articles de bureau et articles scolaires', 'Papeterie']","[16, 262]",non,non
15,19-145575,2019-09-25,2019-10-25,['6'],Rénovation des salles de restaurant de l'auberge communale d'Aiglun,mapa,cmp2006,appeloffre,rectificatif,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,"['Carrelage', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)']","[53, 105, 144, 222, 270]",non,non
16,19-145371,2019-09-25,2019-10-25,['6'],Rénovation des salles de restaurant de l'auberge communale d'Aiglun,mapa,cmp2006,appeloffre,initial,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,"['Carrelage', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Ventilation']","[53, 61, 63, 87, 105, 144, 222, 264, 270, 360]",non,non
17,19-145235,2019-09-25,2019-10-24,['6'],réalisation d'une halle couverte à la bolline valdeblore,mapa,cmp2006,appeloffre,initial,Commune de Valdeblore,06420,Valdeblore,,"['Bâtiment', 'Charpente', 'Gros oeuvre']","[33, 57, 144]",non,non
18,19-145736,2019-09-25,2019-10-24,['6'],Restauration des élévations des rampes st Michel,fns,cmp2006,appeloffre,rectificatif,Commune de Menton,06500,Menton,,['Maçonnerie'],[195],non,non
19,19-145588,2019-09-25,2019-10-17,['6'],travaux de remplacement de la centrale d'air de la médiathèque,mapa,cmp2006,appeloffre,initial,Ville de la Roquette-sur-Siagne,06550,La Roquette sur Siagne,,['Equipements spécialisés'],[115],non,non
20,19-144084,2019-09-25,2019-10-23,['6'],Marché d'entretien ménager des résidences du parc de Sophia Antipolis Habitat,joue,directive24,appeloffre,initial,Sophia Antipolis Habitat,06600,Antibes,,"['Nettoyage de locaux', 'Nettoyage urbain']","[239, 240]",non,non
21,19-144069,2019-09-25,2019-10-23,['6'],"Acquisition, mise en oeuvre et maintenance d'une solution numérique de gestion de la relation usager",joue,directive24,attribution,initial,Ville de Saint-Laurent-du-Var,06706,Saint Laurent du Var,,['Logiciel'],[186],non,non
22,19-144014,2019-09-25,2019-10-20,['6'],Maintenance de la vidéo-protection et des réseaux de communication,joue,directive24,attribution,initial,Ville de Saint-Laurent-du-Var,06706,Saint Laurent du Var,,['Surveillance'],[331],non,non
23,19-144519,2019-09-25,2019-10-18,['6'],MISE A DISPOSITION DE FORMATEURS AUX METIERS DE LA FIBRE OPTIQUE (Relance des lots 5 et 11 + 2 lots supplémentaires),joue,directive24,appeloffre,initial,SICTIAM,06905,Sophia Antipolis Cedex,,"['Fibre optique', 'Logiciel', 'Sécurité incendie', 'Télécommunications', 'Transport', 'Formation']","[133, 186, 332, 338, 347, 410]",non,non
24,19-144589,2019-09-25,2019-12-01,"['7', '26']",CONTRATS D'ASSURANCES DU SDEA,joue,directive24,appeloffre,initial,SDEA,07000,Privas,,['Assurance'],[20],non,non
25,19-144150,2019-09-25,2019-10-25,"['7', '26']",Restructuration de l'ancienne école de Baix en pôle multi-services,joue,directive24,appeloffre,initial,SDEA,07000,Privas,,['Bâtiment'],[33],non,non
26,19-144033,2019-09-25,2019-10-26,['7'],Mise en oeuvre de Mesure d'Accompagnement Social Personnalisé (MASP) et de Mesure d'Accompagnement en Economie Sociale et Familiale (MAESF) pour les années 2020 à 2022,joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas cedex,,['Prestations de services'],[274],oui,non
27,19-145481,2019-09-25,2019-11-08,['9'],maintien de salaire,mapa,cmp2006,appeloffre,initial,Mairie de Tarascon sur Ariège,09400,Tarascon-sur-Ariège,,['Assurance'],[20],non,non
28,19-145734,2019-09-25,2019-10-25,['10'],Rénovation des baies des sanitaires publics et couverture du local poursuite au Théatre de Champagne-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Couverture', 'Etanchéité', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', ""Tous corps d'état""]","[74, 117, 195, 222, 264, 269, 345]",non,non
29,19-144483,2019-09-25,2019-10-31,['10'],Prestations de collecte et affranchissement des courriers et colis pour le compte de la Ville de Troyes et Troyes Champagne Métropole-.,joue,directive24,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Télécommunications'],[338],non,non
30,19-144090,2019-09-25,2019-11-14,['10'],Prestations de nettoyage,joue,directive24,appeloffre,initial,UNIVERSITE DE TECHNOLOGIE DE TROYES,10004,Troyes cedex,,['Nettoyage de locaux'],[239],non,non
31,19-143957,2019-09-25,2019-10-20,"['11', '31', '34', '66', '81']",ACCORD CADRE A MARCHES SUBSEQUENTS RELATIF A DES MISSIONS D'ETUDES EN EAU ET ASSAINISSEMENT,joue,directive24,attribution,initial,AGENCE TECHNIQUE DÉPARTEMENTALE AUDE,11855,CARCASSONNE CEDEX 9,,"['Alimentation en eau potable', 'Assainissement', 'Etude']","[6, 18, 118]",non,non
32,19-143876,2019-09-25,2019-10-20,"['11', '34', '31', '9', '66']","ACCORD CADRE TRAVAUX DE VOIRIE, AMENAGEMENT ESPACES PUBLICS, RESEAUX DIVERS",joue,directive24,attribution,initial,AGENCE TECHNIQUE DÉPARTEMENTALE AUDE,11855,CARCASSONNE CEDEX 9,,"['Réseaux divers', 'Voirie']","[306, 365]",non,non
33,19-144691,2019-09-25,2019-10-25,['11'],"Fourniture et livraison de produits d'entretien, articles de droguerie et produits de traitement des eaux de piscine",joue,directive24,appeloffre,initial,CARCASSONNE AGGLO,11890,Carcassonne cedex,,"[""Produits d'entretien""]",[278],non,non
34,19-144155,2019-09-25,2019-12-31,['12'],"AO 2019-18: prestation de nettoyage pour le compte du centre hospitalier de Rodez, établissement support du GHT du Rouergue",joue,directive24,attribution,initial,Centre Hospitalier Jacques Puel,12027,Rodez,"[(datetime.datetime(2019, 9, 23, 0, 0), 'TFN PROPRETE SUD OUEST\xa0', (3495454, 'EUR'), 'Prestations de nettoyageau centre hospitalier de Rodez')]",['Nettoyage de locaux'],[239],non,non
35,19-144601,2019-09-25,2019-10-25,['12'],accord cadre pour l'impression et le façonnage de publications et documents de communication,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Grand Rodez,12035,Rodez cedex 9,,['Impression'],[160],non,non
36,19-145427,2019-09-25,2019-10-21,"['12', '81', '34', '30', '31', '75', '33', '69']",Mission d'accompagnement à l'élaboration d'une charge participative du télétravail pour les agents de Millau Grands Causses,mapa,cmp2006,appeloffre,initial,COM DE COMMUNES DE MILLAU GDS CAUSSES,12100,Millau,,['Prestations de services'],[274],non,non
37,19-144204,2019-09-25,2019-10-29,"['12', '34', '31', '81', '48', '30']","Evacuation, transport et traitement des déchets des déchèteries de Millau Grands Causses.",joue,directive24,appeloffre,initial,COM DE COMMUNES DE MILLAU GDS CAUSSES,12104,Millau cedex,,['Prestations de services'],[274],non,non
38,19-144002,2019-09-25,2019-10-29,['13'],assistance à maîtrise d'ouvrage technique pour la réalisation d'études de structure,joue,directive24,appeloffre,initial,ETS PUB FONCIER P A C A,13001,MARSEILLE,,['Etude'],[118],non,non
39,19-143992,2019-09-25,2019-10-02,['13'],Fourniture et la maintenance curative et préventive des équipements électriques Haute Tension et Basse Tension des tunnels exploités par la Métropole Aix Marseille Provence.,joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Equipements spécialisés'],[115],non,non
40,19-145668,2019-09-25,2019-10-15,['13'],TRAVAUX REHABILITATION ELECTRIQUE TUNNEL MAJOR,fns,cmp2006,appeloffre,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Electricité (travaux)'],[105],non,non
41,19-143941,2019-09-25,2019-10-25,['13'],fourniture et installation d'un bâtiment modulaire préfabriqué et aménagement des abords pour la déchèterie de château-gombert,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Bâtiments modulaires'],[27],non,non
42,19-143954,2019-09-25,2019-11-23,['13'],Travaux de reprise des équipements d'exhaure et de vannage de l'usine d'eau potable de Sainte Marthe - Marseille 14ème arrondissement,joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Canalisations'],[48],non,non
43,19-145645,2019-09-25,2019-10-16,['13'],"La fourniture, la livraison, l'installation, la mise en service, la garantie d'un massicot hydraulique programmable neuf et la reprise d'un massicot JUD 780 pour la CPCAM des Bouches- d",fns,cmp2006,appeloffre,initial,CAISSE PRIMAIRE CENTRALE ASSUR MALADIE,13009,Marseille,,"[""Matériel d'imprimerie""]",[211],non,non
44,19-143997,2019-09-25,2019-10-16,['13'],Navette Maritime entre le Vieux Port et le Port de L'Estaque,joue,directive25,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Transport'],[347],non,non
45,19-143890,2019-09-25,2019-11-19,['13'],concession de travaux pour la construction et l'exploitation d'un ensemble immobilier en entrée du min des arnavaux à marseille,joue,directive23,appeloffre,initial,SOMIMAR,13014,Marseille,,['Bâtiment'],[33],non,oui
46,19-145397,2019-09-25,2019-10-24,['13'],Numéro de la consultation : 19154BA AMÉNAGEMENT D'UNE ÉPICERIE SOLIDAIRE,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE GARDANNE,13120,GARDANNE,,"['Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)']","[105, 195, 222, 264, 270]",non,non
47,19-145313,2019-09-25,2019-10-14,['13'],ACQUISITION DE VÉHICULES,mapa,cmp2006,appeloffre,initial,COMMUNE DE GARDANNE,13120,GARDANNE,,"['Véhicules', 'Véhicules (acquisition)']","[359, 475]",non,non
48,19-144149,2019-09-25,2019-10-20,['13'],Avis d'attribution de l'accord-cadre 2019GPTNRJAC01,joue,directive25,attribution,initial,SYND MIXTE D ENERGIE DEP BOUCHES RHONE,13141,Miramas Cédex,,"['Electricité, gaz (fourniture)']",[443],non,non
49,19-144373,2019-09-25,2019-10-14,"['13', '6', '75', '83', '69']",Location et maintenance de matériels d'impression multifonctions et d'imprimantes laser (lot unique),joue,autre,rectificatif,rectificatif,CCI Marseille Provence,13221,Marseille cedex 01,,['Reprographie'],[305],non,non
50,19-144410,2019-09-25,2019-10-31,['13'],(Opération 606 - Aubagne centre ville bras d'or) - Maitrise d'oeuvre pour l'aménagement des voiries et espace publics - Centre-Ville d'Aubagne (13400),joue,directive24,attribution,initial,SOLEAM,13232,Marseille cedex 01,,['Etude'],[118],non,non
51,19-145634,2019-09-25,2019-10-28,['13'],Travaux de démolition et désamiantage de la caserne des subsistances en vue de la réalisation du Groupe Scolaire Marceau - Rue Massena -13003 Marseille - 2 lots,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Démolition', 'Dépollution']","[87, 442]",oui,oui
52,19-145438,2019-09-25,2019-10-16,['13'],Prestations artistiques et techniques pour la parade carnavalesque 2020 (2 lots),fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Evénementiel'],[445],non,non
53,19-144488,2019-09-25,2019-11-26,['13'],Mission d'urbaniste coordonnateur sur le périmètre de l'Extension de l'EPA Euroméditerranée,joue,directive24,attribution,initial,EPA Euroméditerranée,13235,Marseille cedex 02,,['Prestations de services'],[274],non,non
54,19-145270,2019-09-25,2019-10-16,['13'],Prestations de services de reprographie pour le compte de l'EPA Euroméditerranée,fns,cmp2006,appeloffre,initial,EPA EUROMEDITERRANEE,13235,Marseille cedex 02,,"['Impression', 'Reprographie']","[160, 305]",non,oui
55,19-144275,2019-09-25,2019-10-23,"['13', '83', '84', '30']",Fourniture de matériels radioélectriques et opérations de maintenance pour le maintien en condition opérationnelle du réseau AIR-SOL au profit du COZ et des avions de la sécurité civile,joue,directive24,appeloffre,initial,SGAP de Marseille,13311,Marseille cedex 14,,['Antenne'],[10],non,non
56,19-144271,2019-09-25,2019-11-23,['13'],Réparations (avec fourniture de pièces détachées et accessoires) de divers petits matériels médicaux et chirurgicaux,joue,directive24,attribution,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13354,Marseille cedex 05,"[(datetime.datetime(2019, 9, 9, 0, 0), 'DYATEK', (17500, 'EUR'), 'Réparations avec fourniture de pièces détachées et accessoires de divers petits matériels médicaux et chirurgicaux.'), (datetime.datetime(2019, 9, 9, 0, 0), 'ES MEDICAL', (17500, 'EUR'), 'Réparations avec fourniture de pièces détachées et accessoires de divers petits matériels médicaux et chirurgicaux.'), (datetime.datetime(2019, 9, 9, 0, 0), 'Altek Medical', (17500, 'EUR'), 'Réparations avec fourniture de pièces détachées et accessoires de divers petits matériels médicaux et chirurgicaux.'), (datetime.datetime(2019, 9, 9, 0, 0), 'ES MEDICAL', (17500, 'EUR'), 'Réparations avec fourniture de pièces détachées et accessoires de divers petits matériels médicaux et chirurgicaux.'), (datetime.datetime(2019, 9, 9, 0, 0), 'ES MEDICAL', (17500, 'EUR'), 'Réparations avec fourniture de pièces détachées et accessoires de divers petits matériels médicaux et chirurgicaux.'), (datetime.datetime(2019, 9, 9, 0, 0), 'ES MEDICAL', (17500, 'EUR'), 'Réparations avec fourniture de pièces détachées et accessoires de divers petits matériels médicaux et chirurgicaux.'), (datetime.datetime(2019, 9, 9, 0, 0), 'DYATEK', (17500, 'EUR'), 'Réparations avec fourniture de pièces détachées et accessoires de divers petits matériels médicaux et chirurgicaux.')]",['Prestations de services'],[274],non,non
57,19-145506,2019-09-25,2019-10-31,['13'],"Plantations, aménagements paysagers",fns,cmp2006,appeloffre,initial,Commune de Verquières,13670,Verquières,,"[""Ouvrage d'infrastructure""]",[253],non,non
58,19-145608,2019-09-25,2019-10-22,['13'],Numéro de la consultation : 2019-F-0024 RENOUVELLEMENT DE VEHICULES A DESTINATION DES ESPACES VERTS ET FORESTIERS ET DU SERVICE DES SPORTS DE LA VILLE DE MARTIGUES,fns,cmp2006,appeloffre,initial,COMMUNE DE MARTIGUES,13692,Martigues cedex,,"['Matériel agricole, horticole']",[200],non,non
59,19-145613,2019-09-25,2019-10-25,['13'],Concession de service en vue de l'Organisation des Festines sur les plages du Jaï à Marignane,dsp,dsp,appeloffre,initial,COMMUNE DE MARIGNANE,13729,Marignane Cedex,,"['Restauration collective', 'Plage']","[66, 289]",non,oui
60,19-144055,2019-09-25,2019-10-20,['14'],ORIENTATION DES BENEFICIAIRES DU RSA 2020.,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14000,Caen,,"['Prestations de services', ""Assistance à maîtrise d'ouvrage""]","[274, 433]",oui,non
