,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-18538,2020-02-07,2020-03-24,['1'],Déconstruction de la maison pontière de Montbellet,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Démolition'],[87],non,non
1,20-19888,2020-02-07,2020-03-06,['1'],Fourniture de signalétique pour le Centre Hospitalier de Bourg-en-Bresse,fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Signalétique'],[333],non,non
2,20-18727,2020-02-07,2020-05-05,['1'],Réhabilitation du Parc des Expositions Valexpo,joue,directive24,attribution,initial,COMMUNE D OYONNAX,01100,Oyonnax,"[('2020-02-03', 'eurl de sa serrurerie metallerie', (164627, 'EUR'), 'Serrurerie'), ('2020-02-03', 'Schindler', (129900, 'EUR'), 'Ascenseur - Monte Charge'), ('2020-02-03', 'Stephan Metallerie', (495334.57, 'EUR'), 'Menuiseries Exterieures')]","['Ascenseur', 'Electricité (travaux)', 'Produits travail des métaux']","[17, 105, 281]",non,non
3,20-18784,2020-02-07,2020-05-05,['1'],Marché subséquent portant fourniture d'énergie électrique par réseau,joue,directive24,attribution,initial,COMMUNE D OYONNAX,01100,Oyonnax,"[('2019-11-28', 'Edf', (380000, 'EUR'), 'segments C3 & C4 : Consommation moyenne annuelle groupe 1 : 2.5gwh (Puissance>36kva)'), ('2019-11-28', 'Edf', (520000, 'EUR'), 'segment C5 : Consommation moyenne annuelle groupe 2 : 4.0gwh (Puissance <=36kva)')]","['Electricité, gaz (fourniture)']",[443],non,non
4,20-19913,2020-02-07,2020-03-06,['1'],"Souscription des assurances Tous Risques Montage Essais, Tous Risques Chantier, Dommages aux existants, Frais supplémentaires, Responsabilité Civile Maitre d'ouvrage et Dommages Ouvrage, dans le",fns,cmp2006,appeloffre,rectificatif,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,BELLEGARDE SUR VALSERINE,,['Assurance'],[20],non,non
5,20-19284,2020-02-07,2020-02-25,['2'],Création originale d'un spectacle son et lumière tout public en commémoration du 80ème anniversaire de la bataille de France dans l'Aisne à Montcornet le 17 mai 2020-.,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,non
6,20-18076,2020-02-07,2020-03-27,['2'],Assurance des risques statutaires des personnels territoriaux relevant du Centre de Gestion de la Fonction Publique Territoriale de l'Aisne.,joue,directive24,appeloffre,initial,CDG 02,02300,CHAUNY Cedex,,['Assurance'],[20],non,non
7,20-19367,2020-02-07,2020-03-14,"['2', '51']",Acquisition de véhicules,fns,cmp2006,appeloffre,initial,Groupe ephese,02350,Liesse notre dame,,['Véhicules (acquisition)'],[475],non,oui
8,20-19397,2020-02-07,2020-03-06,['2'],Travaux divers d'assainissement pour la Communauté de communes Retz-en-Valois,fns,cmp2006,appeloffre,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts,,['Assainissement'],[18],non,non
9,20-18257,2020-02-07,2020-03-10,['3'],Exécution des services à réservation du réseau de transport interurbain de l'Allier,joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Transport'],[347],non,non
10,20-19872,2020-02-07,2020-02-28,['4'],Réhabilitation immeuble communal et foyer 3ème âge,fns,cmp2006,appeloffre,initial,Commune de Château Arnoux Saint Auban,04160,Château Arnoux Saint Auban,,"['Ascenseur', 'Bâtiment', 'Carrelage', 'Charpente', 'Cloison, faux plafond', 'Electricité (travaux)', 'Etanchéité', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Terrassement']","[17, 33, 53, 57, 63, 105, 117, 222, 264, 270, 341]",non,non
