a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-131627,2020-10-28,2020-12-26,"['1', '69']",VALORISATION MATIERE DU PLATRE EN MELANGE,joue,directive24,attribution,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en bresse cedex,"[('2020-10-22', 'NANTET LOCABENNES', (300000, 'EUR'), 'VALORISATION MATIERE DU PLATRE EN MELANGE')]","['Prestations de services', 'Déchets non ménagers (prestations)']","[274, 404]",non,non
20-131624,2020-10-28,2020-11-27,['1'],Prestation d'entretien des espaces verts pour le Groupement Hospitalier de Territoire (GHT) Bresse Haut Bugey,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Espaces verts'],[116],oui,oui
20-131229,2020-10-28,2020-11-10,['1'],Fourniture de carburants et autres services pour véhicules,joue,directive24,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,"['Carburant, hydrocarbure']",[52],non,oui
20-131230,2020-10-28,2020-11-10,['1'],AMO pour la mise en oeuvre opérationnelle du nouveau projet de rénovation urbaine du quartier de la Plaine à Oyonnax et du quartier du Pré des Saules à Bellignat (01),joue,directive24,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,"['Etude', 'Prestations de services']","[118, 274]",oui,non
20-131701,2020-10-28,2020-11-27,['2'],Marché d'exploitation et des installations de chauffage des bâtiments communaux-.,joue,directive24,appeloffre,initial,VILLE DE BOHAIN EN VERMANDOIS,02110,BOHAIN-EN-VERMANDOIS,,['Maintenance'],[196],non,non
20-131485,2020-10-28,2020-11-13,['5'],Fourniture de canalisations et de pièces spéciales hydrauliques permettant de construire un réseau d'irrigation enterré et sous pression du DN 100 au DN 400 pour un linéaire de 4000m,joue,directive24,attribution,initial,ASA DU CANAL DE VENTAVON SAINT TROPEZ,05000,GAP,"[('2020-09-28', 'ELECTROSTEEL', (548655, 'EUR'), None)]","['Canalisations', 'Matériel robinetterie']","[48, 311]",non,non
20-132446,2020-10-28,2020-11-27,['6'],Acquisition d'équipements informatiques,fns,cmp2006,appeloffre,initial,Ville de Vence,06141,Vence Cedex,,"['Consommables informatiques', 'Informatique (matériel)', 'Informatique (maintenance serveurs et réseaux)']","[68, 162, 454]",non,non
20-131393,2020-10-28,2020-11-25,['6'],Travaux de Menuiseries Aluminium et Fermetures pour l'ensemble du patrimoine de Côte d'Azur Habitat,joue,directive24,attribution,initial,Côte d'Azur Habitat,06200,Nice,"[('2020-10-21', ""SAS L'OUVERTURE LA MAISON DU VOLET"", (240000, 'EUR'), 'Lot no1: Agences 1 à 4 : Antibes, Carros, St Augustin, Las Planas'), ('2020-10-21', ""SAS L'OUVERTURE LA MAISON DU VOLET"", (240000, 'EUR'), ""Lot no2: Agences 6 à 9 : Bon Voyage, Menton/l'Ariane, Le Forum."")]",['Menuiserie'],[222],non,non
20-131557,2020-10-28,2020-11-25,['6'],19N0669 Evacuation et traitement des déchets spéciaux produits sur le territoire de la Métropole Nice Côte-d'Azur.,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice,,"['Produits de récupération', 'Déchets non ménagers (prestations)']","[277, 404]",non,non
20-131563,2020-10-28,2020-11-30,['6'],Maintenance et réparation d'appareils électroménagers professionnels pour les services de la Ville de Cannes,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Electroménager', 'Maintenance']","[108, 196]",non,non
