,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-149718,2021-01-11,2021-05-06,['1'],maîtrise d'oeuvre pour la réhabilitation et l'extension du centre culturel louis jannel de montrevel en bresse,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,21-3740,2021-01-11,2021-02-12,"['2', '51', '59', '60', '80']","Numéro de la consultation : MAPA 21 VOI 01 Travaux d'aménagement de voirie rue HENRI BARBUSSE et impasses DUCLOS, DELAPLACE ET THOREZ",fns,cmp2006,appeloffre,initial,COMMUNE DE GUISE,02120,GUISE,,"['Alimentation en eau potable', 'Voirie et réseaux divers']","[6, 366]",non,non
2,21-4091,2021-01-11,2021-02-15,['3'],"Mission d'accompagnement à la définition d'une action sociale de proximité partagée entre le Conseil départemental de l'Allier, Vichy-communauté, les CCAS de Vichy, Cusset et de Belleri",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Prestations de services'],[274],non,non
3,21-4093,2021-01-11,2021-02-15,['3'],Fourniture et mise en oeuvre des Enrobés Coulés à Froid (ECF) pour l'amélioration des chaussées du Département de l'Allier,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Voirie'],[365],non,non
4,21-4136,2021-01-11,2021-02-05,['3'],ACCORD CADRE A BONS DE COMMANDES DE FOURNITURES SCOLAIRES ET FOURNITURE POUR TRAVAUX MANUELS,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Articles de bureau et articles scolaires'],[16],non,non
5,21-3717,2021-01-11,2021-03-01,"['3', '63', '69']",Elaboration dun Plan Paysage volet énergies renouvelables,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,VICHY,,['Etude'],[118],non,non
6,21-3733,2021-01-11,2021-03-12,['6'],Mission de prospection de clientèle au sein des pays du Golfe pour la dispensation de programmes de surspécialisation médicale au Centre hospitalier Universitaire de Nice,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Prestations de services'],[274],non,non
7,21-3819,2021-01-11,2021-02-03,['6'],Fournitures de tenues pour jeunes sapeurs-pompiers volontaires du SDIS des Alpes-Maritimes,mapa,cmp2006,appeloffre,initial,SDIS (06),06273,Villeneuve-Loubet Cedex,,['Habillement'],[150],non,non
8,21-3942,2021-01-11,2021-02-01,['6'],Fourniture de fruits et de légumes frais,mapa,cmp2006,appeloffre,initial,SDIS (06),06273,Villeneuve-Loubet Cedex,,['Denrées alimentaires'],[88],non,non
9,21-4041,2021-01-11,2021-02-11,['7'],Maîtrise d'oeuvre pour la construction d'une école à Salavas sur la parcelle de La Bironne et étude de l'aménagement des abords de cette parcelle et de la mairie,fns,cmp2006,attribution,initial,SYNDICAT DEPARTEMENTAL EQPT ARDECH,07000,Privas,"[('2021-01-06', 'Ageron&yot architectes', (91500, 'EUR'), None)]",['Bâtiment'],[33],non,non
