a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-155728,2019-10-16,2019-11-04,"['1', '69']",concours de maîtrise d'oeuvre pour la construction de la maison du cirque (rectificatif),joue,autre,rectificatif,rectificatif,Ville de Bourg-en-Bresse,01012,BOURG EN BRESSE Cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-157129,2019-10-16,2019-11-18,['2'],commune de vervins - renouvellement des contrats d'assurances de la commune de vervins,fns,cmp2006,appeloffre,initial,Commune de Vervins,02140,Vervins,,['Assurance'],[20],non,non
19-155578,2019-10-16,2020-11-13,"['2', '51', '77']",DEPLOIEMENT D'UNE VIDEOPROTECTION URBAINE SUR LE TERRITOIRE DE LA COMMUNAUTE DE COMMUNES DU CANTON DE CHARLY SUR MARNE,joue,directive24,appeloffre,initial,COM DE COMMUNES CANT CHARLY SUR MARNE,02310,Charly sur marne,,['Télésurveillance'],[415],non,non
19-157127,2019-10-16,2019-11-30,['2'],Travaux de réalisation d'un parcours didactique sur le thème du petit cycle de l'eau,fns,cmp2006,appeloffre,initial,USESA,02400,CHATEAU THIERRY,,"['Espaces verts', 'Mobilier urbain', 'Voirie et réseaux divers']","[116, 231, 366]",non,non
19-155387,2019-10-16,2020-01-11,['3'],Dispositifs médicaux stériles d'orthopédie pour le Centre Hospitalier de Montluçon,joue,directive24,attribution,initial,CENTRE HOSPITALIER DE MONTLUCON,03100,Montluçon,,['Prothèses'],[284],non,non
19-157160,2019-10-16,2019-11-22,['3'],PROGRAMME VOIRIE 2019,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,"['Voirie', 'Voirie et réseaux divers']","[365, 366]",non,non
19-154470,2019-10-16,2019-11-08,['3'],parc omnisports pierre coulon - renouvellement des conduites d'adduction d'eaux brutes et installation d'électrovannes à décodeurs,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cedex,,['Réseaux divers'],[306],non,non
19-156918,2019-10-16,2019-11-19,['3'],Fourniture et livraison de sacs jaunes translucides pour la collecte des emballages ménagers recyclables pour 2020-2021 et 2022,fns,cmp2006,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,['Collecte sélective'],[82],non,oui
19-156765,2019-10-16,2019-11-08,['4'],"Accord-cadre à commandes pour la fourniture, gestion et livraison de titres restaurant sous format 'papier' pour les agents de la Communauté de Communes du Sisteronais-Buëch",fns,cmp2006,appeloffre,rectificatif,CC DU SISTERONAIS BUECH,04200,SISTERON,,['Titres restaurant'],[416],non,non
19-155684,2019-10-16,2019-11-13,['4'],"Deneigement Des Voies, Places Et Parcs De Stationnement De La Commune D'Allos",joue,directive24,appeloffre,initial,Commune d'Allos,04260,Allos,,['Déneigement'],[98],non,non
19-156753,2019-10-16,2019-11-13,"['5', '4', '6', '13', '26', '38', '83', '84']",RESTRUCTURATION DES LOCAUX DU CIS EMBRUN,mapa,cmp2006,appeloffre,initial,Sdis 05,05000,Gap,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-157109,2019-10-16,2019-11-12,['5'],Travaux de remodelage du lit du Torrent des Acles,mapa,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Curage'],[78],non,non
19-157119,2019-10-16,2019-10-31,"['5', '4', '38']",Prestation de maîtrise d'oeuvre pour la restauration des remparts de la Ville Haute pour la Commune de Briançon,fns,cmp2006,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,['Prestations de services'],[274],non,non
19-155629,2019-10-16,2019-12-14,['6'],NCA-18-0726 REHABILITATION DES OUVRAGES VISITABLES D'ASSAINISSEMENT BOULEVARD GAMBETTA (NIC 521),joue,directive25,attribution,initial,METROPOLE NICE COTE D AZUR,06000,Nice,"[('2019-09-27', 'PROSPERI', (13662290, 'EUR'), ""Le présent marché ne fait pas l'objet d'un fractionnement en tranches ou bons de commande.Le délai est fixé à 6 MOIS Le marché ne sera pas reconduit."")]",['Assainissement'],[18],non,non
19-157340,2019-10-16,2019-12-09,['6'],CHU DE NICE - UNITE CENTRALE DE PRODUCTION - TRAVAUX DE RENOVATION DES PRODUCTIONS DE FROID,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Bâtiment'],[33],non,non
19-157413,2019-10-16,2019-10-26,['6'],RENOVATION DES WC DU BATIMENT PRINCIPAL NIVEAU 03 DE L'IUT FABRON,mapa,cmp2006,appeloffre,rectificatif,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,['Matériaux de construction'],[198],non,non
19-156837,2019-10-16,2019-12-16,['6'],Activités terrestres et de plein air,fns,cmp2006,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2019-10-15', 'PANTER CREATION', (7700, 'EUR'), None)]","['Equipement sportif', 'Prestations de services']","[113, 274]",non,non
19-155526,2019-10-16,2019-11-19,['6'],19V1499 - Acquisition et pose de cylindres renforcés à bouton et reproduction de clés pour les écoles primaires de la Ville de Nice,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Métallerie', 'Quincaillerie (articles)', 'Serrurerie']","[223, 291, 321]",non,oui
19-155470,2019-10-16,2019-11-19,['6'],19V1738 Acquisition de livres non scolaires tous supports confondus,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Livres'],[184],non,non
19-156878,2019-10-16,2019-12-16,['6'],Maintenance des progiciels de gestion du fichier électoral et modules associés,fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice Cedex 4,"[('2019-10-14', 'SAS LOGITUD SOLUTIONS', (25062, 'EUR'), None)]","['Logiciel', 'Maintenance']","[186, 196]",non,non
19-157185,2019-10-16,2019-11-25,['6'],Travaux de rénovation de l'étang bassin du Parc Exflora,fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Canalisations'],[48],non,non
19-156901,2019-10-16,2019-11-18,['8'],Recherche dans les enrobés bitumineux-.,fns,cmp2006,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,['Prestations de services'],[274],non,non
19-157314,2019-10-16,2019-11-08,"['8', '2', '51', '55', '59']",TRAVAUX DE RESTAURATION AU CHÂTEAU DE L'ÉCHELLE-.,fns,cmp2006,appeloffre,initial,COMMUNAUTE DE COM ARDENNES THIERACHE,08260,MAUBERT-FONTAINE,,"[""Tous corps d'état""]",[345],non,non
19-155842,2019-10-16,2019-11-15,['9'],Achat d'objets promotionnels pour le Conseil Départemental de l'Ariège,joue,directive24,appeloffre,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,,['Objet publicitaire'],[464],non,non
19-155419,2019-10-16,2019-12-31,"['9', '31', '11']",Travaux de réparation et dentretien des voiries dintérêt communautaire - 2020-2024-,joue,directive24,appeloffre,initial,CC DES PORTES D ARIEGE PYRENEES,09100,PAMIERS,,['Voirie'],[365],non,non
19-157372,2019-10-16,2019-11-14,['10'],Hôtel Juvenal des Ursins - Réalisation d'une grille de clôture en ferronnerie d'art-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Ferronnerie'],[126],non,non
19-157001,2019-10-16,2019-11-12,['11'],FOURNITURE D'INSTRUMENTS DE STERILISATION,mapa,cmp2006,appeloffre,initial,GAPM Plateforme Médico-Logistique,11000,Carcassonne,,['Consommables médicaux'],[69],non,non
19-156945,2019-10-16,2019-10-23,['11'],Travaux de fauchage et débroussaillage pour la période 2019 à 2022,mapa,cmp2006,attribution,initial,SYNDICAT MIXTE DU DELTA DE L'AUDE,11100,Narbonne,,['Berge'],[35],non,non
19-155571,2019-10-16,2019-12-13,['11'],Réalisation dune étude de diagnostic de lévolution du trait de côte et des structures jouant un rôle vis-à-vis des aléas littoraux à léchelle du littoral du bassin versant de lAude (cf CCTP)-,joue,directive24,appeloffre,initial,SYNDICAT MIXTE DU DELTA DE L'AUDE,11100,NARBONNE,,['Etude'],[118],non,non
19-156820,2019-10-16,2019-11-12,['11'],RD 201-101a Création d'un carrefour giratoire à Conques sur Orbiel,fns,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Voirie'],[365],oui,non
19-155802,2019-10-16,2019-10-21,['12'],détection et géoréférencement des réseaux éclairage public et télécomunication,joue,directive24,appeloffre,initial,SIEDA,12032,RODEZ CEDEX 9,,['Réseaux divers'],[306],non,non
19-156466,2019-10-16,2019-11-12,['12'],renouvellement des réseaux d'assainissement dans le coeur du village de balsac,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Grand Rodez,12035,Rodez cedex 9,,['Assainissement'],[18],non,non
19-157300,2019-10-16,2019-11-05,['12'],fourniture peintures / revetements sols - service bâtiments,fns,cmp2006,appeloffre,initial,Ville de Millau,12101,Millau Cedex,,"['Peinture (travaux)', 'Revêtements de sols', 'Revêtements muraux']","[264, 308, 309]",non,non
19-157281,2019-10-16,2019-11-05,['12'],fournitures electriques - service bâtiments,fns,cmp2006,appeloffre,initial,Ville de Millau,12101,Millau Cedex,,['Matériel électrique'],[203],non,non
19-157256,2019-10-16,2019-11-05,['12'],fourniture bois / fer / polycarbonate - service bâtiments,fns,cmp2006,appeloffre,initial,Ville de Millau,12101,Millau Cedex,,"['Bois', 'Matériaux de construction']","[38, 198]",non,non
19-157319,2019-10-16,2019-11-05,['12'],fournitures plomberie - service batiments,fns,cmp2006,appeloffre,initial,Ville de Millau,12101,Millau Cedex,,"['Outillage', 'Plomberie (travaux)', 'Produits travail des métaux', 'Matériel robinetterie']","[251, 270, 281, 311]",non,non
19-157221,2019-10-16,2019-11-05,['12'],fourniture matériaux construction / béton - service bâtiments,fns,cmp2006,appeloffre,initial,Ville de Millau,12101,Millau Cedex,,['Matériaux de construction'],[198],non,non
19-155852,2019-10-16,2019-11-19,['13'],Transport non régulier de voyageurs par autocar pour des sorties à la journées,joue,directive24,appeloffre,initial,ENERGIE SOLIDAIRE 13,13006,Marseille,,['Transport'],[347],non,non
19-155854,2019-10-16,2019-11-19,['13'],Prestations de nettoyage dans les lieux d'accueil de l'association Energie Solidaire 13,joue,directive24,appeloffre,initial,ENERGIE SOLIDAIRE 13,13006,Marseille,,['Nettoyage de locaux'],[239],non,non
19-155126,2019-10-16,2019-12-14,['13'],Assistance à maîtrise d'ouvrage pour l'accompagnement à la mise en place d'une centrale photovoltaïque en autoproduction autoconsommation collective quartier de Frais Vallon à Marseille,joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Prestations de services', ""Assistance à maîtrise d'ouvrage""]","[274, 433]",non,non
19-155334,2019-10-16,2019-11-15,['13'],"Prestations de réparation de carrosserie des engins de collecte, de propreté et technique de la Métropole",joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Maintenance'],[196],non,non
19-157404,2019-10-16,2019-11-14,"['13', '83', '84']",Le présent accord-cadre a pour objet la fourniture et l'installation de divers équipements pour sécuriser les quais à gravats des déchèteries du Territoire du Pays d'Aix.,fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Matériel de sécurité'],[209],non,non
19-156890,2019-10-16,2019-11-12,"['20B', '20A', '13', '83', '84', '6', '5', '4']","Etudes de diagnostic, de faisabilité et de programmation pour des travaux de rénovation sur les bâtiments A, B et C ducentre de détention de Casabianda (CAS-07/19)",mapa,cmp2006,appeloffre,initial,DISP PACA Corse DPE,13009,Marseille,,"['Assistance technique', 'Etude', ""Maîtrise d'oeuvre"", 'Prestations de services', 'Ingénierie']","[19, 118, 197, 274, 455]",non,non
19-157136,2019-10-16,2019-11-05,"['13', '4', '5', '6', '83', '84']","Le marché a pour objet la réalisation de travaux d'imprimerie pour l'URSSAF PACA : cartes de visite, cartes de voeux, cartes de correspondance.",fns,cmp2006,appeloffre,initial,URSSAF PACA,13009,Marseille,,"['Impression', 'Imprimés']","[160, 161]",oui,oui
19-157327,2019-10-16,2019-11-14,['13'],Location et maintenance de locotracteurs de type Y8000 pour les besoins de la RDT13,fns,cmp2006,appeloffre,initial,RDT13,13097,Aix en provence cx 2,,['Location (matériels)'],[185],non,non
19-157266,2019-10-16,2019-11-13,['13'],Numéro de la consultation : AP19012 ETUDE APS TRAITEMENT DES COV SUR LES PORTS PETROLIERS DE FOS ET LAVERA,fns,cmp2006,appeloffre,rectificatif,FLUXEL,13117,LAVERA,,"['Equipement industriel', 'Etude', 'Installation portuaire', 'Ingénierie']","[112, 118, 165, 455]",non,non
19-157143,2019-10-16,2019-11-15,['13'],Fourniture de matériels scolaires et de matériels de loisirs créatifs pour la caisse des ecoles de berre l'etang,fns,cmp2006,appeloffre,initial,Commune de Berre l'Etang,13130,Berre l'Etang,,['Articles de bureau et articles scolaires'],[16],non,non
19-157244,2019-10-16,2019-11-08,['13'],Fourniture et livraison de boissons non alcoolisées et alcoolisées pour les services de la Mairie des 4e et 5e arrondissements,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Boisson'],[39],non,oui
19-155828,2019-10-16,2019-11-15,['13'],Accord-cadre à bons de commande pour la fourniture en outillage et matériels électriques du service de maintenance en Régie (SPUA) pour l'entretien du patrimoine immobilier du CD13,joue,directive24,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille,,"['Bois', 'Matériel électrique']","[38, 203]",non,non
19-155499,2019-10-16,2019-11-15,['13'],"service de taille, élagage, carottage, abattage et dessouchage des arbres du domaine communal",joue,directive24,appeloffre,initial,Ville de Saint Martin de Crau,13310,Saint Martin de Crau,,['Prestations de services'],[274],non,non
19-157311,2019-10-16,2019-12-16,['30'],construction d'un centre d'entretien et d'intervention - commune les angles,fns,cmp2006,attribution,initial,Dir Méditerranée,13331,Marseille cedex 03,"[('2019-09-26', '4M MEREU BTP', (497955.04, 'EUR'), None), ('2019-10-01', 'GUILHOT CONSTRUCTION BOIS', (168169.27, 'EUR'), None), ('2019-09-26', 'SOPRIBAT', (261553.52, 'EUR'), None), ('2019-09-26', 'GUILHOT CONSTRUCTION BOIS', (97967.94, 'EUR'), None), ('2019-09-26', 'MENUISERIE SUTTER', (119257, 'EUR'), None), ('2019-09-26', 'FORISSIER GUILHOT MENUISERIE', (46429.38, 'EUR'), None), ('2019-09-26', 'FORISSIER GUILHOT MENUISERIE', (51359.62, 'EUR'), None), ('2019-09-26', 'SOCAS', (113925.42, 'EUR'), None), ('2019-10-10', 'SOLELEC', (15886.14, 'EUR'), None), ('2019-10-16', 'WILLY HOTE', (29720.46, 'EUR'), None), ('2019-09-26', 'ENF', (39379.92, 'EUR'), None), ('2019-09-26', 'DELCOM', (19775, 'EUR'), None), ('2019-09-26', 'PROVENCE VRD', (570971.88, 'EUR'), None), ('2019-10-09', 'S2D', (58154, 'EUR'), None), ('2019-10-14', 'TONY MENDES', (168720.22, 'EUR'), None), ('2019-10-09', 'S2D', (14252, 'EUR'), None), ('2019-10-14', 'AM GEOTHERMIE', (15131.66, 'EUR'), None), ('2019-09-26', 'SOCIÉTÉ ÉLECTRIQUE DE TRAVAUX', (158056.7, 'EUR'), None), ('2019-09-26', 'EDA ÉCLAIREMENT DÉSENFUMAGE AÉRATION', (76621, 'EUR'), None), ('2019-10-09', 'NOUVOSOL', (13402.29, 'EUR'), None)]","['Bardage', 'Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Electricité (travaux)', 'Etanchéité', 'Forage', 'Isolation', 'Menuiserie', 'Ouvrage métallique', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Station de pompage', 'Terrassement', 'Voirie', 'Porte automatique, portail']","[30, 33, 53, 57, 61, 63, 74, 105, 117, 132, 169, 222, 254, 264, 269, 270, 308, 326, 341, 365, 412]",non,non
19-155349,2019-10-16,2019-11-22,['13'],Fourniture de petits matériels pour anesthésie et réanimation adulte et enfant,joue,directive24,appeloffre,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13354,Marseille cedex 05,,['Matériel médical'],[212],non,non
19-156787,2019-10-16,2019-12-15,['13'],Acquisition de matériels divers pour activités sportives,fns,cmp2006,attribution,initial,commune,13420,Gémenos,"[('2019-09-25', 'FUTURA PLAY', (7926, 'EUR'), None), ('2019-09-25', 'CASAL SPORTS', (7789, 'EUR'), None), ('2019-09-25', 'CASAL SPORTS', (5017, 'EUR'), None), ('2019-09-25', 'CASAL SPORTS', (985, 'EUR'), None)]",['Equipement sportif'],[113],non,non
19-157215,2019-10-16,2019-12-16,['13'],mandat de gestion des baux locatifs de la commune de Gémenos,fns,cmp2006,attribution,initial,commune,13420,Gémenos,[],['Prestations de services'],[274],non,non
19-157305,2019-10-16,2019-11-15,['13'],Relance suite à déclaration sans suite du lot no3 de Travaux/Enduits/Décors intérieurs du marché de restauration de l'Eglise Sainte Madeleine.,mapa,cmp2006,appeloffre,initial,Commune de Cabannes,13440,Cabannes,,['Revêtements muraux'],[309],non,non
19-155461,2019-10-16,2020-01-11,['13'],Maintenance préventive et corrective des équipements hôteliers,joue,directive24,attribution,initial,AP-HM pour le compte du CHPA-CHIAP,13616,Aix en Provence,"[('2019-10-14', 'Mgc Grandes Cuisines', (396968, 'EUR'), ""Maintenance générale de l'Ucp""), ('2019-10-14', 'Mgc Grandes Cuisines', (124718.88, 'EUR'), 'Maintenance des équipements hôteliers (hors réchauffage des repas)'), ('2019-10-14', 'socamel technologies', (83192.52, 'EUR'), ""Maintenance des équipements de réchauffage des repas sur les sites d'Aix""), ('2019-10-14', 'Electro Calorique', (42811.68, 'EUR'), 'Maintenance des équipements de réchauffage des repas sur le site de Pertuis')]","['Equipements spécialisés', 'Maintenance']","[115, 196]",non,non
19-156933,2019-10-16,2020-01-13,['13'],2019-033-TX Travaux de requalification et d'extension du parc Salvador Dali de la ville de Marignane,fns,cmp2006,attribution,initial,COMMUNE DE MARIGNANE,13729,Marignane Cedex,,"['Espaces verts', 'Serrurerie', 'Terrassement']","[116, 321, 341]",non,oui
19-157090,2019-10-16,2019-11-08,['13'],SAINT VICTORET (13730) - Travaux de rénovation d'une partie des Eclairages Publics de la Commune de Saint Victoret,fns,cmp2006,appeloffre,initial,Ville de Saint-Victoret,13729,SAINT VICTORET CEDEX,,['Eclairage public'],[102],non,non
19-155760,2019-10-16,2019-10-22,"['13', '34', '83', '84']",Travaux d'entretien et de maintenance du bâti de la ville de Fos-sur-Mer,joue,directive24,attribution,initial,Ville de Fos-sur-Mer,13771,Fos sur mer cedex,,"['Bâtiment', 'Plomberie (travaux)']","[33, 270]",non,non
19-155355,2019-10-16,2019-12-13,['14'],"Travaux de mise en conformité, modification, extension des installations électriques et incendie des 58 collèges publics et des bâtiments du département du Calvados",joue,directive24,attribution,initial,DEPARTEMENT DU CALVADOS,14035,CAEN cedex 1,"[('2019-09-30', 'MASSELIN TERTIAIRE', (355397, 'EUR'), 'Electricité basse tension secteur CAEN et agglomération'), ('2019-09-30', 'MASSELIN TERTIAIRE', (355397, 'EUR'), 'Electricité basse tension secteur Ouest'), ('2019-09-30', 'MASSELIN TERTIAIRE', (355397, 'EUR'), 'Electricité basse tension secteur Est'), ('2019-09-30', 'EIFFAGE ENERGIE SYSTEMES BN', (30643, 'EUR'), 'Electricité haute et moyenne tension secteur Calvados')]",['Electricité (travaux)'],[105],non,non
19-155754,2019-10-16,2019-11-02,['14'],2019SOA228 - Inspection détaillée de 3 ouvrages d'art non courants - Relance,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,,"[""Ouvrage d'art""]",[252],non,non
19-155504,2019-10-16,2019-11-15,"['14', '27', '50', '61', '76']","Fourniture, distribution en porte à porte et maintenance de bacs roulants destinés à la collecte des déchets ménagers de la Communauté Urbaine de Caen la Mer",joue,directive24,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,['Collecte sélective'],[82],non,non
19-156815,2019-10-16,2019-11-15,['14'],Prestations de services d'assurance 'Dommages aux Biens et risques annexes' pour les besoins de la ville et du CCAS de saint-pierre-en-auge,fns,cmp2006,appeloffre,initial,COMMUNE DE ST PIERRE EN AUGE,14170,Saint-Pierre-en-auge,,['Assurance'],[20],non,non
19-157374,2019-10-16,2019-10-24,['14'],TRAVAUX DE REQUALIFICATION DE LA VOIE DOUCE,fns,cmp2006,appeloffre,initial,Ville de Luc sur Mer,14530,LUC SUR MER,,"['Espaces verts', 'Mobilier urbain', 'Terrassement', 'Végétaux', 'Voirie et réseaux divers']","[116, 231, 341, 358, 366]",non,non
19-155266,2019-10-16,2019-11-04,['14'],Assurance statutaire du personnel à lotLot 1 : Souscription d'un contrat d'assurance statutaire du personnel CNRACLLot 2 : Souscription d'un contrat d'assurance statutaire du per,joue,directive24,appeloffre,initial,CC Pays de Honfleur - Beuzeville,14601,Honfleur Cedex,,['Assurance'],[20],non,non
19-155663,2019-10-16,2019-11-15,['16'],"ENTRETIEN, PETITES REPARATIONS ET INSPECTIONS DETAILLEES D?OUVRAGES D'ART LOT N°1 : Inspections détaillées des ouvrages d'art",joue,directive24,appeloffre,initial,Commune d'Angoulême,16022,Angoulême cedex,,"[""Ouvrage d'art""]",[252],non,non
19-155230,2019-10-16,2019-12-23,['16'],Maintenance des équipements d'éclairage extérieur du parc du GrandAngoulême,joue,directive24,attribution,initial,GrandAngoulême agglomération,16023,Angoulême cedex,"[('2019-06-27', 'SDEL CHARENTES ENERGIE', (160000, 'EUR'), ""Maintenance des équipements d'éclairage extérieur du parc du GrandAngoulême"")]",['Eclairage public'],[102],non,non
19-157007,2019-10-16,2019-11-08,['16'],Marché Public de Prestation pour l'exploitation du service d'Assainissement Collectif,fns,cmp2006,appeloffre,initial,Communauté de Communes du ROUILLACAIS,16170,Rouillac,,['Assainissement'],[18],non,non
19-156120,2019-10-16,2019-12-16,['17'],mise en sureté du patrimoine immobilier du conseil départemental de la charente-maritime ainsi que de ses agents y exerçants,fns,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,"[('2019-10-14', 'SPGO', (66941.66, 'EUR'), None), ('2019-10-14', 'SPIE INDUSTRIE ET TERTIAIRE', (93427.48, 'EUR'), None), ('2019-10-14', 'SPIE INDUSTRIE ET TERTIAIRE', (13620.52, 'EUR'), None)]",['Alarme'],[5],non,non
19-156428,2019-10-16,2019-12-16,['17'],mise en place de matériel et mobilier pour l'organisation de manifestations,fns,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle cedex 9,,"['Stand', 'Signalétique', 'Evénementiel', 'Tente']","[325, 333, 445, 473]",non,non
19-157255,2019-10-16,2019-11-07,['17'],Numéro de la consultation : 2019.ETU.DEV.0307 ELABORATION DU SCHÉMA DE DÉVELOPPEMENT DES HÉBERGEMENTS TOURISTIQUES DE L'AGGLOMÉRATION DE LA ROCHELLE,fns,cmp2006,appeloffre,initial,CDA LA ROCHELLE,17086,La Rochelle,,['Etude'],[118],non,non
19-157262,2019-10-16,2019-11-13,['17'],Numéro de la consultation : PATVX17 TRAVAUX POUR LA CRÉATION D'UN TIERS LIEU SUR LE PORT DE MARANS - LOTS 2 A 12,fns,cmp2006,appeloffre,initial,CDC AUNIS ATLANTIQUE,17230,Marans,,"['Bâtiment', 'Charpente', 'Chauffage (travaux)', 'Peinture (travaux)', 'Plomberie (travaux)']","[33, 57, 61, 264, 270]",non,non
19-157005,2019-10-16,2019-11-13,['17'],Maîtrise d'oeuvre pour le confortement et la réhabilitation du môle central de Rochefort,fns,cmp2006,appeloffre,initial,CA ROCHEFORT OCEAN,17304,ROCHEFORT,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-156876,2019-10-16,2019-11-15,['17'],Assurance,fns,cmp2006,appeloffre,initial,Commune des Mathes-La Palmyre,17570,LES MATHES,,"['Abonnement', 'Assurance']","[2, 20]",non,non
19-157342,2019-10-16,2019-12-31,['18'],Fournitures de produits et petits matériels d'hygiène et d'entretien.,fns,cmp2006,attribution,initial,SDIS 18 Cher,18023,Bourges,,"[""Produits d'entretien""]",[278],non,oui
19-156749,2019-10-16,2019-10-31,['18'],PRESTATIONS DE SERVICES D'ASSURANCES,fns,cmp2006,appeloffre,initial,Ehpad le Pre Ras d'Eau,18600,Sancoins,,['Assurance'],[20],non,non
19-157017,2019-10-16,2019-12-01,['19'],FOURNITURE DE PRODUITS LESSIVIELS,fns,cmp2006,appeloffre,initial,GCS Corrézien,19012,Tulle Cedex,,['Blanchissage'],[36],non,oui
19-157077,2019-10-16,2020-01-13,['20A'],Numéro de la consultation : AC19/018 Etude de faisabilité d'un dispositif de réutilisation des eaux traitées,fns,cmp2006,attribution,initial,COMMUNAUTE D AGGLO DU PAYS AJACCIEN,20000,Ajaccio,"[('2019-10-08', 'Groupement Solidaire : ECOFILAE/ TPAE', (55667.5, 'EUR'), None)]",['Etude'],[118],non,non
19-157405,2019-10-16,2019-11-08,['20A'],Travaux de voirie - Aménagement du chemin de Milarella - 1ère partie - Lot 1: VRD,mapa,cmp2006,appeloffre,initial,Ville de Solenzara,20145,Sari-Solenzara,,['Voirie et réseaux divers'],[366],non,non
19-156544,2019-10-16,2019-11-06,['20B'],Prestation de service d'accompagnement technique et en ingénierie pédagogique dans le cadre de l'élaboration d'un parcours de formation à distance en langue corse,mapa,cmp2006,appeloffre,initial,Université de Corse,20250,Corte,,['Informatique (prestations de services)'],[163],non,non
19-156804,2019-10-16,2020-01-01,['33'],Travaux de rénovation du bâtiment restauration du CVJ IGESA d'Andernos (33),fns,cmp2006,attribution,initial,IGESA,20293,Bastia,,"['Climatisation', 'Cloison, faux plafond', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Amiante (désamiantage)']","[62, 63, 105, 195, 222, 264, 270, 308, 309, 479]",non,non
19-156821,2019-10-16,2020-01-01,['33'],Travaux de rénovation du bâtiment restauration du CVJ IGESA d'Andernos (33) - Lots 1 et 5,fns,cmp2006,attribution,initial,IGESA,20293,Bastia,"[('2019-10-15', 'GREZIL', (48006.97, 'EUR'), None), ('2019-10-15', 'SARL P. BEYNEL', (31751.0, 'EUR'), None)]","['Chauffage (travaux)', 'Climatisation', 'Démolition', 'Plomberie (travaux)', 'Amiante (désamiantage)']","[61, 62, 87, 270, 479]",non,non
