,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-47990,2021-04-11,2021-05-10,['1'],"Fourniture et acheminement d'électricité et services associés, pour des sites de consommation des segments C2 à C3.",joue,directive24,appeloffre,initial,A. Synd. d'Irrigation de l'Ain,01330,Villars les Dombes,,"['Electricité, gaz (fourniture)']",[443],non,non
1,21-47814,2021-04-11,2021-05-30,['1'],"Fourniture et livraison de repas en liaison froide dans une perspective de développement durable pour les restaurants scolaires municipaux, les accueils de loisirs et le portage de repas aux aînés",joue,directive24,appeloffre,initial,Mairie de St Jean de Gonville,01630,St Jean de Gonville,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
2,21-48172,2021-04-11,2021-06-09,['6'],"20N0020. MARCHE D'EXPLOITATION DU RESEAU D'ASSAINISSEMENT D'EAUX USEES COMMUNES DE NICE, LA TRINITE, FALICON ET SAINT ANDRE DE LA ROCHE.",joue,directive25,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,"[('2021-03-12', 'SNA PROSPERI', (13214859, 'EUR'), ""Marché d'exploitation du réseau d'assainissement d'eaux usées communes de NICE et LA TRINITE""), ('2021-03-12', 'SNA PROSPERI', (209440, 'EUR'), ""Marché d'exploitation du réseau d'assainissement d'eaux usées communes de FALICON et SAINT ANDRE DE LA ROCHE"")]",['Prestations de services'],[274],non,non
3,21-48002,2021-04-11,2021-05-09,['6'],Prestations de débroussaillage mécanique et d'abattage d'arbres dangereux ou parasités pour la commune de Roquebrune Cap Martin,joue,directive24,attribution,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,"[('2021-03-31', 'CLM ENVIRONNEMENT', (300000, 'EUR'), 'Débroussaillage mécanique'), ('2021-03-31', 'France Elagage', (150000, 'EUR'), ""Abattage d'arbres dangereux ou parasités"")]",['Espaces verts'],[116],non,non
4,21-44705,2021-04-11,2021-06-09,"['6', '4', '83']",Mission de maîtrise d'oeuvre relative aux travaux de sécurisation du collège de Saint-Sauveur-sur-tinée contre les crues de la tinée,joue,directive24,attribution,initial,SYND MIXTE INONDATIONS AMENAGEMENT GES,06200,Nice,,"[""Maîtrise d'oeuvre""]",[197],non,non
5,21-12164,2021-04-11,2021-06-09,['6'],"formation des bénévoles de ""mon voisin 06 a du coeur""",joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Formation'],[410],non,non
6,21-34219,2021-04-11,2021-05-10,['6'],maitrise d'oeuvre urbaine et sociale (mous) pour la conduite de la mission de relogement des ménages sinistrés de la tempête alex,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Prestations de services'],[274],non,non
7,21-47522,2021-04-11,2021-07-07,['6'],"Prestations d'entretien de balisage maritime et de pontons de loisir, et de fournitures associées",joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,,"['Installation portuaire', 'Prestations de services']","[165, 274]",non,non
8,21-47968,2021-04-11,2021-05-10,['9'],Maintenance des systèmes de sécurité incendie (Ssi) du Ght des Pyrénées Ariégeoises,joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,09017,Foix Cedex,,"['Maintenance', 'Sécurité incendie']","[196, 332]",non,non
9,21-48104,2021-04-11,2021-05-25,['10'],Entretien régulier des espaces verts des propriétés départementales de l'Aube - Marchés réservés à des structures d'insertion-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,['Espaces verts'],[116],non,non
10,21-47734,2021-04-11,2021-04-17,['10'],MARCHE DE MAINTENANCE DES SYSTEMESDE SECURITE INCENDIE DES ETABLISSEMENTS DU GHT DE L'AUBE ET DU SEZANNAIS,joue,directive24,attribution,initial,Centre hospitalier de Troyes,10003,Troyes cedex,"[('2021-03-09', 'SEIMENS', (261085.53, 'EUR'), 'Maintenance du système de sécurité incendie type "" SIEMENS ""'), ('2020-12-18', 'DEF CHAMPAGNE', (261085.53, 'EUR'), 'Maintenance du système de sécurité incendie type "" DEF ""'), ('2020-12-18', 'CHUBB FRANCE', (261085.53, 'EUR'), 'Maintenance du système de sécurité incendie type "" CHUBB ""')]",['Sécurité incendie'],[332],oui,oui
11,21-47662,2021-04-11,2021-05-17,['10'],Fourniture et pose de portes sectionnelles dans les différents CIS de l'Aube-.,joue,directive24,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,10088,TROYES,,['Equipement industriel'],[112],non,non
12,21-47494,2021-04-11,2021-04-20,['11'],prestations de gardiennage et de surveillance des bâtiments départementaux (rectificatif),joue,autre,rectificatif,rectificatif,Département de l'Aude,11855,CARCASSONNE Cedex 9,,"['Gardiennage', 'Surveillance']","[138, 331]",non,non
13,21-47480,2021-04-11,2021-05-30,['13'],Etude de Programmation et de Faisabilité des Equipements du Programme de Renouvellement Urbain du quartier des Canourgues à Salon de Provence,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],oui,non
14,21-48006,2021-04-11,2021-07-31,['13'],Collecte des déchets ménagers et assimilés et propreté de la voirie sur la zone Est du territoire de Marseille Provence,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],non,non
15,21-48099,2021-04-11,2021-04-23,['13'],LOGISTIQUE DES DECHETERIES DU TERRITOIRE DU PAYS SALONAIS,joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Déchetterie (exploitation)'],[405],oui,oui
16,21-47464,2021-04-11,2021-05-03,['13'],OPERATION D'EXTENSION ET DE REAMENAGEMENT DE LA STATION DE METRO SAINT-CHARLES - RELANCE LOT 2 : ASCENSEURS,joue,directive25,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Equipement industriel'],[112],non,non
17,21-47482,2021-04-11,2021-05-10,"['30', '34', '84', '13']",Marché de maîtrise d'oeuvre du PDJ Nîmes - chauffage rafraichissement,joue,directive24,attribution,initial,ARE Toulouse,13096,Aix en provence,,['Prestations de services'],[274],non,non
18,21-47506,2021-04-11,2021-05-14,['13'],Conservation Des Collections De Textiles Et Cuirs,joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,"['Conditionnement', 'Prestations de services']","[67, 274]",non,non
19,21-47409,2021-04-11,2021-05-21,"['13', '83', '6']",infogérance du système d'information de l'epf provence alpes côte d'azur,joue,directive24,appeloffre,initial,ETS PUB FONCIER P A C A,13207,MARSEILLE CEDEX 01,,"['Informatique (prestations de services)', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[163, 453, 454]",non,oui
20,21-47704,2021-04-11,2021-05-06,['13'],FOURNITURE ET LIVRAISON DE TITRES-RESTAURANT POUR LES AGENTS DE LA COMMUNAUTE DE COMMUNES VALLEE DES BAUX-ALPILLES,joue,directive24,appeloffre,initial,CCVBA,13210,St-Rémy-de-Provence,,"['Transport', 'Titres restaurant']","[347, 416]",non,oui
21,21-47749,2021-04-11,2021-07-09,['13'],"abonnement au réseau de radiomessagerie professionnelle de l'opérateur e- message, incluant la maintenance dudit réseau, au profit du bataillon de marins- pompiers de marseille",joue,directive24,attribution,initial,Ville de Marseille,13233,Marseille Cedex 20,"[('2021-04-06', 'E-MESSAGE WIRELESS INFORMATION SERVICES FRANCE', (400000.0, 'EUR'), None)]",['Abonnement'],[2],non,non
22,21-47882,2021-04-11,2021-07-07,['13'],"Prestations revues de presse, base de données presse et relations presses",joue,directive24,attribution,initial,APHM,13292,Marseille,"[('2021-04-01', 'Cision', (60830, 'EUR'), 'Prestations revues de presse, base de données presse et relations presses')]","['Prestations de services', 'Publicité, Communication']","[274, 285]",non,non
23,21-47418,2021-04-11,2021-06-09,"['13', '4', '5', '30']",Travaux de protection contre les chutes de blocs sur le réseau routier national de la DIRMED,joue,directive24,attribution,initial,DIRMED,13331,Marseille cedex 03,"[('2021-04-07', 'CAN', (3000000, 'EUR'), 'Travaux de protection contre les chutes de blocs sur le réseau routier national de la DIRMED - lot 1 : District Rhône Cévennes'), ('2021-04-07', 'CAN', (4400000, 'EUR'), 'Travaux de protection contre les chutes de blocs sur le réseau routier national de la DIRMED - lot 2 : District des Alpes Du Sud')]","['Abris', 'Falaise']","[1, 125]",non,oui
24,21-47872,2021-04-11,2021-06-07,['13'],Fourniture de petits matériels pour anesthésie et réanimation adulte et enfant,joue,directive24,attribution,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13354,Marseille cedex 05,,['Matériel médical'],[212],non,non
25,21-47510,2021-04-11,2021-05-10,['13'],Prestations de démantèlement des autorails Amp 801 et 802 des Chemins de fer de Provence,joue,directive25,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,"['Matériel ferroviaire', 'Prestations de services']","[206, 274]",non,oui
26,21-47387,2021-04-11,2021-05-10,"['974', '13', '75', '69', '91', '92', '93', '94', '95']",Prestations de communication et de design de tiers-lieux pour le projet ISOPOLIS,joue,directive24,appeloffre,initial,IRD,13572,Marseille,,"['Publicité, Communication']",[285],non,non
27,21-47599,2021-04-11,2021-05-10,['13'],Fourniture Et Tir De Feux D'Artifices Pour Les Fêtes De La Ville D'Istres,joue,directive24,appeloffre,initial,COMMUNE D ISTRES,13808,Istres,,"[""Feu d'artifice""]",[447],non,non
28,21-42006,2021-04-11,2021-05-09,"['14', '27', '35', '50', '61', '76']",Entretien du linge pour les besoins de différents sites du Centre Communal d'Action Sociale de la Ville de Caen,joue,directive24,attribution,initial,Centre Communal d'Action Sociale Caen,14012,CAEN,"[('2021-03-29', 'ASSOCIATION APAJH14 ATELIER CONTACT', (60000, 'EUR'), 'Entretien du linge pour les besoins des établissements petite enfance'), ('2021-03-30', 'ASSOCIATION APAJH14 ATELIER CONTACT', (60000, 'EUR'), 'Entretien du linge pour les besoins des établissements personnes âgées')]",['Blanchissage'],[36],non,non
29,21-40818,2021-04-11,2021-04-30,"['14', '50']",remplacement de la verrière de l'iut gon cherbourg,joue,directive24,appeloffre,initial,Université de Caen Normandie,14032,Caen,,['Miroiterie'],[229],non,non
30,21-47743,2021-04-11,2021-05-09,['14'],2021AVB063 - ARD de Villers Bocage - Travaux de voirie et assainissement,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,,['Voirie'],[365],non,non
31,21-47688,2021-04-11,2021-07-07,['15'],Nettoyage et entretien des locaux et de la vitrerie de l'Espace Georges Pompidou - Conseil départemental du Cantal,joue,directive24,attribution,initial,Conseil départemental du Cantal,15000,Aurillac,"[('2021-04-08', 'Cnet15', (104431, 'EUR'), None)]",['Nettoyage de locaux'],[239],non,non
32,21-48095,2021-04-11,2021-05-13,['16'],Fourniture d'accès internet,joue,directive24,appeloffre,initial,CCI Charente,16021,Angoulême cedex,,['Télécommunications'],[338],non,non
