a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-60797,2021-05-05,2021-06-09,['2'],"Travaux d'assainissement à Soissons, Pont de Pasly : Création d'un bassin de stockage / restitution",fns,cmp2006,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"['Assainissement', 'Bassin, étang']","[18, 28]",oui,non
21-61032,2021-05-05,2021-05-26,['3'],Gymnase des Mariniers - Réhabilitation thermique (lots no7 à 12),fns,cmp2006,appeloffre,initial,Ville de Moulins,03016,Moulins cedex,,"['Carrelage', 'Curage', 'Maçonnerie', 'Plâtrerie', 'Plomberie (travaux)']","[53, 78, 195, 269, 270]",non,non
21-60951,2021-05-05,2021-06-07,['3'],Réalisation des différentes études et prestations nécessaires à la révision du Plan Local d'Urbanisme (PLUi) de la Communauté de communes Pays de Lapalisse,fns,cmp2006,appeloffre,initial,Cté de Communes Pays de Lapalisse,03120,Lapalisse,,['Etude'],[118],non,non
21-60507,2021-05-05,2021-05-25,['3'],Travaux d'aménagement d'un cheminement piétonnier sécurisé et d'un plateau surélevé sur la route de saulcet (rectificatif),fns,cmp2006,appeloffre,rectificatif,Ville de Saint-Pourçain-sur-Sioule,03500,Saint-Pourçain-sur-Sioule,,['Voirie et réseaux divers'],[366],non,non
21-58964,2021-05-05,2021-07-04,['3'],Traitement des déchets ménagers non recyclables provenant des déchetteries du Syndicat,joue,directive24,attribution,initial,SICTOM Sud Allier,03500,Bayet,,['Prestations de services'],[274],non,non
21-59370,2021-05-05,2021-06-05,"['4', '5', '6', '13']",La présente consultation concerne la maîtrise d'oeuvre pour la création d'un nouveau réservoir d'eau potable à Forcalquier (04300).,joue,directive24,attribution,initial,Ville de Forcalquier,04300,Forcalquier,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
21-60922,2021-05-05,2021-05-29,['4'],DOMAINE SKIABLE DE PRALOUP - TRAVAUX POUR L'OPTIMISATION ET LA SÉCURISATION DU FONCTIONNEMENT DE L'INSTALLATION DE NEIGE DE CULTURE,fns,cmp2006,appeloffre,initial,SYNDICAT MIXTE AMENAGEMENT PRA LOUP,04995,Digne les bains cedex9,,"[""Ouvrage d'infrastructure""]",[253],non,non
21-59065,2021-05-05,2021-06-01,['6'],20V0468-RENOUVELLEMENT DU REVETEMENT SYNTHETIQUE DE TROIS TERRAINS DE FOOTBALL,joue,directive24,appeloffre,initial,COMMUNE DE NICE,06000,Nice,,"['Equipement sportif', 'Revêtements de sols', 'Terrain de sport']","[113, 308, 342]",oui,oui
21-59555,2021-05-05,2021-07-03,['6'],FOURNITURE DE PANSEMENTS ET DRAPAGE,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Matériel médical'],[212],non,non
21-59103,2021-05-05,2021-06-16,['6'],concession du service public de la restauration collective de la ville de grasse et du CCAS,joue,directive23,appeloffre,initial,COMMUNE DE GRASSE,06130,GRASSE,,['Restauration collective'],[66],non,non
21-60466,2021-05-05,2021-05-27,"['6', '13']",2021-042 Evaluation capacitaire de l'offre de stationnement - Aéroport de Nice 2022-2044,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,"['Etude', 'Prestations de services']","[118, 274]",oui,oui
21-60613,2021-05-05,2021-06-04,['6'],TRAVAUX DE RENOVATION DES SALLES DE RESTAURANT DE L'AUBERGE COMMUNALE D'AIGLUN (06910),fns,cmp2006,appeloffre,initial,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,"['Carrelage', 'Chauffage (matériel)', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Sécurité incendie', ""Tous corps d'état"", 'Ventilation']","[53, 60, 61, 63, 87, 105, 222, 264, 270, 332, 345, 360]",non,non
21-60746,2021-05-05,2021-05-28,['6'],aménagement square oddo et escalier d'accès,mapa,cmp2006,appeloffre,initial,Mairie de Cantaron,06340,Cantaron,,"['Réseaux divers', 'Voirie']","[306, 365]",non,non
21-59297,2021-05-05,2021-06-03,['6'],Acquisition D'Une Balayeuse Aspiratrice De 2 M3 Pour Le Nettoyage Des Ecoles De La Ville De Cannes,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Véhicules (acquisition)'],[475],non,non
21-58905,2021-05-05,2021-06-14,['6'],Prestations de maintenance et d'entretien du matériel de stationnement payant,joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
21-59497,2021-05-05,2021-06-14,['6'],"Prestations de maintenance de bornes escamotables, de barrières automatiques et de leur gestion technique centralisée",joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
21-60458,2021-05-05,2021-06-14,['6'],"Travaux de ferronnerie maritimeCes travaux concernent la fabrication, la pose et la réparation d'équipements en acier inoxydable, ou en aluminium.",fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Ferronnerie'],[126],non,non
21-59197,2021-05-05,2021-06-07,['6'],gestion du parking souterrain du théâtre communautaire anthéa,joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia Antipolis cedex,,['Prestations de services'],[274],non,non
