a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-28189,2020-02-24,2020-03-26,['1'],RD8 - PR 1+114 - Reconstruction du pont de Maupras - Communes de Corlier et d'Aranc,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Ouvrage d'art""]",[252],non,non
20-28145,2020-02-24,2020-03-12,"['1', '38', '42', '69']","Travaux d'aménagement extérieur VRD, paysager et mobilier urbain.",fns,cmp2006,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,"['Espaces verts', 'Travaux de viabilité']","[116, 353]",non,non
20-28279,2020-02-24,2020-03-20,['2'],Entretien et dépannage des installations de chauffage-.,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,02007,Laon,,"['Chauffage (exploitation, entretien)', 'Maintenance']","[59, 196]",non,non
20-27965,2020-02-24,2020-03-28,['2'],Travaux d'aménagement du secteur LE POINT DU JOUR de la ZAC de l'Ecoquartier à Guignicourt (02) - Phase 2,fns,cmp2006,appeloffre,initial,SEDA,02007,Laon cedex,,"['Terrassement', 'Travaux de viabilité']","[341, 353]",non,non
20-28410,2020-02-24,2020-03-18,['2'],"Fourniture et pose de jeux d'eau et de jets d'eau dans un bassin, au Parc Saint-Crépin à Soissons (02200)",fns,cmp2006,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,['Aire de jeux'],[400],non,non
20-24347,2020-02-24,2020-03-16,['3'],accord cadre pour la fourniture et pose de sols souples,fns,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Revêtements de sols'],[308],non,non
20-24646,2020-02-24,2020-03-20,['3'],inspections détaillées et calculs de charge d'ouvrages d'art,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy Cedex,,['Prestations de services'],[274],non,non
20-28132,2020-02-24,2020-04-27,['6'],CHU DE NICE HOPITAL PASTEUR - PAVILLON M- CLOITRE DE L'ABBAYE SAINT PONS - FOUILLES ARCHEOLOGIQUES PREVENTIVES PREALABLES AUX TRAVAUX DE REPRISE EN SOUS OEUVRE PAR MICROPIEUX DE L'ANGLE SUD-,fns,cmp2006,appeloffre,rectificatif,C.H.U. de Nice,06003,Nice cedex 1,,['Fouille archéologique'],[450],non,non
20-28416,2020-02-24,2020-03-20,['6'],"Location de cuves de stockage et approvisionnement en CO2Lot no 1 : secteur Nice, Littoral, Moyen Pays, Rive Droite Lot no 2 : vallées de la Tinée et de la Vésubie",fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Gaz divers', 'Location (matériels)']","[139, 185]",non,non
20-27991,2020-02-24,2020-03-23,['6'],Réfection d'une laverie pour le service entretien des gîtesStation de valberg,fns,cmp2006,appeloffre,initial,Syndicat Intercommunal de Valberg,06470,Valberg,,"['Démolition', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)']","[87, 105, 195, 222, 264, 270]",non,non
20-28411,2020-02-24,2020-03-20,['7'],Travaux passerelle Marc Seguin,fns,cmp2006,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Passerelle'],[286],oui,non
