,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-84598,2020-07-03,2020-07-27,"['1', '42', '69', '71', '73', '74']",Accord-cadre de maîtrise d'oeuvre relatif à la réalisation de travaux d'éclairage public,joue,autre,rectificatif,rectificatif,SI D ENERGIE ET DE E COMMUNIC DE L AIN,01006,Bourg-en-bresse cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,20-83219,2020-07-03,2020-07-31,['1'],Réhabilitation des bâtiments des Glycines et de la Pharmacie à bourg-en-bresse,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"['Acier', 'Ascenseur', 'Bois', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Clôture', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Espaces verts', 'Gros oeuvre', 'Menuiserie', 'Métallerie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Sanitaire', ""Tous corps d'état"", 'Ventilation', 'Voirie et réseaux divers', 'Zinguerie', 'Occultation']","[3, 17, 38, 53, 57, 61, 63, 64, 74, 87, 105, 116, 144, 222, 223, 264, 270, 308, 319, 345, 360, 366, 372, 414]",oui,oui
2,20-85741,2020-07-03,2020-08-14,"['1', '69']",maîtrise d'oeuvre pour le réaménagement du chemin de halage sur le territoire de la communauté de communes dombes saône vallée,mapa,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux,,"[""Maîtrise d'oeuvre""]",[197],non,non
3,20-84821,2020-07-03,2020-07-24,['2'],Travaux de mise en lumière du rempart Sud.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Eclairage public', 'Illumination', 'Matériel électrique']","[102, 170, 203]",non,non
4,20-85878,2020-07-03,2020-07-20,['2'],Prestations de cours d'Anglais pour l'institut de formation en soins infirmiers en L1 L2 L3,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Abonnement'],[2],non,non
5,20-85874,2020-07-03,2020-07-20,['2'],Mise en place du système de sécurité incendie à l'institut de formation en soins infirmiers (IFSI) du Centre Hospitalier de Laon,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Détection incendie'],[90],non,non
6,20-84380,2020-07-03,2020-09-11,['2'],Exploitation des déchetteries de la communauté de communes du Val de l'Aisne-.,joue,directive24,appeloffre,initial,Cté de Cnes du Val de l'Aisne,02370,PRESLES-ET-BOVES,,['Assainissement'],[18],non,non
7,20-84170,2020-07-03,2020-08-29,['3'],"Marché de maitrise d'oeuvre concernant la construction de 18 logements, pôle accueil de la résidence et 2 plateaux techniques pour réseau associatif ou commerces - PUR CHARTREUX",joue,directive24,appeloffre,initial,EVOLEA,03000,MOULINS,,"[""Maîtrise d'oeuvre""]",[197],non,non
8,20-85614,2020-07-03,2020-08-28,['4'],AMENAGEMENT ET EXTENSION DE L'ETABLISSEMENT THERMAL DE DIGNE-LES-BAINS(Relance des lots 6 et 17),fns,cmp2006,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,"['Bardage', ""Contrôle d'accès""]","[30, 81]",non,non
9,20-85743,2020-07-03,2020-09-01,['4'],RÉFECTION DE LA TOITURE DU CENTRE GIONO,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Remembrement (travaux connexes)'],[303],non,non
