a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-81310,2021-06-15,2021-07-05,"['1', '69']",réhabilitation de la salle polyvalente municipale - couverture zinguerie,fns,cmp2006,appeloffre,initial,SAVIGNEUX,01480,Savigneux,,"['Couverture', 'Zinguerie']","[74, 372]",non,non
21-81380,2021-06-15,2021-08-15,['3'],FOURNITURE DE VÊTEMENTS DE TRAVAIL HAUTE VISIBILITÉ A USAGE PROFESSIONNEL AVEC PRESTATION DE NETTOYAGE ET DISTRIBUTION EN CASIER,fns,cmp2006,appeloffre,initial,SICTOM Sud Allier,03500,Bayet,,['Blanchissage'],[36],non,non
21-81979,2021-06-15,2021-07-26,['4'],Réalisation d'un escalier mixte parking Gassendi - Place du Général De Gaulle,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,"['Maçonnerie', ""Ouvrage d'infrastructure"", 'Ouvrage métallique']","[195, 253, 254]",non,non
21-81296,2021-06-15,2021-07-23,['4'],MAITRISE D'OEUVRE POUR LES TRAVAUX DE SOUTENEMENT AVENUE DE LA REPASSE,mapa,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-81654,2021-06-15,2021-07-23,['4'],Aménagement de la zone de baignade de la base de loisirs de la commune d'Allos,fns,cmp2006,appeloffre,initial,Commune d'Allos,04260,Allos,,"['Bâtiment', 'Digue', 'Enrochements', ""Ouvrage d'infrastructure"", 'Ouvrage hydraulique']","[33, 91, 110, 253, 255]",non,non
21-81260,2021-06-15,2021-07-13,['4'],Accord-cadre 'Travaux de voirie communale et de génie civil 2021-2025',fns,cmp2006,attribution,initial,Commune d'Aiglun,04510,Aiglun,,"['Génie civil', 'Maçonnerie', 'Travaux de viabilité', 'Voirie', 'Voirie et réseaux divers']","[141, 195, 353, 365, 366]",non,oui
21-81711,2021-06-15,2021-06-28,['4'],TRAVAUX DE MODERNISATION DES RESEAUX SUR LE SECTEUR DE L'ASA DES CANAUX DU THOR ET DU MOULIN DE DABISSE - Commune des Mées (04190),fns,cmp2006,appeloffre,rectificatif,Union des ASA de la Bléone à l'Asse,04700,ORAISON,,"['Canalisations', 'Equipement hydraulique', 'Irrigation']","[48, 111, 168]",non,non
21-81353,2021-06-15,2021-07-13,"['5', '4']","Achat de véhicules spécifiques et autres pour le Centre Hospitalier Buëch Durance (CHBD) à LARAGNE, le Centre Hospitalier Intercommunal des Alpes du Sud (CHICAS) à GAP, le Centre Hospitalier d'EM",fns,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Véhicules'],[359],non,oui
21-81356,2021-06-15,2021-09-11,['5'],Mission d'assistance à la maîtrise d'ouvrage dans le cadre de la reconstruction du Centre Hospitalier d'EMBRUN sur un nouveau site de la commune - AMORCHE21,fns,cmp2006,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,"[""Maîtrise d'oeuvre"", ""Assistance à maîtrise d'ouvrage""]","[197, 433]",non,non
21-81529,2021-06-15,2021-08-19,['6'],CHU de Nice - Hôpital de l'Archet 2 - Travaux de relocalisation du service génétique,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,"['Electricité (travaux)', 'Menuiserie', 'Plomberie (travaux)', 'Revêtements de sols', 'Sécurité incendie']","[105, 222, 270, 308, 332]",non,non
