,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-174420,2019-11-22,2019-12-23,['1'],Location et maintenance de bacs roulants en polyéthylène pour la collecte des déchets,joue,directive24,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,"['Location (matériels)', 'Maintenance']","[185, 196]",non,non
1,19-175709,2019-11-22,2019-12-20,['1'],Fourniture de milieux de culture pour le Groupement Hospitalier de Territoire Bresse Haut Bugey,fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,,['Laboratoire (fourniture)'],[181],non,non
2,19-174675,2019-11-22,2020-01-20,['2'],concours de maîtrise d'oeuvre pour la requalification de la place alsace lorraine à soissons (02),joue,directive24,attribution,initial,Mairie de Soissons,02200,Soissons,,"[""Maîtrise d'oeuvre""]",[197],non,non
3,19-175938,2019-11-22,2019-12-23,['2'],Fourniture et livraison de titres restaurant sous format papier,fns,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,['Titres restaurant'],[416],non,non
4,19-175799,2019-11-22,2019-12-09,['2'],Fourniture de carburants par cartes accréditives pour les véhicules municipaux-.,mapa,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"['Carburant, hydrocarbure']",[52],non,non
5,19-172147,2019-11-22,2019-12-13,['3'],réalisation de sondages et investigations géotechniques en vue d'étudier la faisabilité de création de parkings collectifs souterrains,fns,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,"['Etude', 'Sondage (travaux)']","[118, 478]",non,non
6,19-171678,2019-11-22,2019-12-20,['3'],extension de l'école de chassignol en bâtiments modulaires,fns,cmp2006,appeloffre,initial,Ville de Cusset,03306,Cusset,,['Bâtiments modulaires'],[27],non,non
7,19-175924,2019-11-22,2019-12-10,['3'],ACCORD CADRE À BONS DE COMMANDE POUR LA FOURNITURE DE MATÉRIAUX POUR LE CENTRE TECHNIQUE MUNICIPAL,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,['Matériaux de construction'],[198],non,non
8,19-176263,2019-11-22,2020-01-06,['4'],Numéro de la consultation : AREMF19F01 SERVICE DE LOCATION DE BENNES ET TRANSPORT DES BOUES DES STATIONS D'ÉPURATION VERS UN CENTRE DE COMPOSTAGE,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,"['Transport', 'Déchets non ménagers (prestations)', 'Véhicules (location)']","[347, 404, 474]",non,non
9,19-176121,2019-11-22,2019-12-19,['5'],Acquisition de vêtements des agents de la Police Municipale et des agents de surveillance de la voie publique,fns,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,"['Chaussures ou articles chaussants', 'Textile']","[79, 343]",non,non
10,19-175920,2019-11-22,2019-12-20,['5'],Marché de travaux pour l'aménagement de la zone sportive et de loisirs de Pré Marchon,fns,cmp2006,appeloffre,initial,COMMUNE DE CHORGES,05230,CHORGES,,"['Eclairage public', 'Espaces verts', 'Réseaux divers', 'Terrassement', 'Terrain de sport']","[102, 116, 306, 341, 342]",oui,oui
11,19-174286,2019-11-22,2020-01-09,['6'],19N0215 - Travaux de réparation et travaux d'urgence sur le front de mer de la Métropole NCA,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06000,Nice,,"['Maçonnerie', 'Terrassement']","[195, 341]",non,non
12,19-174705,2019-11-22,2019-12-19,['6'],ACQUISITION DE VEHICULES ET PRESTATIONS ASSOCIEES,joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,"[('2019-11-18', 'HOCAR SCP NICE', (11678.33, 'EUR'), 'ACQUISITION DE VEHICULES ET PRESTATIONS ASSOCIEES')]",['Véhicules (acquisition)'],[475],non,non
13,19-174755,2019-11-22,2019-12-20,['6'],CHU DE NICE - FALAISE BIH - TRAVAUX DE SECURISATION ET DE CONFORTEMENT (SECTEURS 1-2-5),joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Voirie'],[365],non,non
14,19-174668,2019-11-22,2019-12-20,['6'],TRANSPORT ROUTIER DE PERSONNES POUR EVENEMENTS SPORTIF ET CULTUREL,joue,directive24,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,['Transport'],[347],non,non
15,19-176260,2019-11-22,2019-12-20,['6'],Numéro de la consultation : 19MUETANCHEI-TVX Traitement de Maçonneries et Réfection des Etanchéités Multi-Sites Phase PRO,fns,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,['Maçonnerie'],[195],non,non
16,19-175866,2019-11-22,2019-12-21,['6'],MAPA 2019-115 TRAITEMENTS PHYTOSANITAIRES DES ARBRES ET DES PALMIERS (3 lots),fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,non
