a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-63097,2021-05-12,2021-06-11,['1'],Marchés de travaux lots 4 et 22 - Crous Restaurant Puvis De Chavannes,joue,directive24,appeloffre,initial,SEMCODA,01000,Bourg-en-Bresse,,['Gros oeuvre'],[144],oui,non
21-63068,2021-05-12,2021-06-10,['1'],"Mission dOrdonnancement, Pilotage et Coordination pour la réhabilitation des bâtiments St Antoine et Ste Thérèse Site de la Madeleine à Bourg-en-Bresse",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
21-63016,2021-05-12,2021-06-17,['1'],Mission de maitrise d'oeuvre pour la modernisation du Technopôle Alimentec : rénovation des locaux et extension,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-64402,2021-05-12,2021-07-13,['1'],Construction de la nouvelle station d'épuration de Villereversure,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,"[""Station d'épuration (travaux)""]",[328],non,non
21-62982,2021-05-12,2021-06-02,['1'],Désignation du commissaire aux comptes pour la certification des comptes,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,"['Audit', 'Prestations de services']","[21, 274]",non,non
21-63022,2021-05-12,2021-06-02,['1'],Désignation du commissaire aux comptes pour la certification des comptes,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Prestations de services'],[274],non,non
21-64374,2021-05-12,2021-06-07,['1'],marché de service relatif à l'exploitation d'un service de transport à la demande par véhicule de faible capacité sur le sud du territoire du pays de gex,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Transport'],[347],non,non
21-64584,2021-05-12,2021-06-07,"['1', '39', '69', '73', '74']",Numéro de la consultation : 402-7-51 REQUALIFICATION DU 'S' ROUTE BELLEVUE,fns,cmp2006,appeloffre,initial,COMMUNE DE PREVESSIN MOENS,01280,PREVESSIN-MOENS,,['Voirie et réseaux divers'],[366],non,non
21-64431,2021-05-12,2021-06-21,['1'],"DSP pour la gestion, l'exploitation, l'entretien et la maintenance du camping Champ d'été à Reyssouze",dsp,dsp,appeloffre,initial,COM. COM. BRESSE & SAONE,01380,BAGE LE CHATEL,,['Prestations de services'],[274],non,non
21-64298,2021-05-12,2021-06-03,"['1', '38', '39', '73', '74', '69', '75', '64', '33']",Liste no 5204-2021-2 du 14/04/2021 : la fourniture de consommables pour fabrication et réparation 3S de l'Atelier Industriel de l'Aéronautique d'Ambérieu en Bugey.,fns,cmp2006DEFENSE,appeloffre,initial,AIA Ambérieu en Bugey,01500,Ambérieu en bugey,,['Equipements spécialisés'],[115],non,non
21-62988,2021-05-12,2021-06-14,['2'],"Prestations relatives à la location avec option d'achat de tracteurs routiers neufs pour l'exploitation de centres de transfert situés à Laon-Faubourg de Leuilly, Villeneuve Saint Germain et",joue,directive24,appeloffre,initial,Valor'Aisne,02000,LAON,,"['Equipement industriel', 'Location (matériels)', 'Informatique (assistance)']","[112, 185, 453]",non,oui
21-62764,2021-05-12,2021-05-31,['2'],Travaux pour l'extension de la station d'épuration de Laon - Lot 1 - Général - Process yc Génie civil,joue,directive25,appeloffre,initial,Cté d'Agglo du Pays de Laon,02000,Aulnois-sous-Laon,,"['Gros oeuvre', 'Réseaux divers', ""Station d'épuration (travaux)""]","[144, 306, 328]",non,non
21-64486,2021-05-12,2021-07-21,['2'],Prestations relatives au transport de déchets recyclables entre l?EcoCentre la Tuilerie à Grisolles et les centres de tri de Villeneuve-Saint-Germain et Urvillers,fns,cmp2006,attribution,initial,Valor'Aisne,02000,LAON,[],['Assainissement'],[18],non,non
21-64746,2021-05-12,2021-06-02,['2'],RENOVATION DE DEUX SALLES DE SCIENCES COLLEGE PAUL ELUARD DE GAUCHY-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
21-63183,2021-05-12,2021-06-11,['2'],Acquisition Et Remplacement De Pneumatiques Rechapes,joue,directive24,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,Saint-Quentin,,['Pneumatiques'],[271],non,non
21-62885,2021-05-12,2021-05-24,['2'],MARCHE DE MISE A NIVEAU ET MAINTENANCE D'INFRASTRUCTURES INFORMATIQUES ET FOURNITURE DE MATERIELS INFORMATIQUES,joue,directive25,appeloffre,initial,R.T.A,02430,GAUCHY,,['Informatique (maintenance serveurs et réseaux)'],[454],non,non
21-64707,2021-05-12,2021-05-31,['2'],Étude de faisabilité du Parc ludo-historique Saint-Médard à Soissons,fns,cmp2006,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Etude'],[118],non,non
21-64541,2021-05-12,2021-06-11,['3'],MISE EN OEUVRE D'UN SYSTEME DE VIDEOPROTECTION,mapa,cmp2006,appeloffre,initial,Ville de Domérat,03410,Domerat,,['Télésurveillance'],[415],non,non
21-64907,2021-05-12,2021-06-10,"['3', '42', '63', '43']",MAITRISE D'OEUVRE CREATION UNITE DE VIE PROTEGEE,fns,cmp2006,appeloffre,initial,EHPAD PIERRE MASSEBOEUF,03700,BELLERIVE SUR ALLIER,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-63093,2021-05-12,2021-06-24,['4'],Fourniture de sel de déneigement routier,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Sel de déneigement'],[320],non,non
21-64462,2021-05-12,2021-06-08,['4'],Restauration et numérisation de documents d'archives et de bibliothèques pour les Archives départementales des Alpes de Haute-Provence,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Prestations de services'],[274],non,non
21-65037,2021-05-12,2021-06-11,['5'],RD 1075 - Aménagement d'un créneau de dépassement - Murs de soutènement & Ouvrage de protection de berge,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Mur de soutènement'],[233],oui,non
21-64341,2021-05-12,2021-06-07,['5'],Réalisation d'une station d'épuration des eaux usées,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Terrassement'],[341],non,non
21-64288,2021-05-12,2021-07-18,['6'],CHU de Nice - Hôpital de Cimiez Mossa - Travaux de remplacement de chaudière et brûleur gaz,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,"['Chauffage (travaux)', 'Plomberie (travaux)']","[61, 270]",non,non
21-64698,2021-05-12,2021-06-12,['6'],Mission d'accompagnement à la clarification de la stratégie touristique opérationnelle du Parc national du Mercantour,mapa,cmp2006,attribution,initial,Parc national du Mercantour,06006,Nice,,['Etude'],[118],non,non
21-64754,2021-05-12,2021-06-01,['6'],Travaux de réfection et de consolidation de sentiers et de signalétique dans le Parc national du Mercantour - Vallées de la Vésubie - Tinée - Haut Var/Cians,fns,cmp2006,attribution,initial,Parc national du Mercantour,06006,Nice,,['Signalétique'],[333],non,non
21-62957,2021-05-12,2021-07-10,['6'],ENLEVEMENT ET TRAITEMENT DES DECHETS ET DESTRUCTION DES ARCHIVES CONFIDENTIELLES,joue,directive24,attribution,initial,CPAM Nice,06100,Nice,,"['Ordures ménagères (prestations)', 'Prestations de services']","[249, 274]",oui,oui
21-63317,2021-05-12,2021-07-10,['6'],Fourniture d'engins de type pelle sur pneus,joue,directive24,attribution,initial,SMED,06150,Cannes la Bocca,"[('2021-05-05', 'PACA VENTES', (590000, 'EUR'), ""Fourniture d'engins type pelle sur pneus de 10 à 13 tonnes"")]",['Machines-outils'],[194],non,oui
21-63120,2021-05-12,2021-07-10,['6'],recueil et fourniture de données météo pour l'exploitation des routes et des ports des alpes maritimes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Station de relevage', 'Sondage, enquête']","[327, 471]",non,non
21-64477,2021-05-12,2021-06-11,"['6', '13']",2021-027 Remplacement des banques d'enregistrement et des tapis livraison bagages du terminal 2.1 et création d'un tapis livraison bagages hors-format - Aéroport Nice Côte d'Azur,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,"[""Tous corps d'état""]",[345],non,non
21-63325,2021-05-12,2021-06-11,['6'],Nettoyage de bâtiments et de vitrerie,joue,directive24,appeloffre,initial,COMMUNE DE LA TRINITE,06340,La Trinité,,['Nettoyage de locaux'],[239],non,non
21-63364,2021-05-12,2021-06-11,['6'],Fourniture et maintenance de matériels et contenus pour projections lumineuses sur façades,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Illumination'],[170],non,oui
21-63333,2021-05-12,2021-07-09,['6'],FOURNITURE ET LIVRAISON D'ÉQUIPEMENTS DE PROTECTION INDIVIDUELLE (EPI) POUR LES AGENTS DE LA CAPL,joue,directive24,attribution,initial,C.A.P.L.,06414,Cannes Cedex,"[('2021-05-07', ""PROLIANS PROVENCE COTE D'AZUR"", (121163, 'EUR'), 'Fourniture et livraison de vêtements de travail comme équipements de protection individuelle'), ('2021-05-07', 'SARL SERICONCEPT', (38989, 'EUR'), 'Fourniture et livraison de chaussures de sécurité comme équipements de protection individuelle')]","['Chaussures ou articles chaussants', 'Equipements spécialisés', 'Habillement']","[79, 115, 150]",non,non
21-64276,2021-05-12,2021-06-14,['6'],"Acquisition et livraison de plateaux repas froids pour enfants et adultesIl s'agit de plateaux thermofilmés jetables destinés aux :- Adultes déjeunant au centre de vaccination Covid, Maison d",fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Barquettes alimentaires'],[32],non,non
21-62823,2021-05-12,2021-07-10,['6'],"Travaux d'installation, de modification et d'extension de la signalisation directionnelle et du jalonnement piétonnier",joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2021-05-07', 'Citelum', (45820, 'EUR'), ""TRAVAUX D'INSTALLATION, DE MODIFICATION ET D'EXTENSION DE LA SIGNALISATION DIRECTIONNELLE ET DU JALONNEMENT PIETONNIER"")]",['Prestations de services'],[274],non,non
21-62884,2021-05-12,2021-06-10,['7'],Acquisition d'un fourgon atelier aménagé,joue,directive24,attribution,initial,Département de l'Ardèche,07000,Privas,"[('2021-05-07', 'Trucks Solutions', (63500, 'EUR'), ""Acquisition d'un fourgon atelier aménagé"")]",['Véhicules (acquisition)'],[475],non,non
21-60184,2021-05-12,2021-06-07,['7'],operations de chaudronnerie pour ouvrages d'eau potable et d'assainissement,joue,directive25,attribution,initial,Synd. des Eaux du Bassin de l'Ardèche,07110,LARGENTIERE,"[('2021-05-10', 'AMA ITEA', (200000, 'EUR'), 'Menuiserie, huisserie, échelle et garde de corps, conception mécanique '), ('2021-05-07', 'POMPAGE RHÔNE ALPES', (800000, 'EUR'), 'Canalisations')]",['Chaudronnerie'],[58],non,non
21-63249,2021-05-12,2021-06-12,['8'],TRANSPORTS SCOLAIRES ARDENNE METROPOLE-.,joue,directive24,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,['Transport'],[347],non,non
21-62971,2021-05-12,2021-05-26,['8'],CPI Réindustrialisation de la Zone d'Activités Economique de Revin - CPI/01-2021,joue,directive24,appeloffre,initial,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,['Bâtiment'],[33],non,non
21-64691,2021-05-12,2021-06-11,['9'],fourniture et livraison d'un camion polybenne avec bras,fns,cmp2006,appeloffre,initial,COM DE COMMUNES COUSERANS PYRENEES,09190,SAINT LIZIER,,['Equipements spécialisés'],[115],non,non
21-64350,2021-05-12,2021-07-21,['10'],Remplacement des menuiseries bois et ravalement des façades du Centre médico-social de Bar-sur-Seine (10),fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2021-04-30', 'E3 DESAMIANTAGE', (32944.0, 'EUR'), None), ('2021-04-30', 'CAPRISTO', (42000.0, 'EUR'), None), ('2021-04-30', 'SPIRBAT', (59490.0, 'EUR'), None)]","['Curage', 'Maçonnerie', 'Peinture (travaux)', 'Produits travail des métaux', 'Ravalement']","[78, 195, 264, 281, 299]",non,non
21-62723,2021-05-12,2021-07-11,"['10', '8', '51', '52', '77']",EXTENSION DU DISPOSITIF DE VIDEOPROTECTION URBAINE,joue,directive24,attribution,initial,Ville de Romilly-sur-Seine,10105,ROMILLY SUR SEINE CEDEX,"[('2021-05-10', 'GSCOM Maintenance', (1191144.76, 'EUR'), 'EXTENSION DU DISPOSITIF DE VIDEOPROTECTION URBAINE')]","['Equipements spécialisés', 'Surveillance']","[115, 331]",non,non
21-64386,2021-05-12,2021-06-11,['10'],Fourniture et livraison de repas froid pour la restauration scolaire-.,fns,cmp2006,appeloffre,initial,SI A VOCATION SCOLAIRE ST LEGER PRES,10800,SAINT LEGER PRES TROYES,,['Prestations de services'],[274],non,non
21-64267,2021-05-12,2021-08-11,['11'],Renouvellement annuel dune partie du parc dautolaveuses,fns,cmp2006,attribution,initial,COMMUNE DE CARCASSONNE,11835,Carcassonne cedex 9,,['Equipements spécialisés'],[115],non,non
21-64522,2021-05-12,2021-08-10,['11'],Travaux de couvertures en accès difficile - Travaux sur corde,fns,cmp2006,attribution,initial,COMMUNE DE CARCASSONNE,11835,Carcassonne cedex 9,,['Couverture'],[74],non,non
21-64859,2021-05-12,2021-06-08,['11'],Réalisation et livraison de reportages photographiques professionnels pour le Département de l'Aude,fns,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,"['Prestations de services', 'Publicité, Communication']","[274, 285]",non,non
21-62777,2021-05-12,2021-06-14,"['12', '31', '81', '34']","élaboration, fourniture et livraison de repas en liaison froide aux restaurants scolaires de la Ville de Luc-la-Primaube",joue,directive24,appeloffre,initial,COMMUNE DE LUC LA PRIMAUBE,12450,LUC-LA-PRIMAUBE,,"['Repas, traiteur']",[304],non,non
21-62832,2021-05-12,2021-06-14,"['12', '81', '31', '34']",services d'assurances pour la commune de luc-la-primaube,joue,directive24,appeloffre,initial,COMMUNE DE LUC LA PRIMAUBE,12450,LUC-LA-PRIMAUBE,,['Assurance'],[20],non,non
21-62740,2021-05-12,2021-06-14,['13'],"La présente consultation a pour objet l'acquisition d'un progiciel de gestion financière, pour le compte de l'institut Paoli Calmettes.",joue,directive24,appeloffre,initial,UNICANCER ACHATS,13009,MARSEILLE,,"['Logiciel', 'Progiciel', 'Informatique (maintenance serveurs et réseaux)']","[186, 283, 454]",non,non
21-64876,2021-05-12,2021-06-16,['13'],MARCHE D'ASSISTANCE DANS LE CADRE DE L'ELABORATION DU PROJET D'ETABLISSEMENT 2022-2026,fns,cmp2006,appeloffre,initial,UNICANCER ACHATS,13009,MARSEILLE,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-64655,2021-05-12,2021-06-04,['13'],"Prestations de services de communication : conseil technique , artistique et stratégique , création graphique et supports associés",fns,cmp2006,appeloffre,initial,Ville de Marseille,13015,Marseille,,"['Publicité, Communication']",[285],non,non
