a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-30609,2021-03-10,2021-04-09,"['1', '69', '75']","La fourniture, la mise en oeuvre et les services d'exploitation associés à l'évolution du Cloud privé d'hébergement.",joue,directive24,appeloffre,initial,ACG-SYNERGIES,01000,Bourg-en-Bresse,,"['Informatique (matériel)', 'Informatique (prestations de services)']","[162, 163]",non,non
21-30753,2021-03-10,2021-04-09,['1'],Fourniture et livraison de gravillons destinés à la réalisation des enduits superficiels pour le Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Minéraux divers'],[228],non,non
21-30569,2021-03-10,2021-03-20,['1'],Extension et de réaménagement d'un complexe sportif - sous les vignes,joue,directive24,attribution,initial,MAIRIE,01630,Saint-genis-pouilly,,['Bâtiment'],[33],non,non
21-30697,2021-03-10,2021-05-09,"['1', '69']",Entretien des équipements sportifs de la commune de Meximieux,joue,directive24,attribution,initial,Mairie de Meximieux,01800,Meximieux,"[('2021-02-18', 'SARL ULTRANET', (292460, 'EUR'), None)]",['Nettoyage de locaux'],[239],non,non
21-31787,2021-03-10,2021-03-31,['2'],"Travaux de Réfection de la couche de roulement des ouvrages à platelage métallique D0068, D0351 et D0350 par revêtement résine-granulats-.",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Ouvrage d'infrastructure""]",[253],non,oui
21-31767,2021-03-10,2021-04-12,['2'],"Assistance technique, fourniture et livraison de repas pour la restauration scolaire de la ville de Soissons (02200)",fns,cmp2006,appeloffre,annulation,Mairie de Soissons,02200,SOISSONS,,['Prestations de services'],[274],non,non
21-31790,2021-03-10,2021-05-10,['3'],Ecole des Clématites - Réhabilitation thermique,fns,cmp2006,appeloffre,annulation,Ville de Moulins,03016,Moulins cedex,,['Isolation'],[169],non,non
21-30931,2021-03-10,2021-04-12,['3'],"Fourniture, pose et maintenance des matériels pour un cinéma 5d-Projection 3d sièges dynamiques au parc Paléopolis à Gannat 03",joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,"['Matériel électronique', 'Matériel photographique et cinématographique']","[204, 214]",non,non
21-31755,2021-03-10,2021-03-30,['3'],RENOVATION ENERGETIQUE ESPACE CULTUREL LA PLEIADE,fns,cmp2006,appeloffre,initial,COMMUNE DE COMMENTRY,03600,COMMENTRY,,"['Chauffage (travaux)', 'Electricité (travaux)', 'Etanchéité', 'Menuiserie', 'Peinture (travaux)']","[61, 105, 117, 222, 264]",oui,oui
21-30900,2021-03-10,2021-04-09,['4'],CONCOURS RESTREINT SUR ESQUISSE + En vue de l'attribution d'un marché public de maîtrise d'oeuvre pour la construction du Centre d'Incendie et de Secours de Sisteron,joue,directive24,appeloffre,initial,Ville de Sisteron,04200,Sisteron,,"[""Maîtrise d'oeuvre"", ""Ouvrage d'infrastructure""]","[197, 253]",non,non
21-31852,2021-03-10,2021-04-15,['4'],Maîtrise d'oeuvre pour la construction d'une maison de santé pluri professionnelle,mapa,cmp2006,appeloffre,initial,CCPFML,04230,SAINT-ETIENNE-LES-ORGUES,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-30686,2021-03-10,2021-04-08,['6'],Reconnaissance patrimoniale des réseaux (actuels et futurs) d'adduction d'eau potable et d'eaux usées enterrés exploités par la Régie Eau d'Azur : Prestations de détection et de gé,joue,directive25,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Réseaux divers', 'Ingénierie']","[306, 455]",non,non
21-31280,2021-03-10,2021-05-09,['6'],Renouvellement de la conduite refoulement bas service > haut service sur la commune de péone,fns,cmp2006,attribution,initial,REGIE DES EAUX ALPES AZUR MERCANTOUR,06204,Nice cedex 3,"[('2021-02-26', 'AGENCE COZZI - COLAS FRANCE', (212968.6, 'EUR'), None)]","['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
21-31746,2021-03-10,2021-05-10,['6'],20C0028- MISE A L'ABRI DES PERSONNES EN SITUATION DE PRECARITE,fns,cmp2006,attribution,initial,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,"[('2021-02-24', 'VILLA ST EXUPERY', (357551, 'EUR'), None)]","['Prestations de services', 'Prestation hotelière']","[274, 466]",non,non
21-30326,2021-03-10,2021-04-13,['6'],viandes fraîches labellisees,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Denrées alimentaires'],[88],non,oui
