a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-91081,2021-07-01,2021-08-06,['69'],Marchés de travaux - Réhabilitation façades Delessert - LYON,fns,cmp2006,appeloffre,initial,SEMCODA,01000,BOURG EN BRESSE,,"['Bâtiment', 'Etanchéité', 'Menuiserie', 'Ravalement']","[33, 117, 222, 299]",non,non
21-88864,2021-07-01,2021-08-30,['1'],Fourniture et livraison de gravillons destinés à la réalisation des enduits superficiels pour le Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2021-06-14', 'CARRIERES DU BASSIN RHONALPIN', (376376, 'EUR'), None), ('2021-06-10', 'TRMC', (365540, 'EUR'), None), ('2021-06-14', 'CARRIERES DU BASSIN RHONALPIN', (306904, 'EUR'), None), ('2021-06-10', 'TRMC', (253756, 'EUR'), None), ('2021-06-10', 'TRMC', (333340, 'EUR'), None), ('2021-06-24', 'CARRIERE DE RIVOLET', (580305.6, 'EUR'), None)]",['Minéraux divers'],[228],non,oui
21-89190,2021-07-01,2021-08-30,['1'],"Fourniture et livraison de signalisation verticale de gamme police, temporaire et de dispositifs en plastique souple pour les routes départementales et les autres services du Département de l'Ain",joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2021-06-24', 'SIGNAUX GIROD', (804851.6, 'EUR'), None), ('2021-06-24', 'SODILOR', (318649.8, 'EUR'), None)]",['Panneaux'],[261],non,oui
21-89385,2021-07-01,2021-07-30,['1'],Gestion et animation d'accueil de loisirs sans hébergements (ALSH) de Villereversure et Bohas-Meyriat-Rignat,joue,directive24,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Prestations de services'],[274],non,non
21-87242,2021-07-01,2021-08-29,['1'],fourniture et livraison de repas en liaison froide pour le restaurant scolaire de la commune de frans,joue,directive24,attribution,initial,MAIRIE DE FRANS,01480,Frans,"[('2021-06-29', 'SAS Restauration Pour Collectivités (RPC)', (320000, 'EUR'), 'Fourniture et livraison de repas en liaison froide pour le restaurant scolaire de la commune de Frans')]",['Restauration collective'],[66],non,non
21-90804,2021-07-01,2021-08-03,['2'],"Réfection de l'étanchéité des toitures terrasses du service informatique, de la direction qualité et des services financiers du centre hospitalier de Soissons",mapa,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Etanchéité'],[117],non,non
21-91088,2021-07-01,2021-08-09,['2'],Réhabilitation des réseaux d'assainissement et AEP - Impasse du Rieu à Tergnier,mapa,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,"['Alimentation en eau potable', 'Assainissement', 'Voirie et réseaux divers']","[6, 18, 366]",non,non
21-85443,2021-07-01,2021-09-01,['2'],fournitures 2021-2022 du magasin général.,fns,cmp2006,attribution,initial,E.P.S.M.D. de l'Aisne,02320,prémontré,"[('2021-06-25', ""POINT P / DOCKS DE L'OISE"", (6444.48, 'EUR'), None), ('2021-06-25', 'D.M.B.P (DISPANO)', (16722.19, 'EUR'), None), ('2021-06-25', 'COULEURS DE TOLLENS', (4941.86, 'EUR'), None), ('2021-06-25', 'SONEPAR CONNECT', (9009, 'EUR'), None), ('2021-06-25', 'SAS FOUSSIERZAC du Monne 21 rue du ChateletCs 2000872700 ALLONNES CEDEX', (4903.32, 'EUR'), None), ('2021-06-25', 'CEDEO', (7229.27, 'EUR'), None), ('2021-06-25', ""COMPTOIR GENERAL D'ELECTRICITE"", (1992.3, 'EUR'), None), ('2021-06-25', 'REXEL', (1069.18, 'EUR'), None), ('2021-06-25', 'SAS LEBLANC', (8876.2, 'EUR'), None), ('2021-06-25', 'TRENOIS DECAMPS', (1921.28, 'EUR'), None), ('2021-06-25', 'SAS SIDER', (4287.01, 'EUR'), None)]","['Bois', 'Chauffage (matériel)', 'Maçonnerie', 'Matériaux de construction', 'Matériel électrique', 'Menuiserie', 'Peinture (fourniture)', 'Plastique', 'Quincaillerie (articles)', 'Matériel robinetterie', 'Sanitaire']","[38, 60, 195, 198, 203, 222, 263, 268, 291, 311, 319]",non,non
21-85426,2021-07-01,2021-09-01,['2'],fourniture de combustible biomasse pour la saison de chauffe 2021-2022,fns,cmp2006,attribution,initial,E.P.S.M.D. de l'Aisne,02320,prémontré,"[('2021-06-25', 'INOE Bois Energie', (56.5, 'EUR'), None)]","['Bois', 'Combustible']","[38, 438]",non,non
21-89299,2021-07-01,2021-09-06,['2'],Concession de service public pour la fourniture et l'exploitation de télévisions du Centre Hospitalier de Saint-Quentin,joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"['Prestations de services', 'Télévision']","[274, 340]",non,non
