a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-169545,2019-11-08,2019-12-06,['69'],Numéro de la consultation : 2019-AMO-0014 Construction d'une maison pour tous à Charly (69),fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,['Bâtiment'],[33],non,non
19-167858,2019-11-08,2019-12-06,['1'],Construction d'un centre équestre à Izernore (01),joue,directive24,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre"", 'Prestations de services']","[197, 274]",non,non
19-168968,2019-11-08,2019-12-13,['1'],MAITRISE D'OeUVRE POUR LES TRAVAUX DE MISE EN SEPARATIF ET DE RACCORDEMENT DE BRESSOLLES AU SYSTEME D'ASSAINISSEMENT DE LA STEP DES ILES A NIEVROZ,fns,cmp2006,appeloffre,initial,Communauté Communes de la Côtière,01120,Montluel,,"['Assainissement', 'Canalisations', ""Maîtrise d'oeuvre"", ""Station d'épuration (travaux)""]","[18, 48, 197, 328]",non,non
19-169567,2019-11-08,2019-11-30,['1'],"La présente consultation concerne : Services de Télécommunications de la Ville de Saint Genis Pouilly regroupant les services de téléphonie fixe, de téléphonie mobile et d'accès internet.",fns,cmp2006,appeloffre,initial,MAIRIE,01630,Saint-genis-pouilly,,['Télécommunications'],[338],non,non
19-169572,2019-11-08,2019-12-03,['1'],Le présent marché vise à équiper en mobilier le nouveau centre aquatique municipal de la Ville.L'opération est une construction neuve d'environ 6 200 mètres carrés de plancher.Le détail de,fns,cmp2006,appeloffre,initial,MAIRIE,01630,Saint-genis-pouilly,,['Mobilier'],[230],non,non
19-168900,2019-11-08,2019-11-22,"['2', '60', '59', '62']",Création de 9 chambres sur bâtiment existant et rénovation de 14 chambres à la Communauté d'EMMAUS,fns,cmp2006,appeloffre,annulation,Communauté EMMAUS de Saint Quentin,02100,Saint quentin,,"['Chauffage (travaux)', 'Gros oeuvre', 'Peinture (travaux)', 'Amiante (désamiantage)']","[61, 144, 264, 479]",non,non
19-167423,2019-11-08,2019-12-09,['2'],"MAISON DU PARC D'ISLE : AMÉNAGEMENT DE L'ACCUEIL, DE LA BOUTIQUE, DU PARCOURS D'EXPOSITION PERMANENTE ET DE LA SALLE",joue,directive24,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,"['Audiovisuel', 'Mobilier']","[22, 230]",non,non
19-169061,2019-11-08,2019-12-16,['2'],Marché 2019 USESA 31Marché de maîtrise d'oeuvre exécution relatif à l'interconnexion entre Château Thierry et Villers-Cotterêts sous charte qualité,mapa,cmp2006,appeloffre,initial,USESA,02400,CHATEAU THIERRY,,"['Alimentation en eau potable', ""Maîtrise d'oeuvre""]","[6, 197]",non,non
19-169331,2019-11-08,2019-12-13,['2'],Travaux de canalisation et reprise de branchement sur le territoire de l'USESAProgramme 2020 / partie 1 sous charte qualité des réseaux d'eau potable,fns,cmp2006,appeloffre,initial,USESA,02400,CHATEAU THIERRY,,"['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
19-169500,2019-11-08,2019-12-03,['3'],Travaux de Voirie. Elle a pour objet la réalisation de travaux d'aménagement de la rue des Trois Ormeaux à BROUT VERNET,fns,cmp2006,appeloffre,initial,COMMUNE DE BROUT VERNET,03110,BROUT-VERNET,,"['Espaces verts', 'Panneaux', 'Réseaux divers', 'Signalisation', 'Voirie']","[116, 261, 306, 322, 365]",non,non
