,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-6186,2021-01-14,2021-02-12,['69'],2021-AMO-0001 Marché de Maîtrise d'oeuvre - REHABILITATION FACADES RESIDENCE DELESSERT - Lyon 7ème,fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,['Ingénierie'],[455],non,non
1,21-6166,2021-01-14,2021-02-05,['1'],accord-cadre relatif à la fourniture et livraison de repas en liaison froide.,fns,cmp2006,appeloffre,initial,Commune d'Echenevex,01170,Echenevex,,"['Repas, traiteur']",[304],non,non
2,21-4543,2021-01-14,2021-02-12,"['1', '69']",Restructuration de l'espace aquatique de la Plaine Tonique : renouvellement de la toiture découvrable motorisée suite à appel d'offres infructueux,joue,directive24,appeloffre,initial,Cap 3B Aménagement,01340,Montrevel en Bresse,,"['Charpente', 'Couverture', 'Etanchéité', 'Isolation', 'Ouvrage métallique']","[57, 74, 117, 169, 254]",oui,non
3,21-3500,2021-01-14,2021-02-19,"['1', '69']",exploitation des decheteries du pardy et des bruyeres,joue,directive24,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01600,Trévoux,,['Déchetterie (exploitation)'],[405],non,oui
4,21-6198,2021-01-14,2021-02-03,['2'],Réalisation d'une mission de prévention des impayés d'énergie dans le cadre du FSL.-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,non
5,21-3493,2021-01-14,2021-02-05,['2'],Prestations de service consistant en l'organisation des fêtes médiévales de la ville de LAON les 5 et 6 juin 2021.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Prestations de services', 'Evénementiel', 'Spectacle']","[274, 445, 472]",non,non
6,21-5961,2021-01-14,2021-02-05,['2'],Accord-cadre à bons de commande portant sur la collecte et le traitement des déchets d'activité du CTM pour l'année 2021.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Collecte sélective', 'Déchets non ménagers (prestations)']","[82, 404]",non,non
7,21-6196,2021-01-14,2021-02-05,['2'],Fourniture et livraison d'objets publicitaires à l'effigie du Département de l'Aisne-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Edition'],[104],non,non
8,21-5936,2021-01-14,2021-02-15,['2'],TRAVAUX DINTERCONNEXION DES RESEAUX DALIMENTATION EN EAU POTABLE DES COMMUNES DE MESNIL-SAINT-LAURENT ET HOMBLIERES,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Voirie et réseaux divers'],[366],non,non
9,21-6114,2021-01-14,2021-02-18,['2'],TRAVAUX DE SECURISATION DES DISPOSITIFS D'ACCES AUX POSTES DE RELEVAGE SITUES SUR LES SYSTEMES D'ASSAINISSEMENT DE DURY ET SERAUCOURT-LE-GRAND,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Voirie et réseaux divers'],[366],non,non
10,21-6022,2021-01-14,2021-02-16,['2'],TRAVAUX DE MISE EN PLACE D'UNE STATION DE MESURE EN CONTINU DE LA QUALITE DE LA SOMME EN AVAL DU REJET DU RESEAU EAUX PLUVIALES DE LA GARE DE ST-QUENTIN,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Voirie et réseaux divers'],[366],non,non
11,21-5552,2021-01-14,2021-02-12,['2'],travaux réaménagement de l'hôtel entreprises 'les linières' de chauny (02),mapa,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,Chauny,,"['Chauffage (travaux)', 'Electricité (travaux)', 'Gros oeuvre']","[61, 105, 144]",non,non
12,21-5722,2021-01-14,2021-02-05,"['2', '60', '51']",les prestations concernent la révision du plan local d'urbanisme intercommunal (plui) et la réalisation d'un règlement local de publicité intercommunal (rlpi) sur la totalité du territoire de la ccrv,fns,cmp2006,appeloffre,initial,Cté de Communes de Villers Cotterêts,02603,Villers -Cotterêts,,"['Assistance technique', 'Etude']","[19, 118]",non,non
