,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-154836,2020-12-20,2021-02-18,['1'],"Fourniture de mobilier, équipement pédagogique et autres pour les bâtiments du Département de l'Ain",joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2020-12-08', 'MOBIDECOR', (600000, 'EUR'), 'Mobilier de salles de classe'), ('2020-12-08', 'LAFA COLLECTIVITES - SASU', (150000, 'EUR'), 'Mobilier de salles de restauration'), ('2020-12-08', 'LAFA COLLECTIVITES - SASU', (22000, 'EUR'), 'Mobilier de salle polyvalente'), ('2020-12-08', 'DENIS PAPIN COLLECTIVITES', (150000, 'EUR'), 'Mobilier et équipement de CDI'), ('2020-12-08', 'MANUTAN COLLECTIVITES SAS', (150000, 'EUR'), 'Tableaux'), ('2020-12-08', 'AIN BUREAU CLASS', (130000, 'EUR'), 'Rangements'), ('2020-12-08', 'JEULIN SAS', (200000, 'EUR'), 'Equipement pour les SVT, physique, chimie'), ('2020-12-08', 'AIN BUREAU CLASS', (400000, 'EUR'), ""Mobilier d'accueil, de réunion et de bureau"")]",['Mobilier'],[230],non,non
1,20-155367,2020-12-20,2021-03-16,['1'],Assistance à maîtrise d'ouvrage pour la réalisation du prolongement du tramway no15 des Nations (Genève - SUISSE) sur la commune de Ferney-Voltaire (FRANCE),joue,directive24,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,GEX,"[('2020-12-08', 'TERRITOIRE 38', (799980, 'EUR'), ""Assistance à maître d'ouvrage pour la réalisation du prolongement du tramway no15 des Nations (Genève/Suisse) sur la commune de Ferney-Voltaire (France)"")]","['Prestations de services', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[274, 433, 455]",non,non
2,20-155204,2020-12-20,2021-01-25,['1'],délégation du service public de l'assainissement collectif de la commune de gorrevod (collecte et transport uniquement) (rectificatif),joue,autre,rectificatif,rectificatif,Mairie de Gorrevod,01190,Gorrevod,,['Assainissement'],[18],non,non
3,20-155074,2020-12-20,2021-01-30,['1'],"Construction d'une station d'épuration, d'un bassin de stockage/restitution et des réseaux associésTravaux de réseaux d'assainissement (canalisations + poste de refoulement)",joue,directive24,appeloffre,initial,SIVU DE PONT DE VAUX,01190,PONT DE VAUX,,"['Canalisations', 'Station de pompage', 'Station de refoulement']","[48, 326, 334]",non,non
4,20-154820,2020-12-20,2021-01-18,['1'],Services d'impression,joue,directive24,appeloffre,initial,PARC DES OISEAUX DE VILLARS LES DOMBES,01330,Villars-Les-Dombes,,['Impression'],[160],non,non
5,20-155270,2020-12-20,2021-02-26,['2'],Mise à disposition de bennes en centres de transfert et transport de déchets ménagers et assimilés,joue,directive24,attribution,initial,Valor'Aisne,02000,LAON,"[('2020-12-14', 'SUEZ RV NORD EST', (3373211.5, 'EUR'), 'Lot unique')]",['Assainissement'],[18],non,non
6,20-155258,2020-12-20,2021-02-26,['2'],Acquisition de bennes à fond mouvant,joue,directive24,attribution,initial,Valor'Aisne,02000,LAON,"[('2020-12-15', 'LEGRAS INDUSTRIES', (635000.0, 'EUR'), 'Lot unique')]",['Transport'],[347],non,non
7,20-155707,2020-12-20,2021-01-22,['2'],Défibrillateurs-.,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES CHAMPAGNE PICARDE,02820,SAINT-ERME-OUTRE-ET-RAMECOURT,,['Matériel électrique'],[203],non,non
8,20-155374,2020-12-20,2021-02-05,['6'],Marché de maîtrise d'oeuvre de niveau esquisse pour la construction d'un groupe scolaire à Roquebrune Cap Martin,joue,directive24,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
9,20-154970,2020-12-20,2021-01-25,['6'],Accord Cadre relatif aux prestations d'AMO en vue du réaménagement de la Cité Marchande et de la réalisation d'une galerie souterraine piétonne reliant le parking de la gare au quartier des,joue,directive24,appeloffre,initial,Commune de Beausoleil,06240,Beausoleil,,"['Etude', 'Prestations de services']","[118, 274]",non,non
