,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-80810,2020-06-26,2020-08-07,['1'],Fourniture et livraison de sel de déneigement pour le Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Sel de déneigement'],[320],non,non
1,20-82369,2020-06-26,2020-07-03,['1'],Diagnostic et étude d'opportunité pour des actions de mise en réseau des acteurs touristiques de la région lémanique franco-suisse,fns,cmp2006,appeloffre,rectificatif,Département de l'Ain,01003,Bourg en bresse cedex,,['Etude'],[118],non,non
2,20-82040,2020-06-26,2020-08-20,"['1', '71', '69']",Travaux d'extension de réseaux d'assainissement,fns,cmp2006,appeloffre,initial,CC Val de Saône Centre,01090,MONTCEAUX,,"['Assainissement', 'Canalisations', 'Réseaux divers']","[18, 48, 306]",non,non
3,20-82124,2020-06-26,2020-07-16,"['1', '69']",Achat de luminaires à led,mapa,cmp2006,appeloffre,initial,Régie Services Energie,01330,Ambérieux en Dombes,,['Eclairage public'],[102],non,non
4,20-82258,2020-06-26,2020-07-16,"['1', '69']",achat de matériel d'éclairage public,mapa,cmp2006,appeloffre,initial,Régie Services Energie,01330,Ambérieux-en-Dombes,,['Eclairage public'],[102],non,non
5,20-81983,2020-06-26,2020-07-20,['2'],TRAVAUX DE COUVERTURE-.,fns,cmp2006,appeloffre,initial,MAIRIE DE CHAUNY,02302,Chauny cedex,,"['Couverture', 'Etanchéité', 'Isolation', ""Tous corps d'état""]","[74, 117, 169, 345]",non,non
6,20-82043,2020-06-26,2020-07-30,['2'],CONSTRUCTION D'UN ACCUEIL JEUNES ENFANTS-.,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES CHAMPAGNE PICARDE,02820,SAINT-ERME-OUTRE-ET-RAMECOURT,,"[""Tous corps d'état""]",[345],non,non
7,20-80696,2020-06-26,2020-08-01,['3'],"Marché pour le broyage, la valorisation des déchets verts produits par le SICTOM SUD ALLIER dans ses 15 déchetteries et la fourniture de compost",joue,directive24,appeloffre,initial,SICTOM Sud Allier,03500,Bayet,,"['Abris', 'Déchets non ménagers (prestations)']","[1, 404]",non,non
8,20-80725,2020-06-26,2020-08-01,['3'],Appel d'offres ouvert pour le traitement des déchets de bois et plâtre provenant des déchetteries du SICTOM SUD ALLIER - 3 LOTS,joue,directive24,appeloffre,initial,SICTOM Sud Allier,03500,Bayet,,"['Abris', 'Déchets non ménagers (prestations)']","[1, 404]",non,non
9,20-80856,2020-06-26,2020-08-01,['3'],ASSURANCES DES RISQUES STATUTAIRES DU PERSONNEL DU SICTOM SUD ALLIER (PERSONNEL CNRACL ET IRCANTEC),joue,directive24,appeloffre,initial,SICTOM Sud Allier,03500,Bayet,,"['Assurance', 'Prestations de services']","[20, 274]",non,non
