,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-37798,2020-03-13,2020-04-16,"['1', '69', '71']",Marché de maîtrise d'oeuvre pour la rénovation du gymnase de Mézériat,fns,cmp2006,appeloffre,initial,CC DE LA VEYLE,01290,PONT-DE-VEYLE,,"[""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)""]","[197, 234]",non,non
1,20-38501,2020-03-13,2020-04-27,['2'],Déploiement d'une solution d'arrosage intelligent sur la Ville de Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
2,20-38669,2020-03-13,2020-04-30,['2'],Progiciel full web de gestion des abonnés et de facturation du service eau et assainissement,fns,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,['Logiciel'],[186],non,non
3,20-38412,2020-03-13,2020-05-04,"['2', '80']",TRAVAUX DE REMPLACEMENT ET/OU RENFORCEMENT DES DALLES HAUTES DES GALERIES TECHNIQUES DU CENTRE HOSPITALIER DE PERONNE,fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"['Gros oeuvre', 'Terrassement']","[144, 341]",non,non
4,20-39011,2020-03-13,2020-04-06,['2'],Prestations d'entretien d'espaces verts-.,fns,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,['Espaces verts'],[116],non,non
5,20-38317,2020-03-13,2020-04-14,['3'],etude de repositionnement commercial et marketing du grand marché de vichy,mapa,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,['Etude'],[118],non,non
6,20-38417,2020-03-13,2020-04-14,['3'],installation d'une production d'eau chaude sanitaire solaire à la piscine de saint-germain des fossés,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cedex,,['Sanitaire'],[319],non,oui
7,20-38480,2020-03-13,2020-04-03,['3'],"Marché de travaux sur les déchèteries de COULANDON, LURCY LEVIS ET NEUILLY LE REALFourniture et pose de conteneurs et auvents pour les déchèteries de COULANDON, LURCY LEVIS ET NEUILLY LE REAL",fns,cmp2006,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Abris', 'Bâtiments modulaires', 'Bâtiment']","[1, 27, 33]",non,non
8,20-38962,2020-03-13,2020-04-24,['4'],Acquisition de véhicules neufs de type utilitaire avec reprise anciens véhicules,fns,cmp2006,appeloffre,initial,Ville de Sainte Tulle,04220,Sainte-Tulle,,"['Véhicules', 'Véhicules (acquisition)']","[359, 475]",non,non
9,20-38513,2020-03-13,2020-04-02,"['5', '4', '83']",Vaccins anti-grippe Campagne 2020,mapa,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Produits pharmaceutiques'],[280],non,non
