,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-180682,2019-12-03,2020-01-13,['1'],fourniture et mise en oeuvre d'un tamiseur rotatif pour la station d'épuration de val revermont,mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,Bourg en Bresse,,['Assainissement'],[18],non,non
1,19-181060,2019-12-03,2020-01-06,['69'],Numéro de la consultation : 2019-AMO-0016 Construction d'une salle polyvalente de sport à Dardilly pour le CFA BTP Philibert de l'Orme (69),fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
2,19-181025,2019-12-03,2020-01-13,['1'],Travaux de toiture de l'immobilier d'entreprise 'Bâches Fèvre' à Attignat (01340),fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Charpente'],[57],non,non
3,19-180504,2019-12-03,2019-12-23,['1'],"Travaux d'aménagement de 2 x 3 logements, dans 2 bâtiments distincts appartenant à la commune de Gex, 12 lots",fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,"['Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Gros oeuvre', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Voirie et réseaux divers']","[53, 57, 61, 63, 74, 87, 105, 144, 169, 222, 264, 269, 270, 308, 309, 366]",non,non
4,19-180814,2019-12-03,2020-02-03,['6'],"19V0803 - Diffusion d'encarts publicitaires dans Nice Matin, Var Matin et leurs suppléments",fns,cmp2006,attribution,initial,COMMUNE DE NICE,06000,Nice,,"['Publicité, Communication']",[285],non,non
5,19-180641,2019-12-03,2020-02-03,['6'],"19N0426 - DIFFUSION D'ENCARTS PUBLICITAIRES DANS NICE MATIN, VAR MATIN ET LEURS SUPPLEMENTS",fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06000,Nice,,"['Publicité, Communication']",[285],non,non
6,19-180465,2019-12-03,2019-12-20,['6'],Prestations d'assistance et de conseil au recrutement pour les besoins de la collectivité (rectificatif),fns,cmp2006,appeloffre,rectificatif,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Assistance technique'],[19],non,non
7,19-175626,2019-12-03,2019-12-31,"['8', '51']",marché de prestations intellectuelles - missions d'élaboration du plan local d'urbanisme intercommunal de la communauté de communes ardennes thiérache,joue,directive24,attribution,initial,COMMUNAUTE DE COM ARDENNES THIERACHE,08260,Maubert Fonatine,,"['Etude', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[118, 433, 455]",non,non
8,19-180807,2019-12-03,2020-01-06,['8'],Travaux de remplacement complet des plenums de soufflage et de réfection des gaines aérauliques de la piscine de Fumay (08170),mapa,cmp2006,appeloffre,initial,COM COMMUNES ARDENNE RIVES de MEUSE,08600,GIVET,,['Chauffage (travaux)'],[61],non,non
9,19-178270,2019-12-03,2020-01-06,['10'],"Dératisation, démoustication et désinsectisation sur le territoire de troyes champagne métropole",fns,cmp2006,appeloffre,initial,Troyes Champagne Métropole,10000,Troyes,,"['Dératisation, désinsectisation']",[89],non,non
10,19-180915,2019-12-03,2020-01-15,['10'],Cosec des Vassaules - Rénovation de l'étanchéité-.,mapa,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Etanchéité'],[117],non,non
11,19-180610,2019-12-03,2020-01-06,['11'],mission de maitrise d'oeuvre avec remise d'intention architecturale pour la construction d'un ensemble sportif - site marcel faure - 1ère phase : candidature,fns,cmp2006,appeloffre,initial,Ville de Coursan,11110,Coursan,,"[""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)""]","[197, 234]",non,non
12,19-180687,2019-12-03,2020-01-02,['13'],"CONTRÔLES EXTÉRIEURS des travaux de rehaussement de la digue des Marguilliers et d'Aramon et des déversoirs de Boulbon, de Comps.Lot1_Missions géotechnique et Génie civilLot2_ Mission topograph",mapa,cmp2006,attribution,initial,SYMADREM (syndicat aménagement digues),13200,Arles,,"['Génie civil', 'Prestations de services', 'Topographie']","[141, 274, 344]",non,non
13,19-180573,2019-12-03,2020-01-02,"['13', '30']","Travaux de renforcement de la digue du Grand Rhône à Salin de Giraud en rive droite, et Port Saint Louis du Rhône en rive gauche. ÉLABORATION DES DOSSIERS RÉGLEMENTAIRES",mapa,cmp2006,appeloffre,initial,SYMADREM (syndicat aménagement digues),13200,Arles,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
14,19-181022,2019-12-03,2020-01-08,['13'],Fourniture et livraison de produits et petits matériels d'entretien et d'hygiène pour l'ensemble des services de la Mairie des 4e et 5e arrondissements,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"[""Produits d'entretien""]",[278],non,oui
15,19-179026,2019-12-03,2020-01-31,['13'],appel à projet en vue de l'exploitation des locaux de l'espace de restauration situé dans le pavillon est du château borely (c.o.t.),divers,autre,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Repas, traiteur']",[304],non,non
16,19-180557,2019-12-03,2020-02-02,['13'],Prestations d'analyses de contaminants chimiques dans les coquillages pour le Laboratoire Départemental d'Analyses des Bouches-du-Rhône,fns,cmp2006,attribution,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille,"[('2019-11-07', ""Laboratoire de l'Environnement et de l'Alimentation de la Vendée"", (90000, 'EUR'), None)]",['Sanitaire'],[319],non,non
17,19-180908,2019-12-03,2020-01-16,['13'],Réalisation de 4 pontons de pêche sur le domaine départemental de l'Etang des Aulnes.,fns,cmp2006,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,,['Travaux sous-marins'],[351],non,oui
18,19-180749,2019-12-03,2020-02-03,"['13', '4', '5', '6', '83', '84']",Travaux pour la réalisation des aménagements de la deuxième tranche de la voie douce de La Ciotat - LOT 6 : Sécurisation des falaises,fns,cmp2006,appeloffre,initial,Commune de La Ciotat,13600,La ciotat,,['Falaise'],[125],non,non
19,19-180733,2019-12-03,2020-01-15,['13'],2019/42 : Réaménagement du complexe sportif Jean Monnet et des abords,fns,cmp2006,appeloffre,initial,Commune de Rognac,13655,ROGNAC,,"['Electricité (travaux)', 'Espaces verts', 'Gros oeuvre', 'Peinture (travaux)', 'Terrain de sport']","[105, 116, 144, 264, 342]",non,non
20,19-180484,2019-12-03,2020-03-01,['13'],Numéro de la consultation : 2019-MLP-0002 Marché de prestations de services sociaux,fns,cmp2006,attribution,initial,COMMUNE DE LANCON PROVENCE,13680,Lançon-Provence,"[('2019-08-09', 'IE 13', (210000, 'EUR'), None)]",['Prestations de services'],[274],non,non
21,19-180597,2019-12-03,2020-01-07,['13'],Numéro de la consultation : 2019-S-0045 COMMUNE DE MARTIGUES / CCAS - PRESTATIONS D'ANALYSES MICROBIOLOGIQUES DES DENREES ALIMENTAIRES ET CONTROLES DIVERS DANS LE DOMAINE DE LA SECURITE ALIMENTAI,fns,cmp2006,appeloffre,initial,COMMUNE DE MARTIGUES,13692,Martigues cedex,,"['Analyses médicales, biologiques', 'Denrées alimentaires']","[8, 88]",non,non
22,19-180740,2019-12-03,2020-01-02,['13'],Travaux de grosses réparations et d'aménagement sur les voies de la commune de Cabriès,fns,cmp2006,appeloffre,initial,Ville de Cabries,13828,Cabriès,,['Voirie'],[365],non,non
23,19-180906,2019-12-03,2020-01-11,"['14', '76']","Travaux de système de sécurité incendie, de désenfumage et d'équipement d'alarme au CHU de Caen",fns,cmp2006,appeloffre,rectificatif,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen,,['Sécurité incendie'],[332],non,non
24,19-180891,2019-12-03,2019-12-24,"['14', '27', '50', '61', '76']",Travaux de reprise de la conduite forcée EU - PR2 - Avenue du Général De Gaulle (RD60) et de la 3ème DIB à Hérouville Saint Clair,fns,cmp2006,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,['Assainissement'],[18],non,non
25,19-180613,2019-12-03,2020-01-06,['14'],accord-cadre relatif à la fourniture d'articles destinés à la revente dans les boutiques des trois musées de bayeux,fns,cmp2006,appeloffre,initial,COMMUNE DE BAYEUX,14400,Bayeux,,"['Insignes', 'Jeux, jouets', 'Textile', 'Objet publicitaire']","[164, 175, 343, 464]",non,non
26,19-180853,2019-12-03,2020-01-13,['16'],Travaux d'aménagement du complexe sportif de Jarnac,fns,cmp2006,appeloffre,initial,Grand Cognac,16111,COGNAC,,"[""Tous corps d'état""]",[345],non,non
27,19-180354,2019-12-03,2019-12-31,['17'],"acquisition, livraison de meubles de cuisines montés pour les bâtiments et collèges du département de la charente-maritime",fns,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,"['Cuisine (équipement)', 'Mobilier']","[77, 230]",non,oui
28,19-181010,2019-12-03,2020-01-08,['17'],Numéro de la consultation : 2019.FCS.ASS.0338 FOURNITURE ET INJECTION DE REACTIFS POUR LE TRAITEMENT DE L'HYDROGENE SULFURE AU POSTE DE POMPAGE JEAN MOULIN - COMMUNE DE LA ROCHELLE,fns,cmp2006,appeloffre,initial,CDA LA ROCHELLE,17086,La Rochelle,,['Réactifs'],[301],non,non
29,19-180850,2019-12-03,2019-12-26,['17'],MOE GROUPE SCOLAIRE PAUL DOUMER : missions de Contrôle Technique et de Sécurité et Protection de la Santé,mapa,cmp2006,appeloffre,initial,VILLE LA ROCHELLE,17086,La Rochelle,,['Contrôle technique'],[72],non,non
30,19-180688,2019-12-03,2020-01-31,['17'],"Aménagement lotissement - Mobilier urbain, jeux,pontons, passerelles, habillages coffrets",fns,cmp2006,appeloffre,rectificatif,Ville de Chatelaillon Plage,17340,CHATELAILLON PLAGE,,['Travaux de viabilité'],[353],non,non
31,19-181088,2019-12-03,2020-01-02,['17'],AMÉNAGEMENT DE VOIRIE - SQUARE DE L'OCÉAN - LA PALMYRE,fns,cmp2006,appeloffre,initial,Commune des Mathes-La Palmyre,17570,LES MATHES,,['Voirie'],[365],non,non
32,19-181089,2019-12-03,2020-01-02,['17'],AMÉNAGEMENT DE VOIRIE - AVENUE D'AUNIS - LA PALMYRE,fns,cmp2006,appeloffre,initial,Commune des Mathes-La Palmyre,17570,LES MATHES,,['Voirie'],[365],non,non
33,19-180485,2019-12-03,2020-03-01,['18'],Numéro de la consultation : 2019-TX-STEM-0669 Pôle de formations sanitaires et sociales (PFSS) : Travaux d'aménagements et d'entretien,fns,cmp2006,attribution,initial,Conseil départemental du Cher,18023,BOURGES,,"['Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)', 'Revêtements de sols']","[105, 144, 222, 270, 308]",non,non
34,19-180475,2019-12-03,2020-01-29,['18'],Numéro de la consultation : 2018-TX-SCTB-0232 Restructuration de la base-vie et construction d'un garage au Centre d'exploitation des routes de Saint-Florent-sur-Cher,fns,cmp2006,appeloffre,initial,Conseil départemental du Cher,18023,BOURGES,,"['Charpente', 'Couverture', 'Gros oeuvre', 'Isolation']","[57, 74, 144, 169]",oui,non
35,19-180861,2019-12-03,2020-01-13,['18'],Acquisition d'un poids lourd,fns,cmp2006,appeloffre,initial,SMIRTOM DU SAINT-AMANDOIS,18200,Drevant,,['Véhicules (acquisition)'],[475],non,non
36,19-180841,2019-12-03,2020-01-13,['18'],acquisition d'un poids lourd avec bras,mapa,cmp2006,appeloffre,annulation,SMIRTOM DU SAINT-AMANDOIS,18200,Drevant,,['Véhicules (acquisition)'],[475],non,non
37,19-180738,2019-12-03,2020-01-03,"['19', '24', '46', '87']","Construction de nouveaux vestiaires, démolition des anciens et rénovation du Club House",fns,cmp2006,appeloffre,initial,Commune de Chasteaux,19600,Chasteaux,,['Bâtiment'],[33],non,non
38,19-180614,2019-12-03,2020-01-14,"['20A', '20B']",Renforcement et sécurisation du feeder du Fium'orbo - Tranche 1 Relance,fns,cmp2006,appeloffre,rectificatif,COLLECTIVITE DE CORSE,20187,AJACCIO,,['Ouvrage hydraulique'],[255],oui,non
39,19-181086,2019-12-03,2019-12-19,"['20B', '20A']",AMÉNAGEMENT DE ZONES DE STOCKAGE TEMPORAIRE PHASE 2- HAUTE CORSE,fns,cmp2006,appeloffre,initial,SYND MIXTE VALORISATION DECHETS CORSE,20250,CORTE,,['Terrassement'],[341],non,non
40,19-181059,2019-12-03,2020-01-07,['21'],"Nouvelle MJC des Hauts de Montchapet - Réaménagement de l'ancienne école maternelle, création d'une salle polyvalente et d'un RAM",fns,cmp2006,appeloffre,initial,COMMUNE DE DIJON,21033,Dijon,,"['Bardage', 'Etanchéité', 'Gros oeuvre', 'Menuiserie', 'Terrassement']","[30, 117, 144, 222, 341]",non,oui
41,19-180909,2019-12-03,2020-01-17,"['21', '71']",Le présent marché concerne une mission de maîtrise d'oeuvre de la future agence retraite de Macon.,mapa,cmp2006,appeloffre,initial,CARSAT Bourgogne et Franche-Comté,21044,Dijon cedex,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
42,19-180960,2019-12-03,2020-03-01,['22'],Fournitures administratives,fns,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,22015,SAINT-BRIEUC,"[('2019-12-03', 'FIDUCIAL BUREAUTIQUE', (100000, 'EUR'), None), ('2019-12-03', 'FIDUCIAL BUREAUTIQUE', (28000, 'EUR'), None), ('2019-12-03', 'FIDUCIAL BUREAUTIQUE', (27200, 'EUR'), None), ('2019-12-03', 'FIDUCIAL BUREAUTIQUE', (40000, 'EUR'), None)]","['Articles de bureau et articles scolaires', 'Matériel de bureau']","[16, 207]",non,non
43,19-180868,2019-12-03,2020-03-01,['22'],Acquisition d'un porteur fourgon poids lourd d'occasion à destination de l'équipe sauvetage déblaiement,mapa,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,22015,SAINT-BRIEUC,,['Véhicules (acquisition)'],[475],non,non
44,19-180587,2019-12-03,2020-01-15,"['22', '35']",Fouilles archéologiques préventives- ZAC de Bel Air- Aucaleuc/Quévert,fns,cmp2006,appeloffre,initial,DINAN AGGLOMERATION,22106,Dinan cedex,,['Fouille archéologique'],[450],non,non
45,19-180920,2019-12-03,2020-01-03,['22'],Restauration des Charpentes du bas-côté Nord,fns,cmp2006,appeloffre,initial,Mairie Perros Guirec,22700,PERROS GUIREC,,['Couverture'],[74],non,non
46,19-181055,2019-12-03,2019-12-18,['23'],ACQUISITION D'EQUIPEMENTS POUR LA SALLE DE SPECTACLES DE LA QUINCAILLERIE NUMERIQUE DE LA COMMUNAUTE D'AGGLOMERATION DU GRAND GUERET SITUEE 22 AVENUE CHARLES DE GAULLE - 23000 GUERET,fns,cmp2006,appeloffre,initial,CA DU GRAND GUERET,23006,GUERET Cedex,,"['Equipements spécialisés', 'Spectacle']","[115, 472]",non,non
47,19-180772,2019-12-03,2020-01-07,['24'],Fourniture et livraison d'un fourgon de type gros volume 20m3 avec hayon pour le Parc départemental de la Dordogne,mapa,cmp2006,appeloffre,initial,Conseil Général de la Dordogne,24019,PERIGUEUX,,['Véhicules (acquisition)'],[475],non,non
48,19-180770,2019-12-03,2020-01-07,['24'],Fourniture et livraison d'un chariot élévateur à conducteur porté pour le Parc Départemental de la Dordogne,mapa,cmp2006,appeloffre,initial,Conseil Général de la Dordogne,24019,PERIGUEUX,,['Véhicules (acquisition)'],[475],non,non
49,19-180895,2019-12-03,2020-02-25,['25'],Fourniture de formulaires de prélèvement de sang placentaire,mapa,cmp2006,attribution,initial,Etablissement Français du Sang,25020,Besançon cedex,,['Imprimés'],[161],non,non
50,19-180929,2019-12-03,2019-12-20,['25'],Maîtrise d'oeuvre concernant la couverture de la demi-pension du collège Albert Camus à Besançon,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DU DOUBS,25031,BESANCON Cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
51,19-180931,2019-12-03,2019-12-20,['25'],Maîtrise d'oeuvre concernant la réfection de toiture du collège Entre Deux Velles à Saône,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DU DOUBS,25031,BESANCON Cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
52,19-180758,2019-12-03,2020-01-07,"['25', '39', '70', '90', '21', '58', '71', '89']",mise en accessibilité erp des lycéesjean rostand - jules renard - raoul follereaucité du banlay - 58 nevers,mapa,cmp2006,appeloffre,initial,REGION BOURGOGNE FRANCHE COMTE,25031,Besancon,,"['Gros oeuvre', 'Menuiserie']","[144, 222]",non,non
53,19-180701,2019-12-03,2020-01-09,['25'],Numéro de la consultation : 2019DPL0065 PARC ROUTIER A PONTARLIER : TRAVAUX DE TRANSFORMATION D'UN LOGEMENT EN BUREAU,fns,cmp2006,appeloffre,initial,DEPARTEMENT DU DOUBS,25031,BESANCON Cedex,,['Gros oeuvre'],[144],non,non
54,19-180767,2019-12-03,2020-01-07,['26'],Confortement de talus - Travaux de réalisation de 3 parois berlinoises sur la RD 135 (PR 20+400 et 45+400) et la RD 518 (PR 51+830),fns,cmp2006,appeloffre,initial,Conseil Général de la Drôme,26150,DIE,,"[""Ouvrage d'art""]",[252],non,non
55,19-180839,2019-12-03,2020-01-15,['26'],Maintenance des bâtiments communaux de la Ville et du CCAS de Bourg de Péage - Lot N°4 : Maintenance des installations thermiques et connexes de type P2,fns,cmp2006,appeloffre,initial,Ville de Bourg de Péage,26301,Bourg de Péage,,['Maintenance'],[196],non,non
56,19-180697,2019-12-03,2020-01-10,"['26', '84']",RACCORDEMENT DES EAUX USEES DE LA COMMUNE DE ROCHEGUDE A LA STATION D'EPURATION DE SUZE-LA-ROUSSE,fns,cmp2006,appeloffre,initial,Commune de ROCHEGUDE,26790,"Rochegude, Rhone-Alpes, France",,"['Assainissement', 'Démolition', 'Réseaux divers']","[18, 87, 306]",non,non
57,19-180800,2019-12-03,2020-01-14,['27'],Réalisation de travaux d'eau et dAssainissement secteur 1 - lot no4 Démolition de la station du Boulay - Morin,mapa,cmp2006,appeloffre,initial,CA EVREUX PORTES DE NORMANDIE,27004,EVREUX CEDEX,,"['Démolition', ""Station d'épuration (travaux)""]","[87, 328]",non,non
58,19-180803,2019-12-03,2020-01-06,['27'],Prestation d'entretien d'ouvrages d'assainissement spécifiques avec pompage et évacuation des déchets collectés,fns,cmp2006,appeloffre,initial,CA EVREUX PORTES DE NORMANDIE,27004,EVREUX CEDEX,,['Assainissement'],[18],non,non
59,19-180976,2019-12-03,2020-02-15,['29'],"Le projet du Centre National des Phares, porté par le Conseil départemental du Finistère, consiste à créer différents espaces d'exposition et de médiation, valorisant le domaine des phares et bal",fns,cmp2006,appeloffre,rectificatif,Société d'Aménagement du Finistère,29018,Quimper cedex,,['Plomberie (travaux)'],[270],non,non
60,19-180967,2019-12-03,2020-01-07,['29'],Capteurs de mouvement et système de tracking sous-marin - 29280 Plouzané,mapa,cmp2006,appeloffre,initial,Université de Bretagne Occidentale,29238,Brest cedex 3,,['Equipements spécialisés'],[115],non,non
61,19-179113,2019-12-03,2020-01-03,['30'],construction du pôle éducatif du mas de teste : relance des lots 6 (occultations) et 21(clôtures),fns,cmp2006,appeloffre,initial,Ville de Nîmes,30947,Nîmes cedex 9,,"['Clôture', 'Occultation']","[64, 414]",non,non
62,19-180700,2019-12-03,2020-01-07,['31'],Marché pour la réalisation d'une DALLE pour le changement d'une pompe de relevage traitant les eaux usées et les eaux vannes du Restaurant Universitaire (RU MED 3),mapa,cmp2006,appeloffre,initial,Crous de Toulouse-Occitanie,31070,Toulouse,,"['Démolition', 'Gros oeuvre', 'Terrassement']","[87, 144, 341]",non,non
63,19-173022,2019-12-03,2020-01-09,"['31', '81']","maîtrise d'oeuvre pour la rénovation du bâtiment 12, la réfection des voiries et des travaux d'économies d'énergie au lycée clément de pémille à graulhet (opération no 50237)",fns,cmp2006,appeloffre,initial,S.P.L Midi-Pyrénées Construction,31086,Toulouse Cedex 2,,"[""Maîtrise d'oeuvre""]",[197],non,oui
64,19-180723,2019-12-03,2020-01-20,['31'],"Travaux de remplacement, de recouvrement et d'encapsulage de revêtements des sols",fns,cmp2006,appeloffre,initial,COMMUNE DE CUGNAUX,31270,Cugnaux,,"[""Tous corps d'état""]",[345],non,non
65,19-180844,2019-12-03,2020-01-10,['31'],N°19C211PA - JE-HZ - PRESTATIONS D'OPTIMISATION FISCALE ET DE CONSEIL EN FISCALITE - ANNEES 2020 A 2023,fns,cmp2006,appeloffre,initial,TOULOUSE METROPOLE,31505,Toulouse,,['Etude'],[118],non,non
66,19-180819,2019-12-03,2020-01-03,['33'],Location de matériel audiovisuel pour la production Le Démon,mapa,cmp2006,attribution,initial,Regie Personnalisee ONB,33025,Bordeaux,,['Audiovisuel'],[22],non,non
67,19-180602,2019-12-03,2020-01-15,['33'],"CRÉATION D'UN ASCENSEUR AU COLLÈGE PAUL ESQUINANCE À LA REOLERelance du lot 1 "" Clos couvert ""Suite à infructuosité",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE LA GIRONDE,33074,Bordeaux,,['Bâtiment'],[33],non,non
68,19-180714,2019-12-03,2020-03-01,['33'],RD 5 Commune de Audenge - Aménagement d'un carrefour giratoire avec la RD 5E5 et l'accès au massif forestier au lieu-dit Pointe Emile - Réf 1897,fns,cmp2006,attribution,initial,DEPARTEMENT DE LA GIRONDE,33074,Bordeaux,"[('2019-11-26', 'COLAS SUD OUEST Agence VAN CUYCK TP', (258120, 'EUR'), None)]",['Voirie'],[365],non,non
69,19-180579,2019-12-03,2020-01-08,['33'],Travaux de réhabilitation du réservoir de baby,fns,cmp2006,appeloffre,initial,Communauté de Communes du pays Foyen,33220,Pineuilh,,['Réservoir'],[307],non,non
70,19-180690,2019-12-03,2019-12-24,['33'],Travaux d'éclairage public-Ville de Floirac,fns,cmp2006,appeloffre,initial,VILLE DE FLOIRAC,33270,FLOIRAC,,['Electricité (travaux)'],[105],non,non
71,19-180675,2019-12-03,2020-01-13,['33'],"fourniture, installation, entretien, exploitation commerciale de dispositifs destinés à l'information municipale et à la publicité sur le domaine de la commune de bègles (rectificatif)",dsp,autre,rectificatif,rectificatif,COMMUNE DE BEGLES,33321,Bègles cedex,,['Prestations de services'],[274],non,non
72,19-180930,2019-12-03,2019-12-19,['34'],Prestations de révision des moteurs de traction Arpège NM des tramways Citadis 401,fns,cmp2006,appeloffre,initial,TAM - Transports Agglo Montpellier,34075,MONTPELLIER,,['Transport'],[347],non,non
73,19-180737,2019-12-03,2020-03-01,['34'],Travaux Réseaux anticipés - Tramway Ligne 5 - OT 8.423,fns,cmp2006,attribution,initial,TAM - Transports Agglo Montpellier,34075,MONTPELLIER,,['Transport'],[347],non,non
74,19-180713,2019-12-03,2020-03-01,['34'],Mission de Coordination en matière de Sécurité et Protection de la Santé - Tramway Ligne 5 - OT 8M14B,fns,cmp2006,attribution,initial,TAM - Transports Agglo Montpellier,34075,MONTPELLIER,,['Transport'],[347],non,non
75,19-180736,2019-12-03,2020-03-01,['34'],Reconstitutions riveraines secteur Nord - Tramway Ligne 5 - OT 8.426,fns,cmp2006,attribution,initial,TAM - Transports Agglo Montpellier,34075,MONTPELLIER,"[('2019-09-16', 'GUINTOLI', (5500000, 'EUR'), None)]",['Transport'],[347],non,non
76,19-180696,2019-12-03,2019-12-26,['34'],"FOURNITURE ET GESTION D'ABONNEMENTS, DE REVUES, DE JOURNAUX ET AUTRES PUBLICATIONS SUR TOUT SUPPORT POUR LES BESOINS DU DEPARTEMENT DE L'HERAULT",fns,cmp2006,appeloffre,initial,Conseil départemental de l'Hérault,34087,MONTPELLIER,,['Abonnement'],[2],non,non
77,19-180626,2019-12-03,2020-03-01,['34'],RD 61 - Aménagement de l'itinéraire entre Lunel et La Grande-Motte - Assistance environnementale,fns,cmp2006,attribution,initial,Conseil départemental de l'Hérault,34087,MONTPELLIER,"[('2019-12-02', 'SEGED', (66775, 'EUR'), None)]",['Etude'],[118],non,oui
78,19-180848,2019-12-03,2020-01-08,['34'],FOURNITURE ET LIVRAISON DE MATÉRIELS ÉLECTRIQUES - ANNÉES 2020 ET 2021,fns,cmp2006,appeloffre,initial,MAIRIE DE MAUGUIO CARNON,34132,MAUGUIO,,['Matériel électrique'],[203],non,non
79,19-180867,2019-12-03,2020-03-01,['34'],Maintenance des équipements de chauffage-climatisation-ventilation des bâtiments communaux,fns,cmp2006,attribution,initial,COMMUNE DE PALAVAS LES FLOTS,34250,PALAVAS LES FLOTS,,"['Climatisation', 'Maintenance', 'Ventilation']","[62, 196, 360]",non,non
80,19-180716,2019-12-03,2020-03-01,['34'],19POR34 - Acquisition d'un silo orbital pour stockage de glace pour le Port de plaisance de Palavas les Flots,fns,cmp2006,attribution,initial,COMMUNE DE PALAVAS LES FLOTS,34250,PALAVAS LES FLOTS,"[('2019-10-31', 'CHRISTIAN RAGE', (94350, 'EUR'), None)]",['Installation portuaire'],[165],non,non
81,19-180534,2019-12-03,2020-03-01,['34'],Maintenance des équipements liés à la sécurité des bâtiments communaux,fns,cmp2006,attribution,initial,COMMUNE DE PALAVAS LES FLOTS,34250,PALAVAS LES FLOTS,,['Sécurité incendie'],[332],non,non
