,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-130770,2020-10-25,2020-11-30,['1'],"Mission de maîtrise d'oeuvre pour la réhabilitation et l'extension du site de la Charité, Université Jean Moulin Lyon III, Campus de Bourg en Bresse",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01006,BOURG EN BRESSE CEDEX,,"[""Maîtrise d'oeuvre""]",[197],non,non
1,20-130820,2020-10-25,2020-11-26,['6'],20N0473 - Extension du réseau de transport de la métropole Nice Côte d'Azur - Ligne 4 - Contrôle technique,joue,directive25,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,NICE CEDEX 4,,['Transport'],[347],non,non
2,20-130658,2020-10-25,2020-11-05,['6'],20N0470-MARCHE FOURNITURES E.P.I,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Chaussures ou articles chaussants', 'Equipements spécialisés', 'Textile']","[79, 115, 343]",non,non
3,20-130869,2020-10-25,2020-11-21,['6'],20N0498 - Extension du réseau de transport de la métropole Nice Côte d'Azur - Ligne 4 - Coordination Sécurité et Protection de la Santé (C.S.P.S.),joue,directive25,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,NICE CEDEX 4,,"['Prestations de services', 'Transport']","[274, 347]",non,non
4,20-130959,2020-10-25,2020-11-23,"['7', '26', '69', '42', '38', '73', '30', '84', '43']",Achat d'ordinateurs portables neufs et de logiciels informatiques pour les élèves de CM2,joue,directive24,appeloffre,initial,Communauté Agglo. PrivasCentreArdèche,07003,Privas,,['Informatique (matériel)'],[162],non,non
5,20-130571,2020-10-25,2020-12-23,['7'],SERVICES DE TÉLÉCOMMUNICATIONS - 2 lots,joue,directive24,attribution,initial,Arche Agglo,07305,Tournon sur rhône cedex,"[('2020-03-05', 'BOUYGUES TELECOM', (33158.72, 'EUR'), 'Téléphonie mobile'), ('2020-03-05', ""C'PRO NETWORKS"", (245502.36, 'EUR'), 'Interconnexion des sites, accès internet et téléphonie fixe')]",['Télécommunications'],[338],non,non
6,20-130952,2020-10-25,2020-11-20,['8'],"PROJET HEBMA :SUIVIS ENVIRONNEMENTAUX : SUIVIS HYDROMORPHOLOGIQUE, BIOLOGIQUE ET PHYSICO-CHIMIQUE-.",joue,directive24,appeloffre,initial,ETS PUB AMENAGEMEN MEUSE ET AFFLUENTS,08000,Charleville-Mézières,,['Etude'],[118],non,non
7,20-130724,2020-10-25,2021-01-23,['8'],Fourniture de pièces détachées pour les véhicules de la RDTA,joue,directive25,appeloffre,initial,REGIE DEPARTEMENTALE TRPT ARDENNES,08000,PRIX LES MEZIERES,,['Véhicules'],[359],non,non
8,20-130862,2020-10-25,2020-11-26,"['9', '31']",MARCHE DE FOURNITURES DE COMPOSTEURS INDIVIDUELS ET COLLECTIFS ET DE BIOSEAUX,joue,directive24,appeloffre,initial,SMECTOM DU PLANTAUREL,09120,Varilhes,,['Composteur'],[439],non,non
9,20-131167,2020-10-25,2020-11-25,['10'],AQUISITION DE VEHICULES ET RENOUVELLEMENT DU PARC AUTOMOBILE DE LA REGIE DU SDDEA-.,joue,directive24,appeloffre,initial,Régie du SDDEA,10000,TROYES,,['Pièces détachées'],[266],non,non
