,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-3336,2021-01-10,2021-02-09,['1'],Fourniture de fruits et légumes frais pour le Groupement Hospitalier de Territoire (GHT) Bresse Haut Bugey,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Denrées alimentaires'],[88],non,non
1,21-2117,2021-01-10,2021-01-26,['1'],"Travaux de renouvellement, d'extension et de renforcement du réseau d'eau potable - Accord-cadre à bons de commande",joue,directive25,appeloffre,initial,SYND EAU POTABLE SAONE VEYLE REYSSOUZE,01380,BAGE LE CHATEL,,['Alimentation en eau potable'],[6],non,non
2,21-2969,2021-01-10,2021-03-19,['2'],Services d'Assurances pour le SIRTOM du LAONNOIS,joue,directive24,attribution,initial,SIRTOM du LAONNOIS,02000,LAON,"[('2020-12-18', 'SMACL ASSURANCES', (6298.63, 'EUR'), 'Assurance des responsabilités et des risques annexes'), ('2020-12-18', 'ASSURANCES PILLIOT', (27262.93, 'EUR'), 'Assurance des véhicules à moteur et des risques annexes'), ('2020-12-18', 'SMACL ASSURANCES', (543.8, 'EUR'), 'Assurance de la protection fonctionnelle des agents et des élus')]",['Assurance'],[20],non,non
3,21-3284,2021-01-10,2021-02-17,['2'],Travaux de requalification des quais des berges de l'Aisne rive gauche entre le pont du Mail et le pont Gambetta à Soissons (02),joue,directive24,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,"['Eclairage public', 'Espaces verts', 'Voirie et réseaux divers']","[102, 116, 366]",non,non
4,21-2901,2021-01-10,2021-04-07,"['2', '59', '60', '62', '80']",fourniture de végétaux et petits matériels horticoles,joue,directive24,attribution,initial,COMMUNE DE TERGNIER,02700,TERGNIER,"[('2021-01-08', 'PEPINIERES DANIEL SOUPE SAS', (450000, 'EUR'), 'Arbres à tiges, cépées et conifères'), ('2021-01-08', 'SOCIETE DES PEPINIERES CHATELAIN', (240000, 'EUR'), 'Arbustes, végétaux de terre de bruyère, plantes grimpantes et rosiers'), ('2021-01-08', 'SAS SOCODIP', (90000, 'EUR'), 'Plantes vivaces et graminées'), ('2021-01-07', 'JURA MORVAN DECORATIONS SAS', (150000, 'EUR'), 'Sapins et épicéas communs'), ('2021-01-08', 'SAS SOCODIP', (150000, 'EUR'), 'Petits matériels horticoles')]","['Matériel agricole, horticole', 'Végétaux']","[200, 358]",non,non
5,21-3329,2021-01-10,2021-02-15,['2'],Travaux portant sur le projet urbain et le pôle d'échange multimodal de la Gare à Soissons,joue,directive24,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"['Charpente', 'Couverture', 'Eclairage public', 'Electricité (travaux)', 'Espaces verts', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Ravalement', 'Serrurerie', 'Signalisation', 'Voirie', 'Voirie et réseaux divers']","[57, 74, 102, 105, 116, 144, 222, 264, 269, 299, 321, 322, 365, 366]",oui,oui
6,21-3285,2021-01-10,2021-01-25,"['3', '63']",L'exploitation et la maintenance de la chaufferie biomasse du Centre Hospitalier Spécialisé d'Ainay Le Château (03,joue,autre,rectificatif,rectificatif,CENTRE HOSPITALIER AINAY LE CHATEAU,03360,Ainay Le Chateau,,"['Chauffage (exploitation, entretien)']",[59],non,non
7,21-2856,2021-01-10,2021-02-08,['5'],Accord-cadre pour la fourniture de denrées alimentaires pour la Ville de Briançon,joue,directive24,attribution,initial,Ville de Briançon,05100,BRIANCON,,['Denrées alimentaires'],[88],non,oui
8,21-3174,2021-01-10,2021-03-15,['6'],"FOURNITURE D'UN LASER HOLMIUM AVEC MAINTENANCE, CONSOMMABLES ET ACCESSOIRES ASSOCIES",joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Equipements spécialisés'],[115],non,non
9,21-3117,2021-01-10,2021-02-19,['6'],Installation d'un Living Lab de type Maison Connectée pour le développement d'innovations au sein de bâtiments intelligents pour la Smart City,joue,directive24,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,['Equipements spécialisés'],[115],non,oui
10,21-3010,2021-01-10,2021-02-09,['6'],Réalisation d'évaluations environnementales de dossiers de création et de réalisation de ZAC et de prestations connexes sur l'ensemble du périmètre de l'OIN,joue,directive24,appeloffre,initial,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,['Etude'],[118],non,non
11,21-2857,2021-01-10,2021-03-31,['6'],Fourniture de pièces détachées d'origine pour équipements de véhicules d'incendie et de secours de marque GIMAEX,joue,directive24,attribution,initial,SDIS (06),06273,Villeneuve Loubet Cedex,"[('2020-05-27', 'GIMAEX FIRE TRUCKS', (14618, 'EUR'), ""Fourniture de pièces détachées d'origine pour équipements de véhicules d'incendie et de secours de marque GIMAEX"")]","['Equipements spécialisés', 'Pièces détachées']","[115, 266]",non,non
12,21-2987,2021-01-10,2021-02-07,['6'],20N0620-LIVRAISON DE MASQUES PAR VOIE POSTALE,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2021-01-07', 'LA POSTE SA', (378000, 'EUR'), 'Accord-cadre à bons de commandeMini : Sans miniMaxi : Sans maxiEn valeur en EUR H.TEstimation annuelle:358 000 EUR HTDurée(hors reconduction): 12 moisDébut du marché:À la notification')]","['Colis', 'Consommables médicaux']","[65, 69]",non,non
13,21-3164,2021-01-10,2021-03-04,['6'],"20V1424-PROMENADE DU PAILLON PHASE II - Concours d'aménagement paysager et urbain, et prestations architecturales associées",joue,directive24,appeloffre,initial,COMMUNE DE NICE,06364,NICE CEDEX 4,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,oui
14,21-3142,2021-01-10,2021-03-08,['6'],"20N0407 - Définition, élaboration et suivi de la stratégie de communication pour la ville de Nice et la Métropole Nice Côte d'Azur",joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
15,21-3389,2021-01-10,2021-02-08,['6'],Réservation de 40 places au sein d'établissements d'accueil du jeune enfant privés sur le territoire de la Ville de Cannes,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Prestations de services'],[274],non,non
16,21-2858,2021-01-10,2021-02-15,['6'],"Travaux d'installation, de modification et d'extension de la signalisation directionnelle et du jalonnement piétonnier",joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
17,20-139589,2021-01-10,2021-03-15,"['8', '2', '51', '54', '55', '10']","maintenance, fournitures et prestations courantes pour le système de gestion opérationnel (sgo) du s.d.i.s. des ardennes",joue,directive24,attribution,initial,SDIS des Ardennes,08000,Prix-Les-Mézières,,"['Informatique (matériel)', 'Informatique (prestations de services)', 'Logiciel', 'Maintenance', 'Prestations de services']","[162, 163, 186, 196, 274]",non,non
18,20-139543,2021-01-10,2021-03-15,"['8', '2', '10', '55', '51', '54']",passation d'un marché d'assurance responsabilité civile pour les besoins du sdis des ardennes suite à la résiliation du marché no 08 17 071 02 aoo - lot 3,joue,directive24,attribution,initial,SDIS des Ardennes,08000,Prix-Les-Mézières,,['Assurance'],[20],non,non
19,21-3012,2021-01-10,2021-02-12,['8'],Marché public de fourniture d'électricité d'origine 100 % renouvelable et de prestations associées pour le ssites d'une puissance inférieure ou égale à 36 KVA-.,joue,directive24,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,"['Electricité, gaz (fourniture)']",[443],non,non
