,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-8702,2020-01-20,2020-02-12,['1'],Maitrise d'oeuvre pour la construction de la nouvelle station d'épuration sur la commune de Villereversure,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Ingénierie'],[455],non,non
1,20-8570,2020-01-20,2020-03-20,['1'],travaux de clôture et contrôle d'accès des centres d'incendie et de secours de hauteville et feillens (2 lots),mapa,cmp2006,attribution,initial,SDIS de L'Ain,01000,Bourg-en-bresse,,"['Clôture', ""Contrôle d'accès"", 'Electricité (travaux)']","[64, 81, 105]",non,non
2,20-8410,2020-01-20,2020-02-12,['1'],Réalisation du schéma directeur d'assainissement de Servas,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Assainissement'],[18],non,non
3,20-8727,2020-01-20,2020-02-19,['1'],Construction d'un pôle sportif de la 3CM (relance partielle),fns,cmp2006,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Bardage', 'Equipement sportif', 'Métallerie', 'Ouvrage métallique', 'Serrurerie']","[30, 113, 223, 254, 321]",non,non
4,20-8969,2020-01-20,2020-02-10,['2'],Travaux de reconstruction du préau du collège Alexandre Dumas à Guignicourt-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
5,20-8750,2020-01-20,2020-02-17,"['2', '59']",réhabilitation et extension de la piscine intercommunale de Sissonne-.,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES CHAMPAGNE PICARDE,02820,SAINT-ERME-OUTRE-ET-RAMECOURT,,"[""Tous corps d'état""]",[345],non,non
6,19-184597,2020-01-20,2020-03-20,['6'],mission d'assistance à maîtrise d'ouvrage bdm pour la reconstruction du collège les campelières à mougins,fns,cmp2006,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,"[('2020-01-06', 'SOWATT', (46690.0, 'EUR'), None)]","[""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[433, 455]",non,non
7,20-8771,2020-01-20,2020-03-20,['6'],19V1256 - La consultation a pour objet : Marché de prestations similaires lié au marché d'exploitation des appareils élévateurs de la ville de Nice LOT 3 - Sud Ouest VDN 16-0489,fns,cmp2006,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2019-12-31', 'Société PACA ASCENSEURS SERVICES', (278035, 'EUR'), None)]",['Maintenance'],[196],non,non
8,20-8606,2020-01-20,2020-03-20,['6'],19N0371 - TRAVAUX DE SERIGRAPHIE POUR LES BESOINS DE LA METROPOLE NICE COTE D'AZUR.,fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Impression'],[160],non,non
9,20-8458,2020-01-20,2020-03-20,['6'],18V1866 - Addictions chez les jeunes : actions de sensibilisation et d'assistance au déploiement du label festif et au suivi de sa coordination.,fns,cmp2006,attribution,initial,COMMUNE DE NICE,06593,Nice cedex 4,,['Etude'],[118],non,non
10,20-1503,2020-01-20,2020-07-01,['6'],Concession de service relative a l'exploitation d'un snack-bar au sein du stade nautique municipal d'antibes,dsp,dsp,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-01-10', 'SARL LE PLONGEOIR ', (180000, 'EUR'), 'La consultation est menée conformément aux dispositions du Code de la Commande')]","['Denrées alimentaires', 'Prestations de services']","[88, 274]",non,non
11,20-8554,2020-01-20,2020-02-12,['10'],Maintenance des ascenseurs et des appareils élévateurs de la ville de Troyes-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Ascenseur', 'Maintenance']","[17, 196]",non,non
12,20-8980,2020-01-20,2020-02-20,['10'],Droit à l'image de personnes physiques : accompagnement juridique et formation du personnel - Groupement de commandes-.,mapa,cmp2006,attribution,initial,MAIRIE DE TROYES,10000,Troyes,[],['Prestations de services'],[274],non,non
13,20-8860,2020-01-20,2020-03-20,['10'],Restructuration de l'atelier mécanique et chaudronnerie au SARM à LA CHAPELLE SAINT LUC (10),fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2020-01-20', 'STERTIL EQUIP VI', (36853.0, 'EUR'), None), ('2020-01-20', 'ENTREPRISE MASSON', (126494.96, 'EUR'), None), ('2020-01-20', 'SARL LAMBLIN DECORS ET FINITIONS', (26155.02, 'EUR'), None), ('2020-01-20', 'SARL LAMBLIN DECORS ET FINITIONS', (58060.4, 'EUR'), None), ('2020-01-20', 'HINGANT', (10662.45, 'EUR'), None), ('2020-01-20', 'SARL CHAMPAGNE MENUISERIE', (7350.0, 'EUR'), None), ('2020-01-16', 'SAS SOCIETE NOUVELLE CHAMPAGNE METALLERIE', (14660.3, 'EUR'), None), ('2020-01-20', 'EURL A. DAVULIAN ETANCHEITE', (205311.0, 'EUR'), None), ('2020-01-20', 'ADC', (21085.0, 'EUR'), None), ('2020-01-20', 'ACR METAL', (66490.0, 'EUR'), None), ('2020-01-20', 'CRN-BROCARD', (488000.0, 'EUR'), None), ('2020-01-20', 'ENTREPRISE CHAPELLIER', (42146.63, 'EUR'), None), ('2020-01-20', 'CRM ELEC', (96077.52, 'EUR'), None)]","['Canalisations', 'Chauffage (travaux)', 'Peinture (travaux)', 'Plâtrerie', 'Revêtements de sols']","[48, 61, 264, 269, 308]",non,non
14,20-8899,2020-01-20,2020-02-13,['10'],Réalisation d'aires de jeux 2020-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
15,20-8716,2020-01-20,2020-02-12,['10'],Fourniture et livraison d'un véhicule de lutte contre les pollutions visuelles-.,mapa,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Nettoyage urbain', 'Véhicules (acquisition)']","[240, 475]",non,non
16,20-8536,2020-01-20,2020-02-04,"['11', '31', '66']",Acquisition de données par levés topographiques,mapa,cmp2006,appeloffre,initial,SI AMENAGEMENT HYDRAULIQUE BSN FRESQUE,11150,VILLEPINTE,,['Topographie'],[344],oui,oui
17,20-8967,2020-01-20,2020-02-25,['11'],RD 13 - Renforcement depuis la rocade de Narbonne jusqu'à Raonel,fns,cmp2006,appeloffre,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Voirie et réseaux divers'],[366],oui,non
18,20-8551,2020-01-20,2020-02-14,['11'],etude de prise de compétence de la gestion des eaux pluviales urbaines,fns,cmp2006,appeloffre,initial,CARCASSONNE AGGLO,11890,Carcassonne,,['Etude'],[118],non,non
19,20-8931,2020-01-20,2020-04-18,['13'],Construction de caveaux et travaux sur concessions funéraires,fns,cmp2006,attribution,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Cimetière'],[437],non,non
20,20-7647,2020-01-20,2020-02-14,['13'],maintenance du parc de défibrillateurs de la commune de berre l'etang et acquisition d'équipements,fns,cmp2006,appeloffre,initial,Commune de Berre l'Etang,13130,Berre l'Etang,,"['Maintenance', 'Matériel médical', 'Matériel de précision']","[196, 212, 215]",non,non
21,20-8940,2020-01-20,2020-04-18,['13'],Confortement de la tranchée de Marignane,fns,cmp2006,attribution,initial,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,[],['Fondations spéciales'],[129],non,non
22,20-8975,2020-01-20,2020-02-21,['13'],Travaux de confortement et de mise en sécurité de falaises et de terrains instables sur le territoire de la commune de Marseille,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Travaux de viabilité'],[353],non,oui
23,20-8997,2020-01-20,2020-02-20,['13'],"Gestion, maintenance, rénovation et petites extensions des installations d'éclairage public, d'éclairage sportif, de mise en lumière, de signalisation lumineuse tricolore et de supervision d",fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT CHAMAS,13250,Saint-Chamas,,['Eclairage public'],[102],non,non
24,20-9017,2020-01-20,2020-04-18,['13'],Acquisition et maintenance d'un logiciel de Ressources Humaines pour la Commune d'Auriol,mapa,cmp2006,attribution,initial,Commune d'Auriol,13390,AURIOL,,"['Logiciel', 'Informatique (assistance)', 'Informatique (maintenance serveurs et réseaux)']","[186, 453, 454]",non,non
25,20-8493,2020-01-20,2020-02-14,['13'],FAUCHAGE ET DEBROUSSAILLAGE DE SURFACES COMMUNALES ENTRETIEN DES ACCOTEMENTS ROUTIERS,fns,cmp2006,appeloffre,initial,COMMUNE DE PORT DE BOUC,13528,Port de Bouc Cédex,,['Espaces verts'],[116],non,non
26,20-8916,2020-01-20,2020-02-07,['13'],REFECTION DE L'ETANCHEITE DE LA TOITURE DU BATIMENT D'HEMODIALYSE DU CENTRE HOSPITALIER DE MARTIGUES,mapa,cmp2006,appeloffre,initial,APHM pour le compte du CH Martigues,13698,MARTIGUES,,['Etanchéité'],[117],non,non
27,20-8490,2020-01-20,2020-02-27,['13'],Réhabilitation de pièces d'habitation aménagées dans des caissons maritimes de l'ENSOSP,fns,cmp2006,appeloffre,initial,ENSOSP,13798,AIX EN PROVENCE,,"['Bâtiments modulaires', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Revêtements de sols']","[27, 105, 222, 264, 308]",non,oui
28,20-8884,2020-01-20,2020-02-06,['13'],"Acquisition de matériels scénographiques liés au son, image et à la lumière à usage professionnel",mapa,cmp2006,attribution,initial,Régie Culturelle Scènes et Cinés,13800,istres,,['Spectacle'],[472],non,non
29,20-8794,2020-01-20,2020-05-05,['13'],maintenance des équipements de sonorisation et d'éclairage scénographiques,mapa,cmp2006,attribution,initial,Régie Culturelle Scènes et Cinés,13800,istres,,"['Maintenance', 'Prestations de services']","[196, 274]",non,non
30,20-8500,2020-01-20,2020-02-06,['13'],TRAVAUX D'AMÉNAGEMENTS D'UN OFFICE DU COMMERCE A ISTRES,mapa,cmp2006,appeloffre,rectificatif,COMMUNE D ISTRES,13808,ISTRES,,"['Cloison, faux plafond', 'Maçonnerie', 'Plomberie (travaux)']","[63, 195, 270]",non,oui
31,20-8502,2020-01-20,2020-02-06,['13'],TRAVAUX D'AMÉNAGEMENTS D'UN OFFICE DU COMMERCE A ISTRES,mapa,cmp2006,appeloffre,rectificatif,COMMUNE D ISTRES,13808,ISTRES,,"['Cloison, faux plafond', 'Maçonnerie', 'Plomberie (travaux)']","[63, 195, 270]",non,oui
32,20-8978,2020-01-20,2020-02-14,"['14', '27', '35', '50', '61', '76']",Travaux de gros entretien de bâtiments,fns,cmp2006,appeloffre,initial,Ville de Caen,14027,CAEN,,"['Chauffage (travaux)', 'Couverture', 'Electricité (travaux)', 'Menuiserie', 'Revêtements de sols']","[61, 74, 105, 222, 308]",non,non
33,20-8692,2020-01-20,2020-02-17,"['14', '27', '50', '61', '76']","Fabrication de caisses, emballage/déballage, transport d'oeuvres d'art pour l'exposition 'Fernand Léger : paysages de banlieue, 1945-1955'",fns,cmp2006,appeloffre,initial,Ville de Caen,14027,CAEN,,['Transport'],[347],non,non
34,20-8793,2020-01-20,2020-02-21,['14'],"Evaluation ex-ante des instruments financiers pour la période 2021-2027 (FEDER, FSE+, FEADER, FEAMP)",mapa,cmp2006,appeloffre,initial,Région Normandie,14035,CAEN,,"['Etude', 'Prestations de services']","[118, 274]",non,non
35,20-9062,2020-01-20,2020-02-04,"['15', '12']","mission d'accompagnement et d'ingénierie- procédure de candidature au patrimoine mondial d'une série de viaducs européens, dont les viaducs de garabit(15) et du viaur(12)",mapa,cmp2006,appeloffre,initial,SAINT-FLOUR COMMUNAUTÉ,15100,Saint-Flour,,['Ingénierie'],[455],non,non
36,20-8546,2020-01-20,2020-02-19,['16'],Mission de programmation portant sur l'agrandissement du service Urgences du Centre Hospitalier d'Angoulême,mapa,cmp2006,appeloffre,initial,Centre Hospitalier Angoulême,16959,ANGOULEME CEDEX 9,,['Ingénierie'],[455],non,non
37,20-8960,2020-01-20,2020-02-20,['17'],"Travaux d'aménagement intérieur et de modifications de façade du bâtiment "" Les Mirambelles """,fns,cmp2006,appeloffre,initial,Communauté de Communes de l'Ile de Ré,17410,Saint martin de re,,"['Chauffage (travaux)', 'Démolition', 'Peinture (travaux)', 'Plâtrerie', 'Revêtements de sols']","[61, 87, 264, 269, 308]",non,oui
38,20-8440,2020-01-20,2020-02-11,['18'],Numéro de la consultation : 2019-TX-SCTB-0795 Marché de travaux relatifs au réaménagement du bâtiment d'hébergement à SIDIAILLES en bâtiment d'accueil du public,fns,cmp2006,appeloffre,rectificatif,Conseil départemental du Cher,18023,BOURGES,,"['Charpente', 'Chauffage (travaux)', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie']","[57, 61, 105, 144, 222]",non,oui
39,20-8441,2020-01-20,2020-02-11,['18'],Numéro de la consultation : 2019-TX-SCTB-0795 Marché de travaux relatifs au réaménagement du bâtiment d'hébergement à SIDIAILLES en bâtiment d'accueil du public,fns,cmp2006,appeloffre,rectificatif,Conseil départemental du Cher,18023,BOURGES,,"['Charpente', 'Chauffage (travaux)', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie']","[57, 61, 105, 144, 222]",non,oui
40,20-8989,2020-01-20,2020-02-10,['19'],Aff002 de 2020 - Ingénierie sociale pour la mise en oeuvre du plan de recrutement corrézien de l'aide à domicile,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE LA CORREZE,19005,Tulle cedex,,['Prestations de services'],[274],non,non
41,20-8581,2020-01-20,2020-02-28,['20A'],Fourniture et mise en oeuvre d'un système de visioconférence au sein de la Collectivité de Corse,fns,cmp2006,appeloffre,rectificatif,COLLECTIVITE DE CORSE,20187,AJACCIO,,['Prestations de services'],[274],non,non
42,20-9055,2020-01-20,2020-02-14,['21'],"Délégation de service public pour la gestion de l'accueil de loisirs sans hébergement, de l'accueil jeunes, des services de restauration scolaire et de garderie périscolaire - Neui",dsp,dsp,appeloffre,initial,Commune de NEUILLY-CRIMOLOIS,21800,Neuilly-Crimolois,,['Délégation de service public'],[406],oui,oui
