,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-29855,2021-03-07,2021-05-04,"['1', '69']",FOURNITURE DE COMBUSTIBLES ET DE SOLUTION AQUEUSE D'UREE ADDITIVEE,joue,directive24,attribution,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en bresse cedex,,"['Abris', 'Produits chimiques', 'Combustible']","[1, 275, 438]",non,non
1,21-29946,2021-03-07,2022-03-04,"['1', '69']",LOA D'UNE CHARGEUSE AVEC MAINTENANCE FULL SERVICE,joue,directive24,appeloffre,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en bresse cedex,,"['Equipements spécialisés', 'Location (matériels)']","[115, 185]",non,non
2,21-29722,2021-03-07,2021-05-04,"['1', '69']",TRANSPORT DE DECHETS,joue,directive24,attribution,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en Bresse Cedex,"[('2021-03-01', 'MAUFFREY RHONE ALPES', (519450, 'EUR'), 'TRANSPORT DES DECHETS MENAGERS DU QUAI DE STE JULIE'), ('2021-03-01', 'MAUFFREY RHONE ALPES', (451290, 'EUR'), 'TRANSPORT DES DECHETS MENAGERS DU QUAI DE LA BOISSE'), ('2021-03-01', 'MAUFFREY RHONE ALPES', (239760, 'EUR'), 'TRANSPORT DES DECHETS MENAGERS DU QUAI DE VAUX'), ('2021-03-01', 'MAUFFREY RHONE ALPES', (53220, 'EUR'), 'TRANSPORT DE DECHETS DE PLATRE')]","['Abris', 'Transport']","[1, 347]",non,non
3,21-29765,2021-03-07,2021-03-18,['1'],"Travaux en matière dassainissement et deau potable : Travaux dextension, de renouvellement et réparation de réseaux / Réalisation de branchements neufs et réparation de branchements",joue,autre,rectificatif,rectificatif,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,"['Assainissement', 'Canalisations']","[18, 48]",non,non
4,21-30257,2021-03-07,2021-04-09,"['1', '38', '42', '69', '71']",Tri Des Dechets Menagers Recyclables Issus Du Tri Selectif,joue,directive24,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,['Déchetterie (exploitation)'],[405],non,non
5,21-29886,2021-03-07,2021-04-06,['1'],"Entretien des espaces verts, fauchage et débroussaillage et l'entretien des terrains de sport",joue,directive24,appeloffre,initial,Commune de Valserhone,01206,Valserhône cedex,,['Informatique (matériel)'],[162],non,non
6,21-21671,2021-03-07,2021-05-05,['6'],"acbc - travaux de restauration, d'entretien et de sécurisation des itinéraires de randonnées inscrits au plan départemental des itinéraires de promenade et de randonnée : secteur montagne",joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Travaux forestiers'],[350],non,oui
7,21-30081,2021-03-07,2021-04-06,['6'],Fourniture et maintenance d'équipements de protection individuelle et d'équipements de détection fixe de gaz,joue,directive25,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Equipements spécialisés'],[115],non,non
8,21-29683,2021-03-07,2021-04-04,['6'],20V1412 - ACHAT DE VOLAILLES ET LAPINS POU REPAS FESTIFS,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Denrées alimentaires'],[88],non,non
9,21-30167,2021-03-07,2021-04-04,['6'],19N0166 - Fourniture et installation de matériels de câblage informatique et téléphonique,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2020-08-21', ""EUROP'ELEC"", (320788, 'EUR'), 'Fourniture et installation de matériels de câblage informatique et téléphonique.')]",['Informatique (matériel)'],[162],non,non
