a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-15346,2021-02-02,2021-02-24,['2'],Numérisation des dossiers de prestations d'aides sociales-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,oui
21-1913,2021-02-02,2021-02-22,['2'],délégation de service public pour la gestion du service d'eau potable,dsp,dsp,appeloffre,initial,COMMUNE DE BRENELLE,02220,Brenelle,,['Alimentation en eau potable'],[6],non,non
21-14809,2021-02-02,2021-03-01,['3'],Réaménagement de la rue Marcel Bathier à Lapalisse,fns,cmp2006,appeloffre,initial,Commune de Lapalisse,03120,Lapalisse,,['Voirie'],[365],non,non
21-15365,2021-02-02,2021-02-26,['3'],Numéro de la consultation : MARCHE 21ST03 - ACQUISITION DE MATERIEL DE RECONNAISSANCE EN MILIEU HOSTILE (dossards ARI et bouteilles air respirable et leurs équipements de protection),fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,YZEURE,,['Equipements spécialisés'],[115],non,non
21-15259,2021-02-02,2021-03-01,['4'],Numéro de la consultation : 2021-CDB-0002 MARCHÉ D'ENTRETIEN ET MAINTENANCE DES ASCENSEURS ET ÉLÉVATEURS DES PERSONNES À MOBILITÉ RÉDUITE DE LA VILLE DE DIGNE-LES-BAINS,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,"['Ascenseur', 'Maintenance']","[17, 196]",non,non
21-15066,2021-02-02,2021-02-24,"['4', '5']",ACCORD-CADRE A BONS DE COMMANDE POUR LA FOURNITURE DE FIOUL DOMESTIQUE ET GAZOLE NON ROUTIER A FORCALQUIER,mapa,cmp2006,appeloffre,initial,Ville de Forcalquier,04300,Forcalquier,,['Produits des industries diverses'],[279],non,non
21-15073,2021-02-02,2021-02-18,"['5', '4', '6', '13', '26', '38', '83', '84']",FOURNITURE ET MISE EN PLACE DE PRÉFABRIQUÉS POUR LE SDIS 05,mapa,cmp2006,appeloffre,initial,Sdis 05,05000,Gap,,['Bâtiments modulaires'],[27],non,non
21-15135,2021-02-02,2021-04-05,['6'],"PRESTATIONS DE BIOLOGIE MEDICALE DE ROUTINE (collecte, annalyse, restitution des résultats et fourniture des matériels de prélèvement)..",fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,"['Analyses médicales, biologiques', 'Prestations de services']","[8, 274]",non,non
21-15082,2021-02-02,2021-02-23,['6'],RAVALEMENT DE LA FAÇADE DE L'ANCIENNE MAISON DE LA POESIE / ANCIENNE MEDIATHEQUERUE DE LA LAUVE A GRASSE,mapa,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Echafaudage', 'Ravalement']","[101, 299]",non,oui
21-14831,2021-02-02,2021-03-02,['6'],Prestations de maintenance des équipements et des bâtiments communaux,fns,cmp2006,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Maintenance'],[196],non,non
21-15115,2021-02-02,2021-02-25,['6'],Acquisition d'équipements de protection contre la COVID 19 pour les agents de la Ville de Menton et son Centre Communal d'Action Sociale (2 lots)lot 1 : Masqueslot 2 : Protections corporel,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Equipements spécialisés'],[115],non,non
21-15275,2021-02-02,2021-02-25,['6'],Entretien des équipements d'hygiène des bâtiments communaux,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Maintenance'],[196],non,non
21-15351,2021-02-02,2021-03-01,"['8', '51']",Travaux allotis pour le remplacement de la verrière du SMA de REVIN (08500),fns,cmp2006,appeloffre,initial,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,"['Charpente', 'Cloison, faux plafond', 'Electricité (travaux)', 'Gros oeuvre', 'Plomberie (travaux)']","[57, 63, 105, 144, 270]",non,non
21-14900,2021-02-02,2021-02-25,['10'],Production d'un ensemble de films courts et de vues aériennes valorisant le patrimoine vitré Aubois-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"['Publicité, Communication']",[285],non,non
21-15079,2021-02-02,2021-02-22,['11'],Mission d'assistance à maitrise d'ouvrage (programmiste) de reconstruction d'un établissement d'hébergement pour personnes âgées dépendantes de 80 lits sur la commune de Trèbes,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Carcassonne,11010,Carcassonne cedex,,"['Prestations de services', ""Assistance à maîtrise d'ouvrage""]","[274, 433]",non,non
21-15323,2021-02-02,2021-03-02,['11'],GN21A01 - Diagnostics et contrôles de réseaux d'assainissement pour la Communauté d'agglomération du Grand Narbonne,fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,['Assainissement'],[18],non,non
