a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-74001,2020-07-15,2020-08-17,['1'],"travaux d'entretien, de rénovation et d'extension de l'éclairage public, des feux tricolores et de la fibre optique",fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse cedex,,['Eclairage public'],[102],non,non
20-90245,2020-07-15,2020-07-24,['2'],"Hébergement, maintenance, fourniture et pose des stations météorologiques sur le réseau départemental de l'Aisne-. (rectificatif)",fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L'AISNE,02000,Laon,,['Maintenance'],[196],non,non
20-90323,2020-07-15,2020-09-01,['2'],RENOUVELLEMENT DES CANALISATIONS D'EAU POTABLE-.,fns,cmp2006,appeloffre,initial,COMMUNE DE BRAINE,02220,BRAINE,,"[""Ouvrage d'infrastructure""]",[253],non,non
20-89761,2020-07-15,2020-09-04,['2'],Collecte en porte à porte des ordures ménagères résiduelles et des recyclables dans le cadre de la mise en oeuvre d'une tarification incitative-.,joue,directive24,appeloffre,initial,Cté de Cnes du Val de l'Aisne,02370,PRESLES-ET-BOVES,,"['Assainissement', 'Collecte sélective']","[18, 82]",non,non
20-90434,2020-07-15,2020-08-10,"['3', '63']",Analyse du potentiel dinstallation en maraichage dune parcelle,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,VICHY,,"['Etude', ""Produits de l'agriculture""]","[118, 276]",non,non
20-90281,2020-07-15,2020-08-03,['5'],Mission de maitrise d'oeuvre pour la réalisation de la Grande Inspection des télésièges débrayable 6 places à Ceillac (05) et à Abries (05),mapa,cmp2006,appeloffre,initial,Syndicat mixte des stations Queyras,05008,GAP,,"['Télécabines, télésièges, téléskis']",[337],non,non
20-89889,2020-07-15,2020-08-03,"['6', '4']",2020-07 CABLAGE,joue,directive25,appeloffre,initial,REGIE REGIONALE DES TRANSPORTS DE PACA,06007,Nice cedex 1,,['Câblage'],[47],non,non
20-89742,2020-07-15,2020-09-14,['6'],Fournitures complémentaires de pièces détachées et service de maintenance pour les équipements des lignes du tramway et des bus de la Régie Lige d'Azur (Attribution des lots 45 - 46 et 48).,joue,directive24,attribution,initial,Régie Ligne d'Azur,06100,NICE,,['Pièces détachées'],[266],non,oui
20-89964,2020-07-15,2020-08-11,['6'],PRESTATION DE SERVICE DE RELATION CLIENT- PHASE CANDIDATURE,joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Prestations de services', 'Matériel de téléphonie', 'Transport']","[274, 339, 347]",non,non
20-89941,2020-07-15,2020-08-12,['6'],AOO 2019-078 - Location de matériel son et lumière,joue,directive24,attribution,initial,COMMUNE LE CANNET,06110,LE CANNET,"[('2019-10-07', 'DUSHOW SAS', (2000000, 'EUR'), 'LOT 1 : salle de la Palestre'), ('2019-10-07', 'DUSHOW SAS', (2000000, 'EUR'), 'Lot 2 : Manifestations extérieures et petites salles')]",['Matériel scénique'],[216],non,non
20-87465,2020-07-15,2020-08-12,['6'],voyages de la mémoire : visite des sites d'auschwitz et birkenau par les collégiens des alpes maritimes,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Voyage'],[367],non,non
20-90234,2020-07-15,2020-08-15,['6'],securisation des abords du terminal 1,mapa,cmp2006,attribution,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,"['Matériel de sécurité', 'Voirie']","[209, 365]",non,non
20-89936,2020-07-15,2020-09-13,['6'],Fourniture de barrage souples anti-inondations autobloquants pour les services techniques municipaux,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,"[('2020-06-30', 'SARL MEGASECUR.EUROPE', (321710, 'EUR'), 'Fourniture de barrage souples anti-inondations autobloquants pour les services techniques municipaux')]","['Barrage', 'Matériel de sécurité']","[31, 209]",non,non
20-89931,2020-07-15,2020-09-13,['6'],PRESTATIONS DE DEBROUSSAILLEMENT,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,"[('2020-07-01', 'CLM ENVIRONNEMENT SAS', (77990, 'EUR'), 'Débroussaillement des terrains communaux'), ('2020-07-01', 'CLM ENVIRONNEMENT SAS', (15323, 'EUR'), 'Débroussaillement des abords de la piste D.F.C.I. de Capitou')]",['Espaces verts'],[116],non,non
20-89712,2020-07-15,2020-09-13,['6'],19V1399 - MISSIONS DE SURETE EVENEMENTIELLE POUR LA VILLE DE NICE,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Gardiennage'],[138],non,non
20-90524,2020-07-15,2020-08-20,['6'],Numéro de la consultation : 20200338 Fourniture de mobilier Petite Enfance et assimilés pour la Ville de Cannes,fns,cmp2006,appeloffre,initial,COMMUNE DE CANNES,06406,CANNES,,['Mobilier'],[230],non,non
20-89885,2020-07-15,2020-10-10,['6'],Prestations D'Entretien D'Espaces Verts Et Bacs A Fleurs,joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2020-07-13', 'Rolando Paysages', (200000, 'EUR'), None)]",['Espaces verts'],[116],non,non
20-90361,2020-07-15,2020-08-27,['6'],Acquisition de matériaux de construction,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Matériaux de construction'],[198],non,non
20-90161,2020-07-15,2020-08-27,['6'],Acquisition des produits de maintenance et d'hygiène écoresponsable,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,"[""Produits d'entretien""]",[278],non,non
