a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-806,2020-01-07,2020-02-07,['1'],Prestations d'entretien des espaces verts,joue,directive24,appeloffre,initial,Département de l'Ain,01000,BOURG EN BRESSE,,['Espaces verts'],[116],non,non
20-1651,2020-01-07,2020-02-06,['1'],Travaux de restauration des toitures et travaux d'accessibilité de la Maison Graven à Ambronay,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Bâtiment'],[33],non,non
20-2027,2020-01-07,2020-01-31,"['1', '39', '25', '69', '38']",Amélioration du circuit hydraulique de la baignade à Champdor-Corcelles (01110),fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Ouvrage hydraulique'],[255],non,non
20-2097,2020-01-07,2020-03-31,['3'],Marché de travaux pour l'aménagement de bureaux aux 1er et 2ème étages au 35 quai Louis Blanc à MONTLUCON (03).,fns,cmp2006,appeloffre,initial,CCI TERRITORIALE DE L ALLIER,03000,Moulins,,"[""Tous corps d'état""]",[345],non,oui
20-1777,2020-01-07,2020-02-14,['4'],"Gestion, exploitation et maintenance haut débit sur une partie du territoire de la CCAPV",dsp,dsp,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Télécommunications'],[338],non,non
20-1711,2020-01-07,2020-04-06,['5'],Marché de travaux portant sur la restructuration du service des urgences du Centre Hospitalier des Escartons à BRIANCON (CHEB) - RUB19,fns,cmp2006,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,[],['Bâtiment'],[33],non,non
20-1701,2020-01-07,2020-04-06,['5'],"Vérification et entretien des systèmes de sécurité incendie du Centre Hospitalier Intercommunal des Alpes du Sud (CHICAS), sites de GAP et de SISTERON - MSSI19",fns,cmp2006,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,"[('2020-01-01', 'SIEMENS', (151749.4, 'EUR'), None), ('2020-01-01', 'CHUBB', (48482, 'EUR'), None), ('2020-01-01', 'CHUBB', (7535, 'EUR'), None)]",['Sécurité incendie'],[332],non,non
20-1680,2020-01-07,2020-04-06,['5'],"Fourniture de pain artisanal et de viennoiseries, livraison comprise, pour le Centre Hospitalier Intercommunal des Alpes du Sud, sites de GAP et de SISTERON ? PAIN19C",fns,cmp2006,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,"[('2020-01-03', 'GERARD ODDOS', (119156, 'EUR'), None), ('2020-01-03', 'GERARD ODDOS', (8836, 'EUR'), None), ('2020-01-03', 'EURL LOU PAN DE PAPET', (27192, 'EUR'), None), ('2020-01-03', 'EURL LOU PAN DE PAPET', (3776, 'EUR'), None), ('2020-01-03', 'EURL LOU PAN DE PAPET', (580, 'EUR'), None)]",['Denrées alimentaires'],[88],non,non
20-1692,2020-01-07,2020-04-06,['5'],"Prestations de maintenance et d'entretien des installations de chauffage, ventilation et de climatisation du Centre Hospitalier des Escartons à BRIANÇON, du Centre Hospitalier d'AIGUILLES-QU",fns,cmp2006,attribution,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,"[('2019-12-01', 'SOGETHA', (106595.17, 'EUR'), None), ('2019-12-01', 'SOGETHA', (63643.58, 'EUR'), None), ('2019-12-01', 'EMC2', (4680.0, 'EUR'), None)]",['Maintenance'],[196],non,non
20-1673,2020-01-07,2020-01-31,['6'],le présent marché a pour objet la maintenance préventive et corrective du parc des portes et barrières automatiques de la caf des A.M.,mapa,cmp2006,appeloffre,initial,CAF des Alpes-Maritimes,06100,nice,,"['Porte automatique, portail']",[412],non,oui
