a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-137272,2020-11-09,2020-12-15,['1'],"Aménagement d'un 'bus expo' sur le projet BHNS Trévoux-Lyon : Transformation d'un véhicule, conception et réalisation de l'habillage extérieur et de l'agencement intérieu",mapa,cmp2006,attribution,initial,R.D.T. Ain,01000,Bourg en Bresse,,"['Prestations de services', 'Véhicules']","[274, 359]",non,non
20-137228,2020-11-09,2021-01-10,['1'],Travaux d'aménagement d'un parking de co-voiturage sur la Commune de Saint Sorlin en Bugey,fns,cmp2006,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,"[('2020-11-05', ""Groupement d'Entreprises Solidaire BALLAND/STP2R/BABOLAT ELECTRICITE"", (121813.87, 'EUR'), None)]","['Eclairage public', 'Végétaux', 'Voirie']","[102, 358, 365]",oui,non
20-137002,2020-11-09,2020-12-04,['2'],Transports dans le cadre des accueils de loisirs et des centres d'activités sportives de la ville de LAON ainsi que divers transports scolaires pour l'année 2021.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Transport', 'Voyage']","[347, 367]",non,non
20-137003,2020-11-09,2020-12-11,['2'],Organisation de séjours de vacances (accueil collectif de mineurs avec hébergement) pour l'été 2021.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Prestations de services', 'Voyage']","[274, 367]",non,non
20-137053,2020-11-09,2020-12-11,['2'],Reprise des chemins communaux suite à la fermeture du PN 73.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Voirie et réseaux divers'],[366],non,non
20-137001,2020-11-09,2020-12-04,['2'],Achat de matériel électrique.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Matériel électrique'],[203],non,non
20-137414,2020-11-09,2020-12-09,['2'],Construction d'une salle polyvalente-.,fns,cmp2006,appeloffre,initial,Mairie MEZY-MOULINS,02650,MEZY-MOULINS,,"[""Tous corps d'état""]",[345],non,non
20-137604,2020-11-09,2020-11-25,['3'],"Maison de l'artisanat de luxe, design et métiers d'art",fns,cmp2006,appeloffre,rectificatif,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plâtrerie', 'Amiante (désamiantage)']","[105, 144, 222, 269, 479]",non,non
20-137534,2020-11-09,2020-12-22,['3'],Entretien de grands talus et des zones difficiles d'accès pour le compte du Département de l'Allier,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Espaces verts'],[116],non,non
20-137437,2020-11-09,2020-11-30,"['3', '63']","entretien des installations de chauffage, de ventilation et de climatisation des bâtiments de vichy culture",fns,cmp2006,appeloffre,initial,VICHY CULTURE,03200,Vichy,,"['Chauffage (exploitation, entretien)']",[59],non,non
