,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-53532,2020-04-17,2020-06-04,['1'],Aménagements paysagers du giratoire de Saint-Denis-en-Bugey,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Voirie'],[365],non,non
1,20-52620,2020-04-17,2020-04-27,['1'],"rénovation, valorisation touristique et culturelle de la cuivrerie de cerdon (rectificatif)",joue,autre,rectificatif,rectificatif,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Monuments historiques'],[236],non,non
2,20-53884,2020-04-17,2020-04-29,['1'],"Construction d'un préau extérieur, création de sanitaires supplémentaires et réaménagement de l'infirmerie au collège de PREVESSIN-MOENS (rectificatif)",fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L AIN,01003,Bourg en bresse cedex,,['Bâtiment'],[33],non,non
3,20-52727,2020-04-17,2020-05-27,['1'],marché de location de bâtiments modulaires provisoires pour le groupe scolaire d'arbère,joue,directive24,appeloffre,initial,Ville de Divonne les Bains,01220,Divonne les Bains,,['Bâtiments modulaires'],[27],non,non
4,20-53954,2020-04-17,2020-06-06,['2'],SIPDSP2020,dsp,autre,rectificatif,rectificatif,SIPRODES,02200,Soissons,,['Abonnement'],[2],non,non
5,20-53843,2020-04-17,2020-06-15,"['5', '4', '13']",Restauration et reliure de documents d'archives et de registres communaux pour la Ville de Briançon,mapa,cmp2006,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,['Reliure'],[302],non,non
6,20-52413,2020-04-17,2020-06-15,['6'],19N0215 Travaux de réparation et travaux d'urgence sur le front de mer de la Métropole NCA,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,,"['Maçonnerie', 'Terrassement']","[195, 341]",non,non
7,20-52677,2020-04-17,2020-05-11,['6'],Acquisition de matériel innovant pour le stockage de l'énergie électrique au sein du bâtiment de l'Imredd,joue,directive24,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"['Equipements spécialisés', 'Laboratoire (matériel)']","[115, 188]",non,oui
8,20-52367,2020-04-17,2021-05-22,['6'],RENOUVELLEMENT LOGICIEL ET INFORMATISATION DES LABORATOIRES,joue,directive25,appeloffre,initial,UNICANCER ACHATS,06189,NICE,,"['Informatique (prestations de services)', 'Logiciel']","[163, 186]",non,non
9,20-52440,2020-04-17,2020-06-01,['6'],PRESTATIONS DE NETTOYAGE DES WC PUBLICS,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,"['Nettoyage de locaux', 'Prestations de services', ""Produits d'entretien""]","[239, 274, 278]",oui,non
10,20-52449,2020-04-17,2020-06-15,['6'],19N0265 - PRESTATIONS D'INTERPRETARIAT NCA,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
