,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-67385,2020-05-23,2020-08-15,['4'],Valorisation du site d'accueil multi-activités de Ratery,fns,cmp2006,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Bâtiment'],[33],non,non
1,20-65159,2020-05-23,2020-06-21,['11'],assurance des risques statutaires du personnel,joue,directive24,attribution,initial,CARCASSONNE AGGLO,11890,Carcassonne,,['Assurance'],[20],non,non
2,20-67125,2020-05-23,2020-05-29,"['29', '50', '83']",L'approvisionnement de barrage portuaire de type barrière sur touret conteneurisé destiné à la lutte anti-pollution.,joue,directive24,appeloffre,initial,MINDEF/SCA/PFAF OUEST,29240,Brest cedex 9,,"['Barrage', 'Construction navale']","[31, 70]",non,non
3,20-67104,2020-05-23,2020-06-26,['30'],Prestations traiteur pour le Musée de la Romanité à Nîmes,joue,directive24,appeloffre,initial,SPL CULTURE ET PATRIMOINE,30900,Nimes,,"['Repas, traiteur']",[304],non,non
4,20-67120,2020-05-23,2020-06-30,['67'],Acquisition de conteneurs d'apport volontaire et de pièces détachées pour la collecte des déchets ménagers sur le territoire de l'Eurométropole de Strasbourg,joue,directive24,appeloffre,initial,Eurométropole de Strasbourg,67076,STRASBOURG CEDEX,,['Benne'],[34],non,non
5,20-67138,2020-05-23,2020-06-16,['68'],"rocade ouest de colmar - mise a 2x2 voies - phase 2 : troncons "" rd 418-ligibel "" et "" déviation de wintzenheim-rd 30 "" marche de maîtrise d'¿uvre (rectificatif)",joue,autre,rectificatif,rectificatif,Conseil départemental du Haut-Rhin,68006,COLMAR CEDEX,,"[""Maîtrise d'oeuvre""]",[197],non,non
6,20-67132,2020-05-23,2021-06-30,['75'],Mission de coordination sécurité et protection de la santé (CSPS) - projet de Cité du théâtre,joue,directive24,appeloffre,initial,GIP CITE DU THEATRE,75017,Paris,,['Prestations de services'],[274],non,non
7,20-67146,2020-05-23,2020-07-05,['92'],Fourniture de denrées alimentaires et de prestations de services de restauration collective pour le compte du Centre Hospitalier Départemental Stell,joue,directive24,appeloffre,initial,GHT 92,92210,Saint-cloud,,"['Restauration collective', 'Denrées alimentaires']","[66, 88]",non,oui
8,20-67105,2020-05-23,2020-06-26,['93'],20MO01,joue,directive24,appeloffre,initial,OPH AUBERVILLIERS,93300,Aubervilliers,,"['Etude', 'Prestations de services']","[118, 274]",non,non
9,20-67143,2020-05-23,2020-06-22,['95'],Accord-cadre relatif prestations de nettoyage urbain sur la ville de Bezons,joue,directive24,appeloffre,initial,COMMUNE DE BEZONS,95870,Bezons,,"['Nettoyage urbain', 'Prestations de services']","[240, 274]",non,non
10,20-67108,2020-05-23,2020-06-26,['971'],"prestations de dératisations, de désinsectisation et de désinfection sur le territoire de la commune de sainte-anne",joue,directive24,appeloffre,initial,Mairie de sainte-anne,97180,Sainte-Anne,,"['Dératisation, désinsectisation']",[89],non,non
11,20-67387,2020-05-23,2020-06-22,['976'],Mission CSPS relative à la réhabilitation de la décharge de Chirongui.,mapa,cmp2006,appeloffre,initial,SIDEVAM,97650,Dzoumogné,,['Abonnement'],[2],non,non
12,20-67389,2020-05-23,2020-06-22,['976'],MISSION CSPS RELATIVE A LA REHABILITATION DE LA DECHARGE DE DZOUMOGNE,mapa,cmp2006,appeloffre,initial,SIDEVAM,97650,Dzoumogné,,['Abonnement'],[2],non,non
13,20-67144,2020-05-23,2020-06-23,"['974', '75']",Acquisition d'un tapis de marche instrumenté avec possibilité de perturbation de l'équilibre.,joue,directive24,appeloffre,initial,Université de la Réunion,97744,Saint-denis cedex 9,,['Equipement sportif'],[113],non,non
