,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-152574,2019-10-10,2019-10-25,"['1', '69']",Fourniture exploitation et maintenance de 18 installations de recharge de véhicules électriques,mapa,cmp2006,appeloffre,initial,Régie Services Energie,01330,Amberieux en dombes,,"['Equipements spécialisés', 'Matériel électrique', 'Mobilier urbain', 'Véhicules (acquisition)']","[115, 203, 231, 475]",non,non
1,19-151796,2019-10-10,2019-11-15,"['1', '69']",mise en concurrence des contrats d'assurance,joue,directive24,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux,,['Assurance'],[20],non,non
2,19-153481,2019-10-10,2019-11-07,['2'],TÉLÉSURVEILLANCE DANS DIVERS BÂTIMENTS DE A CASQ,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Télésurveillance'],[415],non,non
3,19-150826,2019-10-10,2019-11-06,"['3', '63']",acquisition et livraison de vêtements professionnels,fns,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Habillement'],[150],oui,oui
4,19-152458,2019-10-10,2019-10-25,['3'],acquisition d'illuminations pour les fêtes de fin d'année 2019,mapa,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,['Illumination'],[170],non,non
5,19-153602,2019-10-10,2020-01-07,['3'],Travaux de couverture finale et gestion du biogaz des casiers C-D de la zone 3 et Travaux d'amélioration en vue de la post exploitation de l'ISDND de Chézy (03)VISITE OBLIGATOIRE,fns,cmp2006,attribution,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,"[('2019-10-03', 'GEO BTP BERNARDEAU', (207166, 'EUR'), None), ('2019-10-03', 'FBI-BIOME', (102447, 'EUR'), None)]",['Décharge'],[84],non,non
6,19-154120,2019-10-10,2019-11-13,['3'],Le présent accord cadre est lancé pour l'achat d'équipement de protection individuelle pour les agents du SICTOM SUD ALLIER,mapa,cmp2006,appeloffre,initial,SICTOM Sud Allier,03500,Bayet,,['Habillement'],[150],non,non
7,19-153886,2019-10-10,2019-10-29,['4'],Numéro de la consultation : VILMF19S29 ÉLABORATION D'UN SCHÉMA COMMUNAL DE DÉFENSE EXTÉRIEURE CONTRE L'INCENDIE,mapa,cmp2006,appeloffre,rectificatif,COMMUNE DE MANOSQUE,04100,Manosque,,"['Etude', 'Sécurité incendie']","[118, 332]",non,non
8,19-153780,2019-10-10,2019-11-08,['4'],Numéro de la consultation : REQUALIFICATION 19 requalification des zones contrôlées d'air et d'eau et d'endoscopes du GHT 04,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,['Contrôle technique'],[72],non,non
9,19-154101,2019-10-10,2019-11-05,['4'],Numéro de la consultation : 19MTD007 TRAVAUX D'AMENAGEMENT ET DE RENOVATION DU CENTRE DE CONSERVATION ARCHEOLOGIQUE DE RIEZ,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Ascenseur', 'Maçonnerie', 'Peinture (travaux)', 'Rayonnage', 'Ventilation']","[17, 195, 264, 300, 360]",non,non
10,19-153694,2019-10-10,2019-11-08,['5'],ROUTE DEPARTEMENTALE 985A - Rectifications de virages aux PR 7+000 et PR 12+400,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Voirie'],[365],non,non
11,19-153691,2019-10-10,2019-10-31,['5'],Route Départementale no902 PR 69+100 Stabilisation du glissement de Panacelle par la réalisation d'une tranchée drainante profonde commune de Guillestre,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"['Réseaux divers', 'Voirie']","[306, 365]",non,non
12,19-152667,2019-10-10,2019-11-13,['6'],Services D'Assurances,joue,directive24,appeloffre,initial,Cté de Communes du Pays des Ecrins,05120,L'Argentiere La Bessee,,['Assurance'],[20],non,non
