,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-109788,2020-09-13,2020-10-19,['2'],Fourniture de titres repas à destination des agents de la ville de LAON.,joue,directive24,appeloffre,initial,Ville de Laon,02000,Laon,,['Titres restaurant'],[416],non,non
1,20-111962,2020-09-13,2020-11-11,['3'],Travaux d'aménagement du deuxième pont sur l'Allier à Moulins et ses aménagements annexes - Lot no2 Modification de la passe à poisson rive gauche au Pont Régemortes,joue,directive24,attribution,initial,Communauté d'agglomération de Moulins,03000,MOULINS,"[('2020-08-24', 'SAS RAZEL BEC AGENCE AURA', (450495, 'EUR'), None)]","['Ouvrage hydraulique', ""Travaux dans l'eau""]","[255, 349]",non,non
2,20-112052,2020-09-13,2020-11-15,['5'],Souscription de différents contrats d'assurances pour le compte du groupement de commandes coordonné par le CDG 05.,joue,directive24,appeloffre,initial,CDG 05,05000,GAP,,['Assurance'],[20],non,non
3,20-111934,2020-09-13,2020-10-19,['5'],Prestations De Services Pour Le Deneigement De La Station,joue,directive24,appeloffre,initial,ville de Puy Saint Vincent,05290,Puy Saint Vincent,,['Déneigement'],[98],non,non
4,20-111935,2020-09-13,2020-09-25,"['75', '69', '93', '59', '67', '13', '6']",conception et réalisation de l'identité visuelle et du site web de l'établissement,joue,directive24,appeloffre,initial,epa Villa Arson,06100,nice,,"['Site internet', 'Signalétique']","[171, 333]",non,non
5,20-111617,2020-09-13,2020-10-19,['6'],TRAVAUX D'ENTRETIEN DES VOIRIES ET DES ESPACES PUBLICS - 4 LOTS,joue,autre,rectificatif,rectificatif,COMMUNE DE GRASSE,06130,Grasse,,"['Génie civil', ""Ouvrage d'art"", 'Terrassement']","[141, 252, 341]",non,non
6,20-111559,2020-09-13,2020-10-13,['6'],Fourniture et livraison de matériels spécifiques à l'éclairage public,joue,directive24,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Candélabre'],[49],non,non
7,20-108859,2020-09-13,2020-11-11,['6'],emission et gestion des chèques emploi service universel,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Prestations de services'],[274],non,non
8,20-111741,2020-09-13,2020-10-14,['6'],"Prestations de formations au permis "" C """,joue,directive24,appeloffre,initial,SDIS (06),06273,Villeneuve Loubet Cedex,,"['Prestations de services', 'Formation']","[274, 410]",non,non
9,20-111818,2020-09-13,2020-09-26,['6'],"19V1527 - Travaux de peinture dans les établissements de la Ville de Nice sauf Sportifs et Direction des espaces verts, de la Métropole Nice Côte d'Azur et du CCAS",joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Bâtiment', 'Peinture (travaux)', 'Vitrerie']","[33, 264, 363]",non,non
10,20-111702,2020-09-13,2020-10-10,['6'],18N0717 - Fourniture de dispositifs relatifs à la collecte et à la gestion des déchets,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Déchetterie (exploitation)'],[405],non,non
11,20-112009,2020-09-13,2020-10-13,['6'],Travaux de réparations du ponton Gazagnaire,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Travaux sous-marins'],[351],non,oui
12,20-111761,2020-09-13,2020-10-19,"['6', '83', '13', '75']",Réalisation d'expertises naturalistes et de dossiers réglementaires,joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,['Ingénierie'],[455],non,non
13,20-111688,2020-09-13,2020-10-11,['6'],JARDIN DES PLANTES PHASE2 - VERGER COMMUNAL,joue,directive24,appeloffre,initial,COMMUNE DE GILETTE,06830,Gilette,,"['Bois', 'Charpente', 'Espaces verts', 'Gros oeuvre', 'Métallerie', 'Réseaux divers', 'Terrassement']","[38, 57, 116, 144, 223, 306, 341]",non,non
14,20-111651,2020-09-13,2020-10-12,['7'],livraison de repas aux sapeurs-pompiers qui effectuent des gardes en caserne et aux personnels participant aux actions de formation organisées par le cfis de cruas,joue,directive24,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,07007,Privas,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,oui
