a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-41309,2021-03-28,2021-04-26,['1'],Maîtrise d'oeuvre pour la réalisation du prolongement du tramway no15 des Nations (Genève/Suisse) sur la commune de Ferney-Voltaire (France),joue,directive24,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,GEX,,"[""Maîtrise d'oeuvre"", 'Transport', 'Ingénierie']","[197, 347, 455]",non,non
21-41315,2021-03-28,2021-05-26,['3'],Détection et géoréférencement des réseaux d'adduction en eau potable de la ville d'Yzeure,joue,directive24,attribution,initial,Communauté d'agglomération de Moulins,03000,MOULINS,"[('2021-03-18', 'GEOSAT SELAS', (97385, 'EUR'), None)]","['Alimentation en eau potable', 'Prestations de services', 'Réseaux divers']","[6, 274, 306]",non,non
21-41031,2021-03-28,2021-06-23,"['3', '63']","Prestation De Transports A La Demande De Prelevements, Produits Et Echantillons Issus Du Sang Humain Pour Le Centre Hospitalier De Montlucon",joue,directive24,attribution,initial,CENTRE HOSPITALIER DE MONTLUCON,03100,Montluçon,"[('2021-03-05', 'Ats Sante', (150000, 'EUR'), None)]",['Transport'],[347],non,oui
21-40647,2021-03-28,2021-04-30,['3'],"1 châssis cabine, 19 tonnes Ptac et d'une Benne à ordures ménagères de 14 à 16m31 châssis cabine, 26 tonnes Ptac et d'une Benne à ordures ménagères de plus ou moins 16m3 avec",joue,directive24,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Benne', 'Véhicules (acquisition)']","[34, 475]",non,non
21-40659,2021-03-28,2021-05-26,['3'],Traitement des déchets ménagers non recyclables provenant des déchetteries du Syndicat,joue,directive24,appeloffre,initial,SICTOM Sud Allier,03500,Bayet,,['Prestations de services'],[274],non,non
21-40739,2021-03-28,2021-05-26,['4'],"Fourniture De Petits Outillages, Matériels Et Produits Consommables Associes Pour L'Entretien Du Patrimoine Communal Et Prestations De Reparations",joue,directive24,attribution,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Quincaillerie (articles)'],[291],non,non
21-41144,2021-03-28,2021-06-23,"['4', '5']","Fourniture, transport, déchargement et déconditionnement de colonnes aériennes et semi-enterrées pour la collecte des déchets ménagers de la Communauté de Communes du Sisteronais-B",joue,directive24,attribution,initial,CC DU SISTERONAIS BUECH,04200,Sisteron,"[('2020-09-22', 'Collectal', (299900, 'EUR'), 'fourniture, transport, déchargement et déconditionnement de colonnes aériennes pour la collecte de déchets de la Communauté de Communes du Sisteronais-Buëch'), ('2020-09-22', 'Thierry Lemee Tp', (118800, 'EUR'), 'fourniture, transport, déchargement et déconditionnement de colonnes semi-enterrées pour la collecte de déchets de la Communauté de Communes du Sisteronais-Buëch'), ('2020-09-22', 'Benso Tp Et Energies', (27260, 'EUR'), 'réalisation de travaux de génie civil afférents aux implantations de colonnes semi-enterrées du lot no2')]","['Conteneur, poubelles', 'Terrassement']","[71, 341]",non,non
21-41142,2021-03-28,2021-06-23,"['4', '5', '26']",Acquisition D'Un Véhicule Pour La Collecte Des Déchets Ménagers De La Communauté De Communes Du Sisteronais Buëch,joue,directive24,attribution,initial,CC DU SISTERONAIS BUECH,04200,Sisteron,"[('2020-10-15', 'Manjot Environnement', (347000, 'EUR'), None)]","['Collecte sélective', 'Véhicules (acquisition)']","[82, 475]",non,non
21-41360,2021-03-28,2021-05-03,['4'],Acquisition de titres restaurants pour les agents du Sdis des Alpes de Haute-provence,joue,directive24,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,,['Titres restaurant'],[416],non,non
21-41154,2021-03-28,2021-06-23,['5'],Mission d'appui environnemental et réglementaire,joue,directive24,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,['Etude'],[118],non,non
