a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-190104,2019-12-20,2020-01-24,['39'],Numéro de la consultation : 2019-AMO-0017 Construction de logements seniors et d'une ludothèque à Pagney,fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-190642,2019-12-20,2020-01-24,['39'],Numéro de la consultation : 2019-AMO-0018 Rénovation du centre social à Viry (39) - Reconsultation lots 03 et 06,fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,"['Bâtiment', 'Charpente', 'Menuiserie']","[33, 57, 222]",non,non
19-186580,2019-12-20,2020-01-29,['1'],fourniture de supports d'éclairage public,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse cedex,,['Matériel électrique'],[203],non,non
19-189739,2019-12-20,2020-01-26,['1'],MARCHE DE TRAVAUX RELATIF A LA MISE EN SEPARATIF DES RESEAUX D'ASSAINISSEMENT DE L'IMPASSE DE VERFAY,fns,cmp2006,appeloffre,initial,Communauté Communes de la Côtière,01120,Montluel,,"['Assainissement', ""Travaux dans l'eau""]","[18, 349]",non,non
19-190234,2019-12-20,2020-02-10,['1'],"Aménagement du site DINOPLAGNE sur la commune de PLAGNE (01) - 3 lots - Lots no 04a 'Couverture - Bac acier', no 04b 'Etanchéité' et no 14 'Mobiliers et panneaux d'interp",fns,cmp2006,appeloffre,initial,COM DE COMMUNES DU PAYS BELLEGARDIEN,01200,VALSERHONE,,"[""Tous corps d'état""]",[345],non,non
19-188013,2019-12-20,2020-01-20,['2'],Fourniture de livres non scolaires et de documents imprimés.-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Edition'],[104],non,non
19-189531,2019-12-20,2020-01-15,['2'],REFECTION DE VOIES ET TROTTOIRS DANS LES COMMUNES MEMBRES DE LA COMMUNAUTE D'AGGLOMERATION DU SAINT-QUENTINOIS,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Voirie'],[365],non,non
19-189533,2019-12-20,2020-01-15,['2'],TRAVAUX DAMÉNAGEMENT DES EXTÉRIEURS A LA PISCINE JEAN BOUIN DE SAINT-QUENTIN,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Voirie et réseaux divers'],[366],non,non
19-189534,2019-12-20,2020-01-15,['2'],"TRAVAUX DE SIGNALISATION VERTICALE ET HORIZONTALE, DE MISE EN CONFORMITÉ DU CIRCUIT ET DE MISE EN PLACE DE MOBILIER URBAIN A LA ZAE LA CLEF DES CHAMPS A CLASTRES",fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,"['Signalétique', 'Voirie et réseaux divers']","[333, 366]",non,non
19-189758,2019-12-20,2020-01-20,['2'],ACCÈS A UNE BASE DE DONNÉES ECONOMIQUE,mapa,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Prestations de services'],[274],non,non
