a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-37381,2021-03-21,2021-06-16,['1'],"Accord Cadre pour la location, installation, mise en service et maintenance d'un système de reprographie numérique",joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,,['Informatique (matériel)'],[162],non,oui
21-37371,2021-03-21,2021-04-01,['1'],Fourniture de denrées alimentaires et vaisselle à usage unique pour les restaurants du Parc des Oiseaux,joue,autre,rectificatif,rectificatif,PARC DES OISEAUX DE VILLARS LES DOMBES,01330,Villars-Les-Dombes,,['Restauration collective'],[66],non,non
21-37221,2021-03-21,2021-04-23,['2'],"EXPLOITATION DES INSTALLATIONS DE CHAUFFAGE, DE VENTILATION, DE CLIMATISATION, DE PRODUCTION D'EAU CHAUDE SANITAIRE ET TRAITEMENT D'EAU DU CH DE LA FERE",joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"['Chauffage (exploitation, entretien)', 'Prestations de services']","[59, 274]",non,non
21-37483,2021-03-21,2021-05-19,['3'],Valorisation agricole des boues (après 1ère procédure déclarée sans suite),joue,directive24,attribution,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Assainissement', 'Prestations de services']","[18, 274]",non,non
21-37536,2021-03-21,2021-04-22,['4'],Hébergement et Infogérance du Dossier Patient Informatisé Ght Ahp,joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,['Informatique (prestations de services)'],[163],non,non
21-37276,2021-03-21,2021-04-22,['4'],"Fourniture de denrées alimentaires (viande fraiche, volaille fraiche, charcuterie) pour l'Unité de Préparation Culinaire (Upc) et cinq collèges du Département",joue,autre,rectificatif,rectificatif,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Denrées alimentaires'],[88],non,non
21-37482,2021-03-21,2021-04-22,['6'],Marché d'équipement et de service audiovisuel et multimédia,joue,directive24,appeloffre,initial,Ccinca,06005,Nice,,"['Audiovisuel', 'Equipements spécialisés']","[22, 115]",non,non
21-37100,2021-03-21,2021-03-27,['6'],Réalisation d'évaluations environnementales de dossiers de création et de réalisation de ZAC et de prestations connexes sur l'ensemble du périmètre de l'OIN,joue,autre,rectificatif,rectificatif,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,['Etude'],[118],non,non
21-37204,2021-03-21,2021-05-19,['6'],20v1043 -- réalisation de prestations funéraires,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
21-37372,2021-03-21,2021-04-19,['6'],Achat et location de matériel scénique pour les évènements de la Ville de Cannes,joue,autre,rectificatif,rectificatif,COMMUNE DE CANNES,06406,Cannes,,"['Audiovisuel', 'Matériel scénique', 'Sonorisation']","[22, 216, 324]",non,non
21-37251,2021-03-21,2021-03-27,['10'],Maintenance préventive (pièces et main d'oeuvre) des équipements de production et de distribution des gaz médicaux du GHT Aube et sézannais.,joue,directive24,attribution,initial,Centre hospitalier de Troyes,10003,Troyes cedex,"[('2021-03-12', 'AIR LIQUIDE SANTE FRANCE', (192843.3, 'EUR'), ""Maintenance préventive (pièces et main d'oeuvre) des équipements de production et de distribution des gaz médicaux du GHT Aube et sézannais"")]",['Gaz médicaux'],[140],oui,oui
21-37345,2021-03-21,2021-04-21,['11'],PRESTATIONS DE FAUCARDAGE,joue,directive24,appeloffre,initial,COMMUNE DE NARBONNE,11785,NARBONNE CEDEX,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,non
21-37049,2021-03-21,2021-05-19,['13'],Etude des îlots de chaleur urbains sur le Territoire Marseille Provence et adaptation de son PLUi,joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Etude', 'Prestations de services', 'Ingénierie']","[118, 274, 455]",non,non
21-37152,2021-03-21,2021-05-19,['13'],fourniture de bennes de collecte de déchets à préhension latérale d'une capacité de 20 à 25m3 pour la métropole aix marseille provence,joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Benne'],[34],non,non
21-37056,2021-03-21,2021-05-19,['13'],"Sensibilisation et communication de proximité sur la gestion, le tri et la prévention des déchets sur le Territoire Marseille Provence",joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2021-03-02', 'L&M associés', (378403.29, 'EUR'), 'Sensibilisation et communication de proximité sur la gestion, le tri et la prévention des déchets sur le Territoire Marseille Provence')]",['Etude'],[118],non,non
21-37495,2021-03-21,2021-04-26,['13'],Prestations d'entretien des espaces verts sur la commune d'Aix-en-Provence et du parc de la fondation Vasarely,joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Espaces verts'],[116],non,oui
21-37060,2021-03-21,2021-04-30,['13'],ACCORD-CADRE A BONS DE COMMANDE RELATIF A LA LOCATION DE CARS AVEC CHAUFFEURS POUR LES BESOINS DU CONSEIL DEPARTEMENTAL DES BOUCHES-DU-RHONE,joue,directive24,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille,,['Transport'],[347],non,oui
21-37206,2021-03-21,2021-05-22,['13'],Travaux d'entretien et réparation en matériaux bitumineux sur les routes départementales,joue,directive24,attribution,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,"[('2021-03-17', 'COLAS MM', (5555390, 'EUR'), ""Travaux d'entretien et de réparation en matériaux bitumineux sur les routes départementales - lot 1""), ('2021-03-17', 'BRAJA VESIGNE SA', (11796240, 'EUR'), ""Travaux d'entretien en matériaux bitumineux sur les routes départementales Lot no2 Arrondissement d'Arles"")]",['Voirie'],[365],oui,non
21-36989,2021-03-21,2021-04-19,['13'],Exécution de services de transport affectés à titre principal aux scolaires du 06,joue,directive24,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,['Transport'],[347],non,non
21-37494,2021-03-21,2021-04-19,['13'],"Amo en programmation, qualité environnementale, économie de la construction, assistance technique tous corps d'état et ingénierie de la restauration pour la rénovation énergétique",joue,directive24,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-37331,2021-03-21,2021-04-23,"['13', '83', '84']",Réalisation de titres de transport scolaire comprenant la création du support et l'encodage de cartes à puce,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13567,Marseille,,['Informatique (prestations de services)'],[163],oui,non
21-37499,2021-03-21,2021-04-20,['13'],Maîtrise d'oeuvre pour les projets de rénovation du bâti communal ancien,joue,directive24,appeloffre,initial,COMMUNE LES PENNES MIRABEAU,13758,Les Pennes Mirabeau,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-35759,2021-03-21,2021-04-17,"['14', '27', '50', '61', '76']",Fourniture et installation de mobilier dans les écoles et dans les restaurants scolaires de la ville de Caen,joue,directive24,attribution,initial,Ville de Caen,14027,CAEN,"[('2021-03-09', 'LA SAONNOISE DE MOBILIERS DELAGRAVE', (30412.64, 'EUR'), 'Fourniture et installation de mobilier dans les écoles et restaurants scolaires de la ville de caen - Mobilier des écoles'), ('2021-03-09', 'MANUTAN COLLECTIVITES', (9618.24, 'EUR'), 'Fourniture et installation de mobilier dans les écoles et restaurants scolaires de la ville de caen - Mobilier des classes mobiles'), ('2021-03-09', 'LA SAONNOISE DE MOBILIERS DELAGRAVE', (9048.6, 'EUR'), 'Fourniture et installation de mobilier dans les écoles et restaurants scolaires de la ville de caen - Mobilier des restaurants scolaires')]",['Mobilier'],[230],non,non
21-37256,2021-03-21,2021-05-17,"['14', '50', '61']",Travaux pour l'entretien des bâtiments et des installations techniques des établissements parties du GHT Normandie Centre,joue,directive24,attribution,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen,,"['Couverture', 'Electricité (travaux)', 'Etanchéité', 'Fluides médicaux', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Signalétique', 'Voirie', 'Voirie et réseaux divers']","[74, 105, 117, 128, 195, 222, 264, 269, 270, 308, 333, 365, 366]",non,non
21-36834,2021-03-21,2021-04-23,['15'],Fourniture d'équipements de protections et de produits sanitaires pour le département du Cantal en lien avec la pandémie,joue,directive24,appeloffre,initial,Conseil départemental du Cantal,15000,Aurillac,,"['Articles à usage unique', 'Consommables médicaux']","[15, 69]",non,non
21-37330,2021-03-21,2021-04-26,['15'],Fourniture de Carburant et de prestations associées par cartes accréditives en station-service pour les véhicules du Service Départemental d'Incendie et de Secours du Cantal,joue,directive24,appeloffre,initial,Service Incendie et Secours du Cantal,15006,Aurillac cedex,,"['Carburant, hydrocarbure']",[52],non,non
