a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-91163,2020-07-16,2020-07-28,['1'],"Les prestations du présent accord-cadre concernent l'impression, le façonnage et la livraison des supports de communication papier de la ville de Saint-Genis-Pouilly (journal municipal, plaquette",fns,cmp2006,appeloffre,rectificatif,MAIRIE,01630,Saint-genis-pouilly,,['Impression'],[160],non,non
20-90879,2020-07-16,2020-08-16,['2'],Travaux d'aménagement du secteur LE POINT DU JOUR de la ZAC de l'Ecoquartier à Guignicourt (02) - Phase 2,fns,cmp2006,attribution,initial,SEDA,02007,Laon cedex,"[('2020-06-23', 'GOREZ Frères', (959816.5, 'EUR'), None)]","['Terrassement', 'Travaux de viabilité']","[341, 353]",non,non
20-91093,2020-07-16,2020-08-25,['3'],Aménagement du carrefour avec le SICTOM Nord Allier- RD779- Commune de Chezy (03-ALLIER),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Voirie'],[365],non,non
20-90923,2020-07-16,2020-08-28,['3'],Travaux de restauration du pont de BRANSAT (03),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"['Etanchéité', 'Maçonnerie', ""Ouvrage d'art"", 'Voirie']","[117, 195, 252, 365]",non,non
20-91142,2020-07-16,2020-08-31,['3'],Installation et exploitation de centrales photovoltaïques sur le patrimoine bâti départemental de l'Allier(03),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Photovoltaïque'],[476],non,non
20-90940,2020-07-16,2020-08-16,['3'],marché de maîtrise d'oeuvre - programme 2020 renouvellement de canalisations et travaux d'amélioration du réseau de distribution,mapa,cmp2006,attribution,initial,Vichy Communauté,03209,Vichy,,"['Alimentation en eau potable', ""Maîtrise d'oeuvre""]","[6, 197]",non,non
20-90576,2020-07-16,2020-10-13,['3'],"Marché de travaux sur les déchèteries de COULANDON, LURCY LEVIS ET NEUILLY LE REALFourniture et pose de conteneurs et auvents pour les déchèteries de COULANDON, LURCY LEVIS ET NEUILLY LE REAL",fns,cmp2006,attribution,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,"[('2020-06-19', 'SGR MAINTENANCE', (75070, 'EUR'), None), ('2020-06-19', 'AGEC', (33150, 'EUR'), None)]","['Abris', 'Bâtiments modulaires', 'Bâtiment']","[1, 27, 33]",non,non
20-89752,2020-07-16,2020-09-18,['6'],travaux de réhabilitation du chalet du val de blore a valdeblore (06450).,fns,cmp2006,appeloffre,initial,CAF des Alpes-Maritimes,06100,nice,,"['Appareil élévateur', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Gouttières', 'Menuiserie', 'Peinture (travaux)', 'Serrurerie']","[11, 57, 61, 63, 87, 105, 145, 222, 264, 321]",non,oui
20-91002,2020-07-16,2020-08-31,['6'],"GESTION D'ABONNEMENTS À DES JOURNAUX, REVUES, PÉRIODIQUES PAPIERS ET PÉRIODIQUES ÉLECTRONIQUES",fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,['Abonnement'],[2],non,non
20-427,2020-07-16,2020-08-28,['6'],rd 9 du pr 3+000 à 3+850 - requalification de chaussée entre le giratoire de l'abadie et le pont d'avril - section green domaine à pont d'avril - commune de cannes,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Voirie'],[365],non,oui
20-90580,2020-07-16,2020-07-31,['6'],"Travaux d'équipements, d'électricité, et de canalisations pour deux forages sur le champ captant des Prairies, commune de Nice",fns,cmp2006,appeloffre,rectificatif,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Canalisations', 'Electricité (travaux)', 'Electromécanique', 'Génie civil', 'Ouvrage hydraulique', 'Station de pompage', 'Terrassement']","[48, 105, 107, 141, 255, 326, 341]",non,non
20-90002,2020-07-16,2020-08-17,['7'],LOCATION LONGUE DURÉE DE VÉHICULES DE SEGMENT B POUR LE DEPARTEMENT DE L'ARDECHE,joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Véhicules (location)'],[474],non,non
20-90909,2020-07-16,2020-08-28,['9'],Remplacement du réseau d'adduction acier sur la commune de Lescure,fns,cmp2006,appeloffre,initial,cté de communes Couserans-Pyrénées,09190,Saint Lizier,,"['Alimentation en eau potable', 'Réseaux divers']","[6, 306]",oui,oui
20-88151,2020-07-16,2020-08-31,['10'],organisation d'un séjour en centre de vacances - hiver 2021,mapa,cmp2006,appeloffre,initial,Ville de Nogent-sur-Seine,10400,Nogent-sur-Seine,,"['Prestations de services', 'Transport', 'Voyage']","[274, 347, 367]",non,non
20-90999,2020-07-16,2020-09-10,['11'],PRESTATION DE SERVICES D'ASSURANCES FRAIS DE SANTE,mapa,cmp2006,appeloffre,initial,REGIE DES TRANSPORTS CARCASSONNE AGGLO,11000,CARCASSONNE,,['Assurance'],[20],non,non
20-90607,2020-07-16,2020-07-23,['11'],Audit des contrats départementaux de concessions hydrauliques et assistance juridique et contractuelle du Département de l'Aude (rectificatif),fns,cmp2006,appeloffre,rectificatif,Département de l'Aude,11855,CARCASSONNE Cedex 9,,['Etude'],[118],non,non
20-90795,2020-07-16,2020-07-24,['13'],"Fourniture et livraison par portage de périodiques de presse (hors abonnements), à l'attention des services municipaux et assimilés (notamment les services chargés de la communication) et des org",fns,cmp2006,appeloffre,rectificatif,Ville de Marseille,13233,Marseille cedex 20,,"['Impression', 'Imprimés', 'Prestations de services']","[160, 161, 274]",non,non
20-90691,2020-07-16,2020-07-27,['13'],"Le présent marché, passé en procédure adaptée, concerne l'acquisition d'objets promotionnels pour la Mairie des 9ème et 10éme arrondissements.",fns,cmp2006,appeloffre,rectificatif,Ville de Marseille,13275,Marseille cedex 09,,['Objet publicitaire'],[464],non,non
20-91149,2020-07-16,2020-08-31,['13'],Travaux de restructuration du système de protection contre les inondations de la commune de Mallemort - Tranche 3,fns,cmp2006,appeloffre,initial,SMAVD,13370,Mallemort,,"['Canalisations', 'Terrassement']","[48, 341]",non,non
20-91129,2020-07-16,2020-07-27,"['13', '83']",réhabilitation du centre d'exploration fonctionnelle et de formation - ce2f prim,fns,cmp2006,appeloffre,rectificatif,CNRS Marseille,13402,Marseille cedex 09,,"['Chauffage (travaux)', 'Climatisation', 'Cloison, faux plafond', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Equipements spécialisés', 'Etanchéité', 'Laboratoire (matériel)', 'Maçonnerie', 'Menuiserie', 'Métallerie', 'Nettoyage de locaux', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Sanitaire', 'Serrurerie', 'Ventilation']","[61, 62, 63, 74, 87, 105, 115, 117, 188, 195, 222, 223, 239, 264, 270, 308, 319, 321, 360]",non,non
20-90045,2020-07-16,2020-10-12,['13'],Essais et contrôle des soudures de la Ligne des Chemins de fer de Provence,joue,directive24,attribution,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,"[('2020-06-23', 'Pandrol', (44620, 'EUR'), None)]",['Contrôle technique'],[72],non,non
20-90647,2020-07-16,2020-09-08,['13'],Numéro de la consultation : 2020/FCS/0032 Service d'impression de publications et de documents divers de la Ville des Pennes Mirabeau,fns,cmp2006,appeloffre,initial,COMMUNE LES PENNES MIRABEAU,13758,LES PENNES MIRABEAU,,['Impression'],[160],non,non
20-90029,2020-07-16,2020-08-08,['14'],Location de locaux provisoires dans les collèges et les bâtiments du département du Calvados,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14000,Caen,,"['Bâtiments modulaires', 'Location (matériels)']","[27, 185]",non,non
20-90548,2020-07-16,2020-08-11,['14'],Enseignement de l'anglais aux étudiants de l'IFSI et formation du personnel médical à l'américain parlé au CHU Caen Normandie,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen,,['Formation'],[410],non,non
20-90778,2020-07-16,2020-09-18,['14'],Procédure de sélection préalable à une autorisation d'occupation du domaine public pour l'implantation d'un parc photovoltaïques sur des délaissés aéroportuaires,divers,autre,appeloffre,initial,Syndicat Mixte Aeroport Deauville Ndie,14130,Saint-Gatien des Bois,,"['Aéronautique', 'Photovoltaïque']","[4, 476]",non,oui
20-90758,2020-07-16,2020-08-31,"['14', '50']",Mise à jour et renouvellement du système de télé-conduite et de supervision des ouvrages de Caen-Ouistreham et de Cherbourg,fns,cmp2006,appeloffre,initial,Ports Normands Associés,14280,Saint-contest,,['Installation portuaire'],[165],non,non
20-90776,2020-07-16,2020-08-10,['14'],achat de véhicules électriques et thermiques pour les besoins de la ville de bayeux,mapa,cmp2006,appeloffre,initial,COMMUNE DE BAYEUX,14400,Bayeux,,['Véhicules (acquisition)'],[475],non,non
20-90030,2020-07-16,2020-08-17,['16'],Entretien et aménagement des bâtiments de la ville d'Angoulême et du CCAS (17 lots),joue,autre,rectificatif,rectificatif,Commune d'Angoulême,16023,Angoulême cedex,,['Bâtiment'],[33],non,non
20-91138,2020-07-16,2020-08-17,['16'],"La présente consultation concerne l'aménagement de rampes de mises à l'eau au droit du fleuve Charente dans le département de la Charente :- Site d'Ambérac, en amont et au pied du pont",mapa,cmp2006,appeloffre,initial,Federation de Pêche de Charente,16160,Gond-Pontouvre,,"['Berge', 'Ouvrage hydraulique', ""Travaux dans l'eau""]","[35, 255, 349]",non,oui
20-90649,2020-07-16,2020-07-30,['16'],TRAVAUX D'AMENAGEMENT DU LOCAL AGENT DE LA DECHETERIE DE CHÂTEAUBERNARD,mapa,cmp2006,appeloffre,rectificatif,CALITOM,16600,Mornac,,['Bâtiment'],[33],non,non
20-90304,2020-07-16,2020-09-15,['17'],prestations d'étude sur la mutualisation de l'archéologie entre les services d'archéologie départementale de la charente-maritime et de la charente,mapa,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,[],['Etude'],[118],non,non
20-90217,2020-07-16,2020-09-15,['17'],travaux d'entretien et de maintenance de voies ferrées,fns,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,['Voies ferrées'],[364],non,non
20-91077,2020-07-16,2020-09-17,['17'],"Acquisition, livraison, mise en service et maintenance de systèmes d'impression multifonction noir et blanc et couleurs",fns,cmp2006,attribution,initial,Communauté d'Agglomération de Saintes,17100,Saintes,,['Informatique (matériel)'],[162],non,non
20-90741,2020-07-16,2020-09-02,['17'],Contrôles et entretien des installations d'assainissement non collectif,mapa,cmp2006,appeloffre,initial,Commune de Jonzac,17501,Jonzac,,['Assainissement'],[18],non,non
20-91091,2020-07-16,2020-08-11,['18'],"Interventions en dépannage, entretien et rénovation dans le cadre des travaux de menuiseries intérieures bois et plâtrerie - Relance lot 1 'Menuiseries intérieures bois - plâtrerie'",fns,cmp2006,appeloffre,initial,Conseil départemental du Cher,18023,BOURGES,,"['Menuiserie', 'Plâtrerie']","[222, 269]",non,non
20-90812,2020-07-16,2020-07-26,['18'],RNOB - Création de point d'eau pour bovins,fns,cmp2006,appeloffre,rectificatif,Conseil départemental du Cher,18023,BOURGES,,['Forage'],[132],non,non
20-90792,2020-07-16,2020-09-04,"['18', '3', '45', '58', '36']",Préparation et service de repas aux restaurants scolaires et préparation de repas aux ayants droit du portage à domicile de la Ville de Saint Martin d'Auxigny,fns,cmp2006,appeloffre,initial,commune de saint martin d'auxigny,18110,Saint martin d'auxigny,,['Restauration collective'],[66],non,non
20-90709,2020-07-16,2020-08-17,['20A'],Fourniture de repas destinés à la cantine scolaire de Cargese,fns,cmp2006,appeloffre,initial,COMMUNE DE CARGESE,20130,Cargèse,,"['Repas, traiteur']",[304],non,non
